<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
61298.HK,D,20250310,000000,0.057,0.057,0.041,0.045,970000,0
61298.HK,D,20250311,000000,0.022,0.046,0.022,0.046,14220000,0
61298.HK,D,20250312,000000,0.05,0.051,0.023,0.034,7770000,0
61298.HK,D,20250313,000000,0.038,0.041,0.019,0.029,9420000,0
61298.HK,D,20250314,000000,0.043,0.059,0.031,0.055,11540000,0
61298.HK,D,20250317,000000,0.066,0.07,0.06,0.061,1450000,0
61298.HK,D,20250318,000000,0.084,0.09,0.081,0.089,1240000,0
61298.HK,D,20250319,000000,0.086,0.092,0.086,0.092,400000,0
61298.HK,D,20250320,000000,0.073,0.079,0.065,0.067,1940000,0
61298.HK,D,20250321,000000,0.058,0.065,0.037,0.04,6560000,0
61298.HK,D,20250324,000000,0.041,0.05,0.034,0.05,4590000,0
61298.HK,D,20250325,000000,0.035,0.04,0.023,0.025,11030000,0
61298.HK,D,20250326,000000,0.034,0.035,0.025,0.03,5130000,0
61298.HK,D,20250327,000000,0.034,0.049,0.029,0.036,2700000,0
61298.HK,D,20250328,000000,0.04,0.041,0.019,0.025,6030000,0
61298.HK,D,20250331,000000,0.016,0.025,0.01,0.014,3410000,0
61298.HK,D,20250401,000000,0.023,0.027,0.014,0.014,2300000,0
