<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
58161.HK,D,20250306,000000,0.226,0.23,0.226,0.226,40000,0
58161.HK,D,20250307,000000,0.248,0.248,0.207,0.245,2090000,0
58161.HK,D,20250310,000000,0.245,0.275,0.245,0.275,170000,0
58161.HK,D,20250311,000000,0.32,0.32,0.275,0.275,100000,0
58161.HK,D,20250312,000000,0.3,0.3,0.295,0.3,10000,0
58161.HK,D,20250313,000000,0.305,0.305,0.305,0.305,0,0
58161.HK,D,20250314,000000,0.265,0.265,0.265,0.265,0,0
58161.HK,D,20250317,000000,0.234,0.25,0.234,0.248,160000,0
58161.HK,D,20250318,000000,0.205,0.213,0.193,0.196,2290000,0
58161.HK,D,20250319,000000,0.189,0.194,0.187,0.191,460000,0
58161.HK,D,20250320,000000,0.221,0.238,0.21,0.238,2150000,0
58161.HK,D,20250321,000000,0.247,0.29,0.246,0.285,560000,0
58161.HK,D,20250324,000000,0.275,0.275,0.275,0.275,0,0
58161.HK,D,20250325,000000,0.3,0.315,0.3,0.315,30000,0
58161.HK,D,20250326,000000,0.31,0.31,0.31,0.31,0,0
58161.HK,D,20250327,000000,0.3,0.3,0.3,0.3,0,0
58161.HK,D,20250328,000000,0.28,0.31,0.28,0.31,1030000,0
58161.HK,D,20250331,000000,0.33,0.34,0.33,0.34,1130000,0
58161.HK,D,20250401,000000,0.34,0.34,0.34,0.34,0,0
58161.HK,D,20250402,000000,0.34,0.34,0.34,0.34,0,0
58161.HK,D,20250403,000000,0.375,0.375,0.375,0.375,20000,0
58161.HK,D,20250407,000000,0.68,0.68,0.68,0.68,0,0
58161.HK,D,20250408,000000,0.64,0.64,0.64,0.64,0,0
58161.HK,D,20250409,000000,0.62,0.62,0.62,0.62,0,0
58161.HK,D,20250410,000000,0.58,0.58,0.58,0.58,0,0
58161.HK,D,20250411,000000,0.56,0.56,0.56,0.56,0,0
58161.HK,D,20250414,000000,0.52,0.52,0.52,0.52,0,0
58161.HK,D,20250415,000000,0.51,0.51,0.51,0.51,0,0
58161.HK,D,20250416,000000,0.55,0.55,0.55,0.55,0,0
58161.HK,D,20250417,000000,0.53,0.53,0.53,0.53,0,0
