<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
25715.HK,D,20240612,000000,0.133,0.14,0.132,0.132,36975000,0
25715.HK,D,20240613,000000,0.135,0.135,0.122,0.126,50235000,0
25715.HK,D,20240614,000000,0.12,0.121,0.117,0.121,81490000,0
25715.HK,D,20240617,000000,0.12,0.13,0.12,0.125,55750000,0
25715.HK,D,20240618,000000,0.129,0.133,0.123,0.125,61275000,0
25715.HK,D,20240619,000000,0.123,0.13,0.119,0.13,104730000,0
25715.HK,D,20240620,000000,0.117,0.119,0.103,0.106,124795000,0
25715.HK,D,20240621,000000,0.101,0.106,0.101,0.105,97375000,0
25715.HK,D,20240624,000000,0.097,0.097,0.086,0.091,136255000,0
25715.HK,D,20240625,000000,0.084,0.094,0.084,0.087,5430000,0
25715.HK,D,20240626,000000,0.089,0.093,0.089,0.092,2500000,0
25715.HK,D,20240627,000000,0.088,0.088,0.085,0.085,115000,0
25715.HK,D,20240628,000000,0.085,0.086,0.083,0.083,3150000,0
25715.HK,D,20240702,000000,0.082,0.083,0.079,0.079,650000,0
25715.HK,D,20240703,000000,0.081,0.088,0.081,0.088,700000,0
25715.HK,D,20240704,000000,0.09,0.09,0.073,0.073,4425000,0
25715.HK,D,20240705,000000,0.068,0.074,0.067,0.073,7410000,0
25715.HK,D,20240708,000000,0.078,0.081,0.076,0.078,1070000,0
25715.HK,D,20240709,000000,0.085,0.09,0.084,0.09,7005000,0
25715.HK,D,20240710,000000,0.09,0.092,0.085,0.086,1980000,0
25715.HK,D,20240711,000000,0.086,0.089,0.084,0.089,8750000,0
25715.HK,D,20240712,000000,0.098,0.098,0.094,0.098,1820000,0
25715.HK,D,20240715,000000,0.09,0.09,0.087,0.089,113275000,0
25715.HK,D,20240716,000000,0.08,0.08,0.077,0.078,3895000,0
25715.HK,D,20240717,000000,0.08,0.082,0.078,0.08,84110000,0
25715.HK,D,20240718,000000,0.075,0.078,0.075,0.078,370000,0
25715.HK,D,20240719,000000,0.073,0.073,0.07,0.07,1450000,0
25715.HK,D,20240722,000000,0.068,0.071,0.068,0.071,4050000,0
25715.HK,D,20240723,000000,0.068,0.068,0.065,0.065,2530000,0
25715.HK,D,20240724,000000,0.057,0.059,0.057,0.057,800000,0
25715.HK,D,20240725,000000,0.057,0.057,0.056,0.056,150000,0
25715.HK,D,20240726,000000,0.055,0.055,0.053,0.053,840000,0
25715.HK,D,20240729,000000,0.055,0.055,0.055,0.055,400000,0
25715.HK,D,20240730,000000,0.051,0.051,0.049,0.049,300000,0
25715.HK,D,20240731,000000,0.058,0.058,0.058,0.058,600000,0
25715.HK,D,20240801,000000,0.054,0.054,0.054,0.054,100000,0
25715.HK,D,20240802,000000,0.051,0.051,0.05,0.05,350000,0
25715.HK,D,20240805,000000,0.055,0.055,0.048,0.05,300000,0
25715.HK,D,20240806,000000,0.052,0.052,0.048,0.052,110000,0
25715.HK,D,20240807,000000,0.052,0.052,0.052,0.052,255000,0
25715.HK,D,20240808,000000,0.055,0.058,0.055,0.058,440000,0
25715.HK,D,20240809,000000,0.062,0.065,0.062,0.065,1550000,0
25715.HK,D,20240812,000000,0.063,0.063,0.063,0.063,320000,0
25715.HK,D,20240813,000000,0.063,0.063,0.063,0.063,0,0
25715.HK,D,20240814,000000,0.061,0.061,0.058,0.058,80000,0
25715.HK,D,20240815,000000,0.054,0.055,0.051,0.055,250000,0
25715.HK,D,20240816,000000,0.055,0.056,0.055,0.056,600000,0
25715.HK,D,20240819,000000,0.057,0.057,0.057,0.057,200000,0
25715.HK,D,20240820,000000,0.057,0.057,0.054,0.056,500000,0
25715.HK,D,20240821,000000,0.033,0.036,0.033,0.035,13780000,0
25715.HK,D,20240822,000000,0.033,0.034,0.033,0.034,300000,0
25715.HK,D,20240823,000000,0.037,0.037,0.037,0.037,1200000,0
25715.HK,D,20240826,000000,0.04,0.04,0.036,0.036,1300000,0
25715.HK,D,20240827,000000,0.032,0.033,0.032,0.033,630000,0
25715.HK,D,20240828,000000,0.03,0.031,0.03,0.03,10000,0
25715.HK,D,20240829,000000,0.027,0.031,0.027,0.031,850000,0
25715.HK,D,20240830,000000,0.031,0.036,0.031,0.034,560000,0
25715.HK,D,20240902,000000,0.031,0.031,0.031,0.031,0,0
25715.HK,D,20240903,000000,0.03,0.03,0.026,0.027,300000,0
25715.HK,D,20240904,000000,0.03,0.03,0.03,0.03,0,0
25715.HK,D,20240905,000000,0.03,0.031,0.03,0.031,130000,0
25715.HK,D,20240909,000000,0.031,0.031,0.031,0.031,0,0
25715.HK,D,20240910,000000,0.027,0.029,0.027,0.029,755000,0
25715.HK,D,20240911,000000,0.025,0.025,0.025,0.025,5000,0
25715.HK,D,20240912,000000,0.028,0.028,0.028,0.028,100000,0
25715.HK,D,20240913,000000,0.027,0.027,0.025,0.025,375000,0
25715.HK,D,20240916,000000,0.024,0.028,0.024,0.028,700000,0
25715.HK,D,20240917,000000,0.029,0.031,0.029,0.031,1930000,0
25715.HK,D,20240919,000000,0.038,0.039,0.036,0.036,3410000,0
25715.HK,D,20240920,000000,0.035,0.035,0.035,0.035,5000,0
25715.HK,D,20240923,000000,0.031,0.032,0.031,0.032,135000,0
25715.HK,D,20240924,000000,0.033,0.04,0.032,0.04,1960000,0
25715.HK,D,20240925,000000,0.053,0.054,0.045,0.045,2915000,0
25715.HK,D,20240926,000000,0.052,0.065,0.052,0.062,16650000,0
25715.HK,D,20240927,000000,0.075,0.088,0.075,0.083,4760000,0
25715.HK,D,20240930,000000,0.1,0.134,0.099,0.125,8355000,0
25715.HK,D,20241002,000000,0.138,0.19,0.138,0.189,44285000,0
25715.HK,D,20241003,000000,0.181,0.193,0.165,0.186,2575000,0
25715.HK,D,20241004,000000,0.177,0.203,0.177,0.203,43010000,0
25715.HK,D,20241007,000000,0.249,0.255,0.233,0.255,4720000,0
25715.HK,D,20241008,000000,0.23,0.23,0.165,0.165,3700000,0
25715.HK,D,20241009,000000,0.174,0.18,0.139,0.148,3220000,0
25715.HK,D,20241010,000000,0.15,0.163,0.142,0.147,49660000,0
25715.HK,D,20241014,000000,0.135,0.135,0.12,0.131,26535000,0
25715.HK,D,20241015,000000,0.131,0.135,0.107,0.11,33275000,0
25715.HK,D,20241016,000000,0.103,0.107,0.102,0.102,57210000,0
25715.HK,D,20241017,000000,0.104,0.108,0.089,0.091,109845000,0
25715.HK,D,20241018,000000,0.092,0.108,0.088,0.107,76105000,0
25715.HK,D,20241021,000000,0.103,0.106,0.095,0.095,123870000,0
25715.HK,D,20241022,000000,0.095,0.1,0.095,0.097,245000,0
25715.HK,D,20241023,000000,0.098,0.098,0.098,0.098,1545000,0
25715.HK,D,20241024,000000,0.089,0.09,0.083,0.083,41080000,0
25715.HK,D,20241025,000000,0.087,0.087,0.085,0.086,3485000,0
25715.HK,D,20241028,000000,0.091,0.098,0.091,0.096,285000,0
25715.HK,D,20241029,000000,0.099,0.1,0.094,0.094,530000,0
25715.HK,D,20241030,000000,0.085,0.085,0.085,0.085,0,0
25715.HK,D,20241031,000000,0.083,0.083,0.083,0.083,45000,0
25715.HK,D,20241101,000000,0.084,0.085,0.084,0.085,440000,0
25715.HK,D,20241104,000000,0.09,0.095,0.09,0.095,125000,0
25715.HK,D,20241105,000000,0.106,0.138,0.106,0.138,870000,0
25715.HK,D,20241106,000000,0.135,0.135,0.121,0.121,585000,0
25715.HK,D,20241107,000000,0.115,0.135,0.115,0.135,3685000,0
25715.HK,D,20241108,000000,0.146,0.146,0.135,0.139,970000,0
25715.HK,D,20241111,000000,0.125,0.125,0.115,0.115,375000,0
25715.HK,D,20241112,000000,0.103,0.105,0.103,0.103,1060000,0
25715.HK,D,20241113,000000,0.117,0.117,0.114,0.117,150000,0
25715.HK,D,20241114,000000,0.1,0.107,0.1,0.1,350000,0
25715.HK,D,20241115,000000,0.104,0.113,0.104,0.113,380000,0
25715.HK,D,20241118,000000,0.107,0.109,0.101,0.103,410000,0
25715.HK,D,20241119,000000,0.112,0.112,0.112,0.112,270000,0
25715.HK,D,20241120,000000,0.116,0.116,0.116,0.116,20000,0
25715.HK,D,20241121,000000,0.07,0.083,0.07,0.072,196800000,0
25715.HK,D,20241122,000000,0.07,0.07,0.061,0.061,710000,0
25715.HK,D,20241125,000000,0.066,0.072,0.066,0.068,800000,0
25715.HK,D,20241126,000000,0.072,0.072,0.072,0.072,0,0
25715.HK,D,20241127,000000,0.071,0.08,0.071,0.079,465000,0
25715.HK,D,20241128,000000,0.078,0.078,0.075,0.075,255000,0
25715.HK,D,20241129,000000,0.078,0.087,0.078,0.082,300000,0
25715.HK,D,20241202,000000,0.08,0.085,0.08,0.084,500000,0
25715.HK,D,20241203,000000,0.082,0.084,0.082,0.082,525000,0
25715.HK,D,20241204,000000,0.073,0.076,0.072,0.072,140835000,0
25715.HK,D,20241205,000000,0.07,0.071,0.068,0.068,120175000,0
25715.HK,D,20241206,000000,0.07,0.078,0.07,0.074,635000,0
25715.HK,D,20241209,000000,0.074,0.079,0.065,0.079,125155000,0
25715.HK,D,20241210,000000,0.084,0.084,0.075,0.075,325000,0
25715.HK,D,20241211,000000,0.076,0.078,0.067,0.067,765000,0
25715.HK,D,20241212,000000,0.077,0.077,0.075,0.075,500000,0
25715.HK,D,20241213,000000,0.067,0.067,0.063,0.063,1330000,0
25715.HK,D,20241216,000000,0.054,0.055,0.054,0.054,245000,0
25715.HK,D,20241217,000000,0.058,0.058,0.058,0.058,190000,0
25715.HK,D,20241218,000000,0.057,0.057,0.057,0.057,20000,0
25715.HK,D,20241219,000000,0.057,0.057,0.057,0.057,0,0
25715.HK,D,20241220,000000,0.049,0.049,0.046,0.046,790000,0
25715.HK,D,20241223,000000,0.043,0.043,0.043,0.043,25000,0
25715.HK,D,20241224,000000,0.047,0.047,0.045,0.046,120000,0
25715.HK,D,20241227,000000,0.046,0.046,0.044,0.044,175000,0
25715.HK,D,20241230,000000,0.043,0.043,0.043,0.043,0,0
25715.HK,D,20241231,000000,0.041,0.041,0.04,0.04,600000,0
25715.HK,D,20250102,000000,0.036,0.036,0.036,0.036,2200000,0
25715.HK,D,20250103,000000,0.036,0.036,0.036,0.036,150000,0
