<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
17447.HK,D,20230609,000000,0.158,0.159,0.155,0.157,1200000,0
17447.HK,D,20230612,000000,0.162,0.162,0.156,0.16,700000,0
17447.HK,D,20230613,000000,0.161,0.17,0.161,0.167,1900000,0
17447.HK,D,20230614,000000,0.17,0.176,0.167,0.167,1100000,0
17447.HK,D,20230615,000000,0.176,0.178,0.17,0.178,2600000,0
17447.HK,D,20230616,000000,0.183,0.193,0.182,0.189,800000,0
17447.HK,D,20230619,000000,0.182,0.182,0.176,0.182,1300000,0
17447.HK,D,20230620,000000,0.185,0.185,0.172,0.174,1900000,0
17447.HK,D,20230621,000000,0.168,0.168,0.161,0.163,500000,0
17447.HK,D,20230623,000000,0.155,0.16,0.154,0.16,1800000,0
17447.HK,D,20230626,000000,0.149,0.155,0.149,0.151,1300000,0
17447.HK,D,20230627,000000,0.156,0.162,0.156,0.159,1200000,0
17447.HK,D,20230628,000000,0.157,0.157,0.15,0.152,1000000,0
17447.HK,D,20230629,000000,0.149,0.149,0.147,0.147,800000,0
17447.HK,D,20230630,000000,0.145,0.147,0.144,0.144,1500000,0
17447.HK,D,20230703,000000,0.149,0.15,0.149,0.15,400000,0
17447.HK,D,20230704,000000,0.152,0.156,0.152,0.153,1000000,0
17447.HK,D,20230705,000000,0.153,0.154,0.148,0.148,600000,0
17447.HK,D,20230706,000000,0.146,0.149,0.138,0.138,800000,0
17447.HK,D,20230707,000000,0.132,0.138,0.132,0.134,1200000,0
17447.HK,D,20230710,000000,0.145,0.145,0.137,0.137,1200000,0
17447.HK,D,20230711,000000,0.142,0.143,0.142,0.143,200000,0
17447.HK,D,20230712,000000,0.149,0.15,0.148,0.15,500000,0
17447.HK,D,20230713,000000,0.162,0.162,0.159,0.16,800000,0
17447.HK,D,20230714,000000,0.164,0.165,0.16,0.163,600000,0
17447.HK,D,20230718,000000,0.151,0.152,0.143,0.143,750000,0
17447.HK,D,20230719,000000,0.136,0.141,0.136,0.14,300000,0
17447.HK,D,20230720,000000,0.146,0.146,0.139,0.14,800000,0
17447.HK,D,20230721,000000,0.141,0.143,0.138,0.139,1100000,0
17447.HK,D,20230724,000000,0.135,0.136,0.129,0.13,600000,0
17447.HK,D,20230725,000000,0.144,0.153,0.144,0.153,400000,0
17447.HK,D,20230726,000000,0.15,0.151,0.146,0.149,800000,0
17447.HK,D,20230727,000000,0.152,0.154,0.15,0.153,900000,0
17447.HK,D,20230728,000000,0.147,0.162,0.147,0.161,1850000,0
17447.HK,D,20230731,000000,0.177,0.177,0.165,0.165,1500000,0
17447.HK,D,20230801,000000,0.169,0.175,0.16,0.165,1300000,0
17447.HK,D,20230802,000000,0.161,0.161,0.149,0.151,1450000,0
17447.HK,D,20230803,000000,0.154,0.156,0.15,0.15,700000,0
17447.HK,D,20230804,000000,0.151,0.154,0.149,0.151,800000,0
17447.HK,D,20230807,000000,0.147,0.147,0.145,0.147,600000,0
17447.HK,D,20230808,000000,0.138,0.14,0.138,0.14,350000,0
17447.HK,D,20230809,000000,0.137,0.142,0.137,0.14,750000,0
17447.HK,D,20230810,000000,0.142,0.144,0.139,0.144,1100000,0
17447.HK,D,20230811,000000,0.14,0.14,0.136,0.137,800000,0
17447.HK,D,20230814,000000,0.132,0.135,0.131,0.134,800000,0
17447.HK,D,20230815,000000,0.136,0.137,0.133,0.135,700000,0
17447.HK,D,20230816,000000,0.13,0.131,0.129,0.129,800000,0
17447.HK,D,20230817,000000,0.122,0.135,0.122,0.133,1350000,0
17447.HK,D,20230818,000000,0.128,0.128,0.124,0.124,300000,0
17447.HK,D,20230821,000000,0.118,0.122,0.116,0.116,350000,0
17447.HK,D,20230822,000000,0.116,0.119,0.11,0.116,850000,0
17447.HK,D,20230823,000000,0.114,0.115,0.112,0.113,1000000,0
17447.HK,D,20230824,000000,0.117,0.122,0.116,0.121,1200000,0
17447.HK,D,20230825,000000,0.117,0.117,0.115,0.115,400000,0
17447.HK,D,20230828,000000,0.123,0.123,0.121,0.121,700000,0
17447.HK,D,20230829,000000,0.122,0.126,0.122,0.124,500000,0
17447.HK,D,20230830,000000,0.128,0.128,0.12,0.12,1000000,0
17447.HK,D,20230831,000000,0.122,0.124,0.115,0.115,500000,0
17447.HK,D,20230904,000000,0.123,0.126,0.122,0.126,400000,0
17447.HK,D,20230905,000000,0.122,0.122,0.119,0.12,400000,0
17447.HK,D,20230906,000000,0.116,0.116,0.113,0.116,850000,0
17447.HK,D,20230907,000000,0.113,0.113,0.108,0.109,650000,0
