<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
9863.HK,D,20220929,000000,41,41,28.05,31.9,22868600,0
9863.HK,D,20220930,000000,31.5,31.5,24.8,24.8,4157800,0
9863.HK,D,20221003,000000,24.7,28.8,22.95,26.5,1572100,0
9863.HK,D,20221005,000000,28,28,25.35,25.35,596400,0
9863.HK,D,20221006,000000,25.8,25.8,23.3,24.1,297300,0
9863.HK,D,20221007,000000,24,26.9,23.1,24.8,534500,0
9863.HK,D,20221010,000000,24.8,24.8,23.3,23.3,210900,0
9863.HK,D,20221011,000000,23.2,23.3,21.7,21.7,305800,0
9863.HK,D,20221012,000000,21.7,21.75,19.5,20.45,500100,0
9863.HK,D,20221013,000000,19.9,20.45,17.9,17.9,297200,0
9863.HK,D,20221014,000000,17.9,19.86,17.78,18.02,429700,0
9863.HK,D,20221017,000000,18.1,18.5,17.5,18.06,250000,0
9863.HK,D,20221018,000000,18.6,20.3,18.3,19.36,397800,0
9863.HK,D,20221019,000000,19.36,19.8,18.72,18.76,109100,0
9863.HK,D,20221020,000000,18.76,18.76,17.6,17.98,266200,0
9863.HK,D,20221021,000000,17.98,20.95,17.98,19.48,382000,0
9863.HK,D,20221024,000000,19.54,20.65,18.2,18.36,333500,0
9863.HK,D,20221025,000000,18,20.1,17.7,19.36,200800,0
9863.HK,D,20221026,000000,19.98,20.8,19.18,19.66,165700,0
9863.HK,D,20221027,000000,20.5,20.5,18.7,18.82,203700,0
9863.HK,D,20221028,000000,18.62,18.62,17.6,18.38,149500,0
9863.HK,D,20221031,000000,18.36,18.68,18.12,18.14,21000,0
9863.HK,D,20221101,000000,17.84,19,17.84,18.52,95000,0
9863.HK,D,20221102,000000,18.52,18.8,18.04,18.52,47100,0
9863.HK,D,20221103,000000,18.52,18.52,18.06,18.08,80200,0
9863.HK,D,20221104,000000,18.08,20.6,18.08,20,419900,0
9863.HK,D,20221107,000000,19.54,23,19.54,22.25,444300,0
9863.HK,D,20221108,000000,22.3,22.75,18.62,19.22,674200,0
9863.HK,D,20221109,000000,19.22,20.2,18.92,20.2,300632,0
9863.HK,D,20221110,000000,19.78,19.78,19.1,19.3,117900,0
9863.HK,D,20221111,000000,20,20.9,19.9,20.4,210000,0
9863.HK,D,20221114,000000,21,21.2,20.4,21,188276,0
9863.HK,D,20221115,000000,20.2,21.8,19.6,20.6,263800,0
9863.HK,D,20221116,000000,20.1,20.4,19.48,20,92400,0
9863.HK,D,20221117,000000,19.2,19.7,18,19.68,146400,0
9863.HK,D,20221118,000000,19.72,19.72,19.18,19.28,118747,0
9863.HK,D,20221121,000000,19.04,19.7,18.6,19.3,42800,0
9863.HK,D,20221122,000000,19,19.14,18.7,18.74,138000,0
9863.HK,D,20221123,000000,18.96,19.34,18.3,18.94,73800,0
9863.HK,D,20221124,000000,18.94,20.3,18.66,19.5,211900,0
9863.HK,D,20221125,000000,19.42,21.4,18.9,20,217600,0
