<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
1541.HK,D,20230905,000000,21.2,22,19.3,19.52,894500,0
1541.HK,D,20230906,000000,19.52,20,18.6,19.3,197000,0
1541.HK,D,20230907,000000,19.3,20.4,18.8,19.8,210400,0
1541.HK,D,20230911,000000,19.9,24.1,19.42,24.1,323200,0
1541.HK,D,20230912,000000,23.05,27.45,23.05,25.9,343400,0
1541.HK,D,20230913,000000,26.5,27.5,24.9,25,205400,0
1541.HK,D,20230914,000000,25.2,26.55,23.3,25.95,178200,0
1541.HK,D,20230915,000000,26.35,26.8,25,25.85,130200,0
1541.HK,D,20230918,000000,25.05,26.3,25,25.8,169600,0
1541.HK,D,20230919,000000,26,26.7,25.05,26.2,226200,0
1541.HK,D,20230920,000000,26.15,28.7,25.65,28,235800,0
1541.HK,D,20230921,000000,28.3,29.3,26.6,27.45,121200,0
1541.HK,D,20230922,000000,27,27.05,25.75,26.55,75000,0
1541.HK,D,20230925,000000,26.2,27.15,25.9,27,61600,0
1541.HK,D,20230926,000000,26.95,27.8,26.95,27.45,69800,0
1541.HK,D,20230927,000000,27.45,28,26.25,27.5,147400,0
1541.HK,D,20230928,000000,26.8,28,26.5,28,219200,0
1541.HK,D,20230929,000000,27.9,30.95,27.9,30.95,368200,0
1541.HK,D,20231003,000000,30.9,32.15,30.05,30.9,95400,0
1541.HK,D,20231004,000000,30.6,30.6,27.3,27.3,41800,0
1541.HK,D,20231005,000000,27.3,27.3,24.4,24.95,153600,0
1541.HK,D,20231006,000000,24.15,26,24.15,25.7,136000,0
1541.HK,D,20231009,000000,25.7,26.7,25.45,26.2,12400,0
1541.HK,D,20231010,000000,26.2,26.8,25.15,26.2,129800,0
1541.HK,D,20231011,000000,26.2,26.4,25.9,26.3,133200,0
1541.HK,D,20231012,000000,26.3,27,25.5,27,128400,0
1541.HK,D,20231013,000000,26.95,29.15,26.95,28.1,128600,0
1541.HK,D,20231016,000000,28.45,28.5,26.55,26.65,134400,0
1541.HK,D,20231017,000000,26.65,28.8,26.4,28.4,150400,0
1541.HK,D,20231018,000000,28.35,28.35,27.4,28.1,130200,0
1541.HK,D,20231019,000000,27.5,27.8,27.35,27.6,122400,0
1541.HK,D,20231020,000000,27.55,28.3,27.4,27.7,127200,0
1541.HK,D,20231024,000000,27.9,30,27.9,29.5,40800,0
1541.HK,D,20231025,000000,29.25,31.5,28.6,28.6,206000,0
1541.HK,D,20231026,000000,28.65,29.05,28.3,28.55,116400,0
1541.HK,D,20231027,000000,27.9,29.85,27.9,29.65,173200,0
1541.HK,D,20231030,000000,29.9,31,29,30,151300,0
1541.HK,D,20231031,000000,29.6,31.45,29.25,31.05,184400,0
1541.HK,D,20231101,000000,30.1,30.65,29.3,30.55,122600,0
1541.HK,D,20231102,000000,30.5,30.5,28.05,28.1,125000,0
1541.HK,D,20231103,000000,28.05,28.1,26.75,27.25,122600,0
1541.HK,D,20231106,000000,27.35,27.7,26.6,26.6,127000,0
1541.HK,D,20231107,000000,27.6,27.7,26.8,27.2,118600,0
1541.HK,D,20231108,000000,27.45,28.5,26.75,28.4,123800,0
1541.HK,D,20231109,000000,27.5,27.5,26.8,27,130800,0
1541.HK,D,20231110,000000,27.6,27.6,27,27,124200,0
1541.HK,D,20231113,000000,27.3,27.35,26.85,27.25,117600,0
1541.HK,D,20231114,000000,27.25,27.7,27.2,27.2,120400,0
1541.HK,D,20231115,000000,27.7,27.7,27,27.6,117600,0
1541.HK,D,20231116,000000,27.15,27.6,27.15,27.2,120800,0
1541.HK,D,20231117,000000,27.2,28.2,27,27.95,115800,0
1541.HK,D,20231120,000000,27.95,27.95,27.5,27.6,52400,0
1541.HK,D,20231121,000000,27.6,28.2,27.6,27.8,25800,0
1541.HK,D,20231122,000000,27.9,28,27.9,28,31800,0
1541.HK,D,20231123,000000,28.5,29.45,28.2,29.05,53600,0
1541.HK,D,20231124,000000,29.05,30,29.05,29.05,26800,0
1541.HK,D,20231127,000000,28.5,29.15,28.45,29,33800,0
1541.HK,D,20231128,000000,29.35,29.6,28.8,29.35,54000,0
1541.HK,D,20231129,000000,29.75,29.75,29.05,29.65,121200,0
1541.HK,D,20231130,000000,30.05,31,29.5,31,188800,0
1541.HK,D,20231201,000000,31.4,31.4,29.4,30.15,213000,0
1541.HK,D,20231204,000000,28.95,30.1,28.8,30,121800,0
1541.HK,D,20231205,000000,30.95,30.95,30.55,30.65,120800,0
1541.HK,D,20231206,000000,30.45,30.6,27.55,28.45,123400,0
1541.HK,D,20231207,000000,30.5,30.5,29.25,29.35,116800,0
1541.HK,D,20231208,000000,30.5,30.5,28.9,29.2,122200,0
1541.HK,D,20231211,000000,29.35,29.35,27.6,29.3,115200,0
1541.HK,D,20231212,000000,29.75,29.75,28.6,29.7,118200,0
1541.HK,D,20231213,000000,29.2,29.7,28.55,29.7,127600,0
1541.HK,D,20231214,000000,29.4,29.5,29.4,29.5,116800,0
1541.HK,D,20231215,000000,29.45,29.45,29.05,29.4,121000,0
1541.HK,D,20231218,000000,29.45,29.5,29.15,29.4,119400,0
1541.HK,D,20231219,000000,29.35,29.85,29.1,29.85,137200,0
1541.HK,D,20231220,000000,29.5,30.05,29.1,29.45,120000,0
1541.HK,D,20231221,000000,29.4,31,29.2,29.6,127400,0
1541.HK,D,20231222,000000,29.6,29.75,29,29.6,122600,0
1541.HK,D,20231227,000000,29.55,30.45,29.3,29.55,120600,0
