<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
236.HK,D,20060201,000000,1.695,1.695,1.695,1.695,34000,0
236.HK,D,20060206,000000,1.666,1.666,1.666,1.666,22480,0
236.HK,D,20060208,000000,1.715,1.715,1.715,1.715,0,0
236.HK,D,20060213,000000,1.725,1.725,1.725,1.725,28000,0
236.HK,D,20060215,000000,1.705,1.705,1.705,1.705,20000,0
236.HK,D,20060220,000000,1.744,1.744,1.744,1.744,10800,0
236.HK,D,20060222,000000,1.695,1.695,1.695,1.695,74086,0
236.HK,D,20060227,000000,1.588,1.588,1.588,1.588,737568,0
236.HK,D,20060301,000000,1.597,1.597,1.597,1.597,151200,0
236.HK,D,20060306,000000,1.617,1.617,1.617,1.617,78000,0
236.HK,D,20060308,000000,1.597,1.597,1.597,1.597,20000,0
236.HK,D,20060313,000000,1.588,1.588,1.588,1.588,0,0
236.HK,D,20060315,000000,1.597,1.597,1.597,1.597,60000,0
236.HK,D,20060320,000000,1.617,1.617,1.617,1.617,130000,0
236.HK,D,20060322,000000,1.637,1.637,1.637,1.637,8000,0
236.HK,D,20060327,000000,1.646,1.646,1.646,1.646,2000,0
236.HK,D,20060329,000000,1.627,1.627,1.627,1.627,0,0
236.HK,D,20060403,000000,1.666,1.666,1.666,1.666,51558,0
236.HK,D,20060406,000000,1.656,1.656,1.656,1.656,43776,0
236.HK,D,20060411,000000,1.666,1.666,1.666,1.666,133814,0
236.HK,D,20060413,000000,1.656,1.656,1.656,1.656,131200,0
236.HK,D,20060419,000000,1.637,1.637,1.637,1.637,146504,0
236.HK,D,20060424,000000,1.637,1.637,1.637,1.637,46800,0
236.HK,D,20060426,000000,1.646,1.646,1.646,1.646,0,0
236.HK,D,20060502,000000,1.656,1.656,1.656,1.656,0,0
236.HK,D,20060504,000000,1.617,1.617,1.617,1.617,55241,0
236.HK,D,20060510,000000,1.637,1.637,1.637,1.637,0,0
236.HK,D,20060512,000000,1.627,1.627,1.627,1.627,30000,0
236.HK,D,20060517,000000,1.597,1.597,1.597,1.597,15600,0
236.HK,D,20060519,000000,1.588,1.588,1.588,1.588,4000,0
236.HK,D,20060524,000000,1.568,1.568,1.568,1.568,0,0
236.HK,D,20060526,000000,1.568,1.568,1.568,1.568,24000,0
236.HK,D,20060601,000000,1.558,1.558,1.558,1.558,23232,0
236.HK,D,20060605,000000,1.597,1.597,1.597,1.597,4000,0
236.HK,D,20060608,000000,1.588,1.588,1.588,1.588,110000,0
236.HK,D,20060612,000000,1.558,1.558,1.558,1.558,20000,0
236.HK,D,20060615,000000,1.499,1.499,1.499,1.499,82000,0
236.HK,D,20060619,000000,1.431,1.431,1.431,1.431,0,0
236.HK,D,20060622,000000,1.401,1.401,1.401,1.401,478000,0
236.HK,D,20060626,000000,1.401,1.401,1.401,1.401,49200,0
236.HK,D,20060628,000000,1.47,1.47,1.47,1.47,50000,0
236.HK,D,20060703,000000,1.441,1.441,1.441,1.441,20000,0
236.HK,D,20060705,000000,1.411,1.411,1.411,1.411,50000,0
236.HK,D,20060710,000000,1.431,1.431,1.431,1.431,10000,0
236.HK,D,20060712,000000,1.45,1.45,1.45,1.45,0,0
236.HK,D,20060717,000000,1.411,1.411,1.411,1.411,40000,0
236.HK,D,20060719,000000,1.431,1.431,1.431,1.431,0,0
236.HK,D,20060724,000000,1.47,1.47,1.47,1.47,20400,0
236.HK,D,20060726,000000,1.47,1.47,1.47,1.47,0,0
