<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2166.HK,D,20161007,000000,1.58501,1.58501,1.50972,1.50972,35110128.129686,0
2166.HK,D,20161011,000000,1.52643,1.54323,1.42561,1.46766,14336894.412556,0
2166.HK,D,20161012,000000,1.46766,1.57674,1.43415,1.54323,5384682.5494283,0
2166.HK,D,20161013,000000,1.52643,1.54323,1.50127,1.50972,2508718.0939,0
2166.HK,D,20161014,000000,1.50972,1.52643,1.49301,1.50127,922883.93144141,0
2166.HK,D,20161017,000000,1.49301,1.50972,1.48438,1.48438,2069931.3943425,0
2166.HK,D,20161018,000000,1.48438,1.51798,1.48438,1.50127,412555.81679957,0
2166.HK,D,20161019,000000,1.50127,1.50972,1.50127,1.50127,176468.1775816,0
2166.HK,D,20161020,000000,1.49301,1.50972,1.49301,1.50127,412555.81679957,0
2166.HK,D,20161024,000000,1.49301,1.53469,1.46766,1.50127,1600143.0917686,0
2166.HK,D,20161025,000000,1.49301,1.50972,1.47602,1.48438,751184.31980797,0
2166.HK,D,20161026,000000,1.47602,1.50972,1.44251,1.49301,1247204.582295,0
2166.HK,D,20161027,000000,1.44251,1.48438,1.43415,1.43415,679643.98187881,0
2166.HK,D,20161028,000000,1.43415,1.49301,1.43415,1.48438,684412.54782695,0
2166.HK,D,20161031,000000,1.46766,1.50127,1.46766,1.50127,336244.75861191,0
2166.HK,D,20161101,000000,1.47602,1.50127,1.46766,1.50127,648642.37886237,0
2166.HK,D,20161102,000000,1.50127,1.50127,1.48438,1.49301,166928.89137495,0
2166.HK,D,20161103,000000,1.49301,1.50972,1.46766,1.47602,627180.06205258,0
2166.HK,D,20161104,000000,1.48438,1.51798,1.45921,1.51798,431632.23490252,0
2166.HK,D,20161107,000000,1.51798,1.52643,1.48438,1.48438,498405.08403871,0
2166.HK,D,20161108,000000,1.48438,1.48438,1.46766,1.47602,453095.62886748,0
2166.HK,D,20161109,000000,1.47602,1.50127,1.46766,1.49301,417324.38274772,0
2166.HK,D,20161110,000000,1.49301,1.49301,1.47602,1.48438,155005.86077181,0
2166.HK,D,20161111,000000,1.46766,1.47602,1.44251,1.46766,202700.13749471,0
2166.HK,D,20161114,000000,1.44251,1.48438,1.44251,1.48438,310012.7986988,0
2166.HK,D,20161115,000000,1.49301,1.67738,1.49301,1.66057,5391837.0140834,0
2166.HK,D,20161116,000000,1.66057,1.8535,1.65213,1.76122,11885408.804431,0
2166.HK,D,20161117,000000,1.7277,1.82824,1.70254,1.74441,2823499.4585469,0
2166.HK,D,20161118,000000,1.76956,1.77792,1.74441,1.76956,748800.57541148,0
2166.HK,D,20161121,000000,1.74441,1.80309,1.74441,1.75286,1104123.9064367,0
2166.HK,D,20161122,000000,1.74441,1.77792,1.71925,1.76122,906190.18057978,0
2166.HK,D,20161123,000000,1.75286,1.75286,1.69418,1.73615,703490.04308508,0
2166.HK,D,20161124,000000,1.74441,1.74441,1.69418,1.71925,698721.47713693,0
2166.HK,D,20161125,000000,1.68574,1.74441,1.59355,1.64386,2031776.4038263,0
2166.HK,D,20161128,000000,1.64386,1.64386,1.58501,1.62697,600947.02498431,0
2166.HK,D,20161129,000000,1.63542,1.63542,1.5683,1.5683,662950.23101717,0
2166.HK,D,20161130,000000,1.58501,1.59355,1.5683,1.5683,345782.96766339,0
2166.HK,D,20161201,000000,1.59355,1.59355,1.56004,1.57674,412555.81679957,0
2166.HK,D,20161202,000000,1.57674,1.60181,1.5683,1.60181,360090.81981818,0
2166.HK,D,20161205,000000,1.59355,1.59355,1.55159,1.55159,195545.67283972,0
2166.HK,D,20161206,000000,1.59355,1.59355,1.54323,1.59355,388707.60128295,0
2166.HK,D,20161207,000000,1.58501,1.61862,1.56004,1.61862,343399.2232669,0
2166.HK,D,20161208,000000,1.66893,1.66893,1.57674,1.58501,496020.26248705,0
2166.HK,D,20161209,000000,1.58501,1.61035,1.5683,1.58501,338628.5030084,0
2166.HK,D,20161212,000000,1.58501,1.58501,1.54323,1.5683,414940.63835123,0
2166.HK,D,20161213,000000,1.54323,1.57674,1.53469,1.57674,307627.97714713,0
2166.HK,D,20161214,000000,1.60181,1.61035,1.56004,1.59355,166928.89137495,0
2166.HK,D,20161215,000000,1.57674,1.60181,1.57674,1.59355,164545.14697846,0
2166.HK,D,20161216,000000,1.57674,1.62697,1.57674,1.62697,219393.88835634,0
2166.HK,D,20161219,000000,1.61862,1.66893,1.58501,1.66893,1001580.8883359,0
2166.HK,D,20161220,000000,1.64386,1.70254,1.63542,1.68574,1635913.2607331,0
2166.HK,D,20161221,000000,1.67738,1.67738,1.63542,1.66057,166928.89137495,0
2166.HK,D,20161222,000000,1.66057,1.67738,1.64386,1.66057,28616.78146477,0
2166.HK,D,20161223,000000,1.66057,1.67738,1.66057,1.67738,78695.879739324,0
2166.HK,D,20161228,000000,1.66893,1.67738,1.61862,1.65213,121620.51335889,0
2166.HK,D,20161229,000000,1.64386,1.65213,1.61035,1.65213,257548.87887258,0
2166.HK,D,20161230,000000,1.61035,1.66057,1.57674,1.66057,333859.93706024,0
2166.HK,D,20170103,000000,1.61035,1.64386,1.61035,1.63542,59618.384481201,0
2166.HK,D,20170104,000000,1.61035,1.63542,1.59355,1.63542,76311.058187662,0
2166.HK,D,20170105,000000,1.61862,1.63542,1.59355,1.61862,560407.2129164,0
2166.HK,D,20170106,000000,1.59355,1.63542,1.59355,1.63542,312397.62025046,0
2166.HK,D,20170109,000000,1.63542,1.63542,1.58501,1.59355,138314.26422053,0
2166.HK,D,20170110,000000,1.60181,1.60181,1.50972,1.60181,486480.97628039,0
2166.HK,D,20170111,000000,1.60181,1.60181,1.60181,1.60181,4768.5659481513,0
2166.HK,D,20170112,000000,1.59355,1.59355,1.55159,1.55159,78695.879739324,0
2166.HK,D,20170113,000000,1.5683,1.59355,1.5683,1.59355,33385.347412921,0
2166.HK,D,20170116,000000,1.60181,1.60181,1.57674,1.59355,71541.415084339,0
2166.HK,D,20170117,000000,1.59355,1.59355,1.57674,1.59355,26231.959913108,0
2166.HK,D,20170118,000000,1.57674,1.57674,1.56004,1.57674,114466.0487039,0
2166.HK,D,20170119,000000,1.59355,1.59355,1.53469,1.59355,76311.058187662,0
2166.HK,D,20170120,000000,1.59355,1.61035,1.57674,1.60181,97773.374997446,0
2166.HK,D,20170123,000000,1.63542,1.63542,1.62697,1.62697,54847.664222705,0
2166.HK,D,20170124,000000,1.61862,1.61862,1.5683,1.61035,195545.67283972,0
2166.HK,D,20170125,000000,1.5683,1.62697,1.56004,1.60181,197930.49439138,0
2166.HK,D,20170126,000000,1.59355,1.61035,1.57674,1.57674,97773.374997446,0
2166.HK,D,20170127,000000,1.59355,1.63542,1.58501,1.63542,66772.849136187,0
2166.HK,D,20170201,000000,1.66057,1.66057,1.61035,1.63542,78695.879739324,0
2166.HK,D,20170202,000000,1.59355,1.62697,1.59355,1.62697,104926.76249726,0
2166.HK,D,20170203,000000,1.61035,1.62697,1.61035,1.62697,45309.45517123,0
2166.HK,D,20170206,000000,1.59355,1.61862,1.55159,1.61862,305243.15559548,0
2166.HK,D,20170207,000000,1.60181,1.66893,1.60181,1.61862,128774.97801387,0
2166.HK,D,20170208,000000,1.61862,1.61862,1.58501,1.61862,166928.89137495,0
2166.HK,D,20170209,000000,1.59355,1.61862,1.58501,1.61035,264703.34352757,0
2166.HK,D,20170210,000000,1.61035,1.61862,1.58501,1.61862,324320.6508536,0
2166.HK,D,20170213,000000,1.62697,1.63542,1.60181,1.62697,252779.23576926,0
2166.HK,D,20170214,000000,1.62697,1.65213,1.59355,1.62697,844188.05170209,0
2166.HK,D,20170215,000000,1.60181,1.63542,1.58501,1.60181,228933.17456298,0
2166.HK,D,20170216,000000,1.59355,1.61035,1.59355,1.61035,140698.00861702,0
2166.HK,D,20170217,000000,1.63542,1.63542,1.59355,1.63542,116851.94741074,0
2166.HK,D,20170220,000000,1.62697,1.62697,1.62697,1.62697,9539.2862066474,0
2166.HK,D,20170221,000000,1.59355,1.62697,1.57674,1.61862,388707.60128295,0
2166.HK,D,20170222,000000,1.60181,1.60181,1.58501,1.59355,143082.83016868,0
2166.HK,D,20170223,000000,1.58501,1.61862,1.58501,1.61035,57233.562929539,0
2166.HK,D,20170224,000000,1.59355,1.61035,1.59355,1.61035,97773.374997446,0
2166.HK,D,20170227,000000,1.61035,1.61035,1.57674,1.60181,66772.849136187,0
2166.HK,D,20170228,000000,1.62697,1.62697,1.59355,1.61862,155005.86077181,0
2166.HK,D,20170301,000000,1.59355,1.66057,1.58501,1.66057,662950.23101717,0
2166.HK,D,20170302,000000,1.60181,1.61035,1.58501,1.60181,629563.80644907,0
2166.HK,D,20170303,000000,1.59355,1.61862,1.58501,1.61862,64386.950429353,0
2166.HK,D,20170306,000000,1.59355,1.61035,1.53469,1.61035,796493.7749792,0
2166.HK,D,20170307,000000,1.59355,1.60181,1.5683,1.59355,76311.058187662,0
2166.HK,D,20170308,000000,1.61035,1.61035,1.55159,1.61035,59618.384481201,0
2166.HK,D,20170309,000000,1.58501,1.59355,1.5683,1.58501,143082.83016868,0
2166.HK,D,20170310,000000,1.56004,1.61035,1.56004,1.61035,121620.51335889,0
2166.HK,D,20170313,000000,1.60181,1.60181,1.50972,1.60181,424478.84740271,0
2166.HK,D,20170314,000000,1.59355,1.60181,1.59355,1.59355,7154.4646549856,0
2166.HK,D,20170315,000000,1.58501,1.59355,1.57674,1.59355,157392.83663382,0
2166.HK,D,20170316,000000,1.60181,1.61035,1.56004,1.59355,224162.45430449,0
2166.HK,D,20170317,000000,1.59355,1.64386,1.5683,1.63542,372016.00473166,0
2166.HK,D,20170320,000000,1.62697,1.68574,1.61035,1.67738,648642.37886237,0
2166.HK,D,20170321,000000,1.68574,1.68574,1.59355,1.66893,887113.76247683,0
2166.HK,D,20170322,000000,1.67738,1.67738,1.57674,1.59355,1108891.3952297,0
2166.HK,D,20170323,000000,1.61035,1.61862,1.56004,1.61862,1201896.2042789,0
2166.HK,D,20170324,000000,1.59355,1.61862,1.58501,1.61862,219393.88835634,0
2166.HK,D,20170327,000000,1.61862,1.64386,1.59355,1.60181,474559.02283243,0
2166.HK,D,20170328,000000,1.61862,1.64386,1.60181,1.61862,860881.80256372,0
2166.HK,D,20170329,000000,1.68574,1.68574,1.59355,1.61862,1290129.2159146,0
2166.HK,D,20170330,000000,1.61862,1.62697,1.58501,1.60181,710644.50774006,0
2166.HK,D,20170331,000000,1.60181,1.61035,1.58501,1.61035,388707.60128295,0
2166.HK,D,20170403,000000,1.60181,1.60181,1.60181,1.60181,78695.879739324,0
2166.HK,D,20170405,000000,1.60181,1.63542,1.60181,1.63542,219393.88835634,0
2166.HK,D,20170406,000000,1.64386,1.64386,1.60181,1.62697,300474.58964733,0
2166.HK,D,20170407,000000,1.59355,1.59355,1.5683,1.59355,69156.593532676,0
2166.HK,D,20170410,000000,1.59355,1.59355,1.5683,1.57674,131159.79956554,0
2166.HK,D,20170411,000000,1.57674,1.61035,1.55159,1.59355,946731.06980286,0
2166.HK,D,20170412,000000,1.59355,1.59355,1.56004,1.59355,71541.415084339,0
2166.HK,D,20170413,000000,1.5683,1.59355,1.55159,1.59355,317166.18619861,0
2166.HK,D,20170418,000000,1.57674,1.57674,1.55159,1.5683,128774.97801387,0
2166.HK,D,20170419,000000,1.5683,1.5683,1.54323,1.5683,90618.91034246,0
2166.HK,D,20170420,000000,1.56004,1.56004,1.48438,1.51798,817957.16894416,0
2166.HK,D,20170421,000000,1.48438,1.50972,1.43415,1.50127,1194741.739624,0
2166.HK,D,20170424,000000,1.43415,1.50127,1.42561,1.50127,422095.10300622,0
2166.HK,D,20170425,000000,1.48438,1.49301,1.46766,1.47602,100158.19654911,0
2166.HK,D,20170426,000000,1.47602,1.47602,1.43415,1.46766,345782.96766339,0
2166.HK,D,20170427,000000,1.43415,1.45095,1.42561,1.44251,243241.02671779,0
2166.HK,D,20170428,000000,1.48438,1.50972,1.45921,1.50127,274241.55257904,0
2166.HK,D,20170502,000000,1.51798,1.51798,1.48438,1.51798,166928.89137495,0
2166.HK,D,20170504,000000,1.50972,1.50972,1.48438,1.50972,224162.45430449,0
2166.HK,D,20170505,000000,1.50127,1.50127,1.46766,1.47602,131159.79956554,0
2166.HK,D,20170508,000000,1.49301,1.49301,1.46766,1.48438,169314.79008178,0
