<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3997.HK,D,20180327,000000,2.0978,2.3973,2.0379,2.1064,4949726,0
3997.HK,D,20180328,000000,2.115,2.115,1.9008,1.952,929680,0
3997.HK,D,20180329,000000,1.952,1.9607,1.8838,1.8838,289648,0
3997.HK,D,20180403,000000,1.8493,1.8838,1.8066,1.858,161174,0
3997.HK,D,20180404,000000,1.8151,1.8838,1.7981,1.8237,397100,0
3997.HK,D,20180406,000000,1.8066,1.8237,1.8066,1.8066,72412,0
3997.HK,D,20180409,000000,1.8922,1.8922,1.7981,1.8493,142490,0
3997.HK,D,20180410,000000,1.8408,1.8408,1.7981,1.8408,240594,0
3997.HK,D,20180411,000000,1.7637,1.8151,1.7637,1.7981,39708,0
3997.HK,D,20180412,000000,1.7981,1.7981,1.7637,1.7981,72412,0
3997.HK,D,20180413,000000,1.7981,1.7981,1.7894,1.7894,128474,0
3997.HK,D,20180416,000000,1.7723,1.7723,1.7467,1.7467,63067,0
3997.HK,D,20180417,000000,1.8408,1.8408,1.7637,1.8408,65407,0
3997.HK,D,20180418,000000,1.8237,1.8237,1.8237,1.8237,7007,0
3997.HK,D,20180419,000000,1.738,1.7553,1.738,1.7553,140152,0
3997.HK,D,20180420,000000,1.7553,1.7553,1.7553,1.7553,0,0
3997.HK,D,20180423,000000,1.7553,1.7553,1.738,1.7553,46717,0
3997.HK,D,20180424,000000,1.7122,1.7122,1.7122,1.7122,77084,0
3997.HK,D,20180425,000000,1.7209,1.7209,1.7122,1.7209,30365,0
3997.HK,D,20180426,000000,1.7297,1.7981,1.7209,1.738,121466,0
3997.HK,D,20180427,000000,1.738,1.7553,1.738,1.738,35037,0
3997.HK,D,20180430,000000,1.738,1.738,1.738,1.738,0,0
3997.HK,D,20180502,000000,1.738,1.738,1.738,1.738,11679,0
3997.HK,D,20180503,000000,1.7209,1.7297,1.7209,1.7297,32702,0
3997.HK,D,20180504,000000,1.738,1.738,1.7297,1.738,35037,0
3997.HK,D,20180507,000000,1.7723,1.7723,1.7553,1.7723,60732,0
3997.HK,D,20180508,000000,1.7981,1.7981,1.7637,1.7981,16351,0
3997.HK,D,20180509,000000,1.8237,1.8838,1.781,1.8665,355054,0
3997.HK,D,20180510,000000,1.8838,1.952,1.8838,1.9435,544259,0
3997.HK,D,20180511,000000,1.952,2.1406,1.9435,2.132,415786,0
3997.HK,D,20180514,000000,2.132,2.132,2.0548,2.0721,212565,0
3997.HK,D,20180515,000000,2.0721,2.0721,2.0379,2.0721,18686,0
3997.HK,D,20180516,000000,2.0721,2.0721,2.0292,2.0379,135480,0
3997.HK,D,20180517,000000,2.0206,2.0206,2.0035,2.0035,39708,0
3997.HK,D,20180518,000000,2.0035,2.1406,2.0035,2.1064,490536,0
3997.HK,D,20180521,000000,2.1406,2.1406,2.0292,2.0292,135480,0
3997.HK,D,20180523,000000,2.0806,2.0806,2.0806,2.0806,4673,0
3997.HK,D,20180524,000000,2.0806,2.0806,2.0379,2.0806,49053,0
3997.HK,D,20180525,000000,2.0548,2.0548,2.0548,2.0548,16351,0
3997.HK,D,20180528,000000,2.0721,2.0721,2.0292,2.0292,39708,0
3997.HK,D,20180529,000000,2.0122,2.0806,2.0035,2.0806,184534,0
3997.HK,D,20180530,000000,2.0806,2.1663,2.0806,2.1235,359727,0
3997.HK,D,20180531,000000,2.0806,2.0806,2.0806,2.0806,23358,0
3997.HK,D,20180601,000000,2.0806,2.0806,2.0806,2.0806,11679,0
3997.HK,D,20180604,000000,2.1663,2.1663,2.0978,2.1663,399435,0
3997.HK,D,20180605,000000,2.149,2.1576,2.1235,2.132,196215,0
3997.HK,D,20180606,000000,2.132,2.132,2.132,2.132,0,0
3997.HK,D,20180607,000000,2.1406,2.1406,2.1406,2.1406,14016,0
3997.HK,D,20180608,000000,2.149,2.2006,2.1406,2.149,390091,0
3997.HK,D,20180611,000000,2.1576,2.1663,2.149,2.1576,77084,0
3997.HK,D,20180612,000000,2.1576,2.1576,2.1576,2.1576,0,0
3997.HK,D,20180613,000000,2.1406,2.1406,2.0978,2.0978,21022,0
3997.HK,D,20180614,000000,2.0893,2.115,2.0893,2.115,21022,0
3997.HK,D,20180615,000000,2.0978,2.0978,2.0806,2.0978,7007,0
3997.HK,D,20180619,000000,2.0636,2.0636,2.0035,2.0035,109786,0
3997.HK,D,20180620,000000,1.9865,1.9865,1.9779,1.9779,18686,0
3997.HK,D,20180621,000000,2.0379,2.0379,1.9779,1.9779,70078,0
3997.HK,D,20180622,000000,1.9779,2.0548,1.9779,2.0548,107451,0
3997.HK,D,20180625,000000,2.1406,2.1406,2.0122,2.0292,156504,0
3997.HK,D,20180626,000000,2.0893,2.0978,2.0636,2.0978,207894,0
3997.HK,D,20180627,000000,2.0721,2.1406,2.0548,2.1406,322351,0
3997.HK,D,20180628,000000,2.1832,2.2603,2.1832,2.1832,273298,0
3997.HK,D,20180629,000000,2.2262,2.2432,2.1832,2.1832,135480,0
3997.HK,D,20180703,000000,2.1576,2.1832,2.1064,2.1832,392427,0
3997.HK,D,20180704,000000,2.1406,2.1832,2.0978,2.1832,357390,0
3997.HK,D,20180705,000000,2.1919,2.1919,2.1576,2.1576,18686,0
3997.HK,D,20180706,000000,2.1576,2.1576,2.0548,2.1235,193877,0
3997.HK,D,20180709,000000,2.1235,2.1406,2.1235,2.1406,44382,0
3997.HK,D,20180710,000000,2.1406,2.1919,2.0721,2.1406,263955,0
3997.HK,D,20180711,000000,2.1406,2.1406,2.1406,2.1406,81758,0
3997.HK,D,20180712,000000,2.1576,2.1576,2.1406,2.1406,119130,0
3997.HK,D,20180713,000000,2.1406,2.1406,2.0893,2.1406,107451,0
3997.HK,D,20180716,000000,2.1576,2.1576,2.1406,2.1406,128474,0
3997.HK,D,20180717,000000,2.1235,2.1235,2.0548,2.1235,116795,0
3997.HK,D,20180718,000000,2.132,2.1406,2.0978,2.132,282642,0
3997.HK,D,20180719,000000,2.1406,2.1919,2.132,2.1919,527908,0
3997.HK,D,20180720,000000,2.2092,2.2262,2.1747,2.2262,348046,0
3997.HK,D,20180723,000000,2.3545,2.4743,2.3118,2.4573,854931,0
3997.HK,D,20180724,000000,2.4743,2.4743,2.3545,2.3632,53725,0
3997.HK,D,20180725,000000,2.4404,2.4404,2.3716,2.4404,184534,0
3997.HK,D,20180726,000000,2.4404,2.466,2.3973,2.3973,284976,0
3997.HK,D,20180727,000000,2.5256,2.5256,2.3973,2.5256,1025451,0
3997.HK,D,20180730,000000,2.5086,2.7569,2.5086,2.7569,511558,0
3997.HK,D,20180731,000000,2.7569,3.0395,2.7569,2.9968,1111880,0
3997.HK,D,20180801,000000,2.9968,2.9968,2.8256,2.9968,151831,0
3997.HK,D,20180802,000000,2.8083,2.8256,2.7485,2.8256,175191,0
3997.HK,D,20180803,000000,2.8256,2.8256,2.8256,2.8256,2336,0
3997.HK,D,20180806,000000,2.8256,2.8256,2.7312,2.8256,186871,0
3997.HK,D,20180807,000000,2.817,2.817,2.7229,2.817,25693,0
3997.HK,D,20180808,000000,2.817,2.8256,2.817,2.8256,16351,0
3997.HK,D,20180809,000000,2.8855,2.8939,2.7826,2.7826,280305,0
3997.HK,D,20180810,000000,2.8256,2.8256,2.8256,2.8256,37375,0
3997.HK,D,20180813,000000,2.6628,2.6799,2.6458,2.6799,301326,0
3997.HK,D,20180814,000000,2.6885,2.7399,2.6885,2.6885,84092,0
3997.HK,D,20180815,000000,2.6885,2.8256,2.6799,2.8256,478854,0
3997.HK,D,20180816,000000,2.8256,2.8256,2.8256,2.8256,4673,0
3997.HK,D,20180817,000000,2.5687,2.8684,2.5687,2.6972,469511,0
3997.HK,D,20180820,000000,2.6285,2.7399,2.6285,2.7399,170519,0
3997.HK,D,20180821,000000,2.7399,2.7399,2.6542,2.6628,37375,0
3997.HK,D,20180822,000000,2.6028,2.6628,2.5944,2.6028,98106,0
3997.HK,D,20180823,000000,2.577,2.5857,2.5687,2.5857,18686,0
3997.HK,D,20180824,000000,2.6372,2.7312,2.6372,2.6372,242930,0
3997.HK,D,20180827,000000,2.7229,2.7229,2.7229,2.7229,23358,0
3997.HK,D,20180828,000000,2.7399,2.7399,2.7312,2.7399,67740,0
3997.HK,D,20180829,000000,2.6628,2.6715,2.6372,2.6458,79420,0
3997.HK,D,20180830,000000,2.7312,2.7399,2.6972,2.7312,93435,0
3997.HK,D,20180831,000000,2.7312,2.7485,2.6542,2.7399,277969,0
3997.HK,D,20180903,000000,2.8684,2.8684,2.7826,2.8684,170519,0
3997.HK,D,20180904,000000,2.8256,2.9111,2.8256,2.9111,18686,0
3997.HK,D,20180905,000000,2.9538,2.9968,2.9111,2.9795,369070,0
3997.HK,D,20180906,000000,3.1251,3.1251,2.7826,3.1251,308337,0
3997.HK,D,20180907,000000,3.1251,3.2279,3.0823,3.1251,128474,0
3997.HK,D,20180910,000000,2.9197,2.9197,2.9197,2.9197,11679,0
3997.HK,D,20180911,000000,2.9197,3.0395,2.9111,3.0395,313006,0
3997.HK,D,20180912,000000,2.7399,2.9625,2.7399,2.9281,191543,0
3997.HK,D,20180913,000000,2.9024,2.9024,2.7999,2.9024,86429,0
3997.HK,D,20180914,000000,2.9024,2.9024,2.9024,2.9024,0,0
3997.HK,D,20180917,000000,2.9024,2.9024,2.9024,2.9024,0,0
3997.HK,D,20180918,000000,2.9024,2.9024,2.9024,2.9024,0,0
3997.HK,D,20180919,000000,3.0395,3.0395,2.9281,3.0395,51390,0
3997.HK,D,20180920,000000,3.0395,3.0395,3.0224,3.0395,46717,0
3997.HK,D,20180921,000000,2.9968,2.9968,2.9968,2.9968,0,0
3997.HK,D,20180924,000000,2.9968,2.9968,2.9968,2.9968,0,0
3997.HK,D,20180926,000000,2.9111,2.9968,2.9111,2.9111,84092,0
3997.HK,D,20180927,000000,2.7656,2.9197,2.6542,2.8427,266290,0
3997.HK,D,20180928,000000,2.8341,2.9968,2.8341,2.8769,163510,0
3997.HK,D,20181002,000000,2.9968,2.9968,2.8597,2.9968,142490,0
3997.HK,D,20181003,000000,3.0308,3.0823,2.9882,3.0053,441481,0
3997.HK,D,20181004,000000,3.0053,3.0053,3.0053,3.0053,0,0
3997.HK,D,20181005,000000,2.9882,3.0139,2.9882,3.0139,58395,0
3997.HK,D,20181008,000000,2.9968,2.9968,2.9968,2.9968,0,0
3997.HK,D,20181009,000000,2.7485,2.9795,2.7485,2.7485,67740,0
3997.HK,D,20181010,000000,2.8256,2.9882,2.8256,2.9111,123802,0
3997.HK,D,20181011,000000,2.9795,2.9968,2.8341,2.9111,287314,0
3997.HK,D,20181012,000000,2.9111,2.9968,2.9111,2.9111,123802,0
3997.HK,D,20181015,000000,2.8427,2.8512,2.8427,2.8512,16351,0
3997.HK,D,20181016,000000,2.9111,2.9111,2.8512,2.8512,42047,0
3997.HK,D,20181018,000000,2.9882,2.9882,2.8256,2.8256,39708,0
3997.HK,D,20181019,000000,2.8256,2.8341,2.8256,2.8256,56061,0
3997.HK,D,20181022,000000,2.9454,2.9625,2.9111,2.9454,107451,0
3997.HK,D,20181023,000000,2.9454,2.9538,2.8256,2.8256,231253,0
3997.HK,D,20181024,000000,2.8684,2.8684,2.8256,2.8427,119130,0
3997.HK,D,20181025,000000,2.8427,2.8427,2.817,2.817,35037,0
3997.HK,D,20181026,000000,2.817,2.817,2.817,2.817,0,0
3997.HK,D,20181029,000000,2.7569,2.7569,2.7569,2.7569,9343,0
3997.HK,D,20181030,000000,2.6799,2.7826,2.6715,2.6799,301326,0
3997.HK,D,20181031,000000,2.6799,2.6799,2.6799,2.6799,0,0
3997.HK,D,20181101,000000,1.9435,2.7569,1.9435,2.6972,70078,0
3997.HK,D,20181102,000000,2.7399,2.7656,2.7312,2.7312,25693,0
3997.HK,D,20181105,000000,2.6972,2.6972,2.6715,2.6799,86429,0
3997.HK,D,20181106,000000,2.6799,2.6799,2.6799,2.6799,21022,0
3997.HK,D,20181107,000000,2.6799,2.6799,2.6799,2.6799,0,0
3997.HK,D,20181108,000000,2.6542,2.6972,2.6542,2.6972,30365,0
3997.HK,D,20181109,000000,2.6972,2.6972,2.6972,2.6972,0,0
3997.HK,D,20181112,000000,2.6799,2.6799,2.6715,2.6799,67740,0
3997.HK,D,20181113,000000,2.6799,2.6799,2.6799,2.6799,0,0
3997.HK,D,20181114,000000,2.7229,2.7229,2.6799,2.7229,23358,0
3997.HK,D,20181115,000000,2.7229,2.7229,2.7229,2.7229,0,0
3997.HK,D,20181116,000000,2.7229,2.7229,2.7229,2.7229,0,0
3997.HK,D,20181119,000000,2.7229,2.7229,2.7229,2.7229,0,0
3997.HK,D,20181120,000000,2.7142,2.7142,2.7142,2.7142,0,0
3997.HK,D,20181121,000000,2.7056,2.7056,2.7056,2.7056,0,0
3997.HK,D,20181122,000000,2.7056,2.7056,2.7056,2.7056,0,0
3997.HK,D,20181123,000000,2.7056,2.7056,2.7056,2.7056,0,0
3997.HK,D,20181126,000000,2.7056,2.7056,2.7056,2.7056,0,0
3997.HK,D,20181127,000000,2.6715,2.6715,2.6715,2.6715,0,0
3997.HK,D,20181128,000000,2.6628,2.6628,2.6542,2.6628,172853,0
3997.HK,D,20181129,000000,2.6542,2.6542,2.6542,2.6542,0,0
3997.HK,D,20181130,000000,2.5687,2.5687,2.5687,2.5687,16351,0
3997.HK,D,20181203,000000,2.6542,2.6542,2.5086,2.5687,79420,0
3997.HK,D,20181204,000000,2.577,2.577,2.5514,2.5514,58395,0
3997.HK,D,20181205,000000,2.6201,2.6201,2.4829,2.5687,128474,0
3997.HK,D,20181206,000000,2.5944,2.6715,2.5944,2.6542,65407,0
3997.HK,D,20181207,000000,2.6542,2.6542,2.6542,2.6542,11679,0
3997.HK,D,20181210,000000,2.5687,2.6885,2.5687,2.5687,37375,0
3997.HK,D,20181211,000000,2.577,2.577,2.577,2.577,4673,0
3997.HK,D,20181212,000000,2.5944,2.5944,2.5944,2.5944,4673,0
3997.HK,D,20181213,000000,2.577,2.6115,2.577,2.6115,35037,0
3997.HK,D,20181214,000000,2.6115,2.6115,2.6115,2.6115,16351,0
3997.HK,D,20181217,000000,2.6115,2.6115,2.6115,2.6115,0,0
3997.HK,D,20181218,000000,2.577,2.6542,2.5687,2.5687,165848,0
3997.HK,D,20181219,000000,2.5687,2.5687,2.5514,2.5514,56061,0
3997.HK,D,20181220,000000,2.5514,2.5514,2.5514,2.5514,0,0
3997.HK,D,20181221,000000,2.5514,2.6115,2.3973,2.4829,39708,0
3997.HK,D,20181224,000000,2.4829,2.4829,2.4829,2.4829,0,0
3997.HK,D,20181227,000000,2.4829,2.4829,2.4829,2.4829,0,0
3997.HK,D,20181228,000000,2.4916,2.56,2.4404,2.4916,42047,0
3997.HK,D,20181231,000000,2.5256,2.5256,2.5256,2.5256,18686,0
3997.HK,D,20190102,000000,2.5256,2.5256,2.4229,2.5256,35037,0
3997.HK,D,20190103,000000,2.4829,2.4829,2.4743,2.4743,65407,0
3997.HK,D,20190104,000000,2.4743,2.4743,2.4743,2.4743,0,0
3997.HK,D,20190107,000000,2.4743,2.4743,2.4743,2.4743,0,0
3997.HK,D,20190108,000000,2.4404,2.4404,2.4404,2.4404,21022,0
3997.HK,D,20190109,000000,2.4488,2.4488,2.4404,2.4488,25693,0
3997.HK,D,20190110,000000,2.4829,2.5256,2.4829,2.5256,28030,0
3997.HK,D,20190111,000000,2.4404,2.4404,2.4404,2.4404,74748,0
3997.HK,D,20190114,000000,2.4404,2.4404,2.4404,2.4404,0,0
3997.HK,D,20190115,000000,2.4404,2.4404,2.4404,2.4404,0,0
