<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
6878.HK,D,20131206,000000,1.92733,1.92733,1.92733,1.92733,0,0
6878.HK,D,20131209,000000,3.03431,3.11338,2.14474,2.5204,6446923.7363573,0
6878.HK,D,20131210,000000,2.50061,2.6686,2.42154,2.44133,4852392.6494146,0
6878.HK,D,20131211,000000,2.47097,2.50061,2.34247,2.3919,2652830.2228031,0
6878.HK,D,20131212,000000,2.42154,2.47097,2.30288,2.32268,2521301.6575869,0
6878.HK,D,20131213,000000,2.32268,2.32268,2.09531,2.22381,1865682.2690056,0
6878.HK,D,20131216,000000,2.22381,2.25345,2.09531,2.22381,1639048.4211815,0
6878.HK,D,20131217,000000,2.17438,2.27325,2.17438,2.22381,1195898.315207,0
6878.HK,D,20131218,000000,2.22381,2.32268,2.20412,2.30288,1918293.6548747,0
6878.HK,D,20131219,000000,2.34247,2.34247,2.22381,2.25345,1327426.8804233,0
6878.HK,D,20131220,000000,2.22381,2.30288,2.20412,2.27325,1076510.7771646,0
6878.HK,D,20131223,000000,2.27325,2.30288,2.20412,2.27325,1116981.1358599,0
6878.HK,D,20131224,000000,2.25345,2.27325,2.25345,2.27325,874159.18477505,0
6878.HK,D,20131227,000000,2.25345,2.27325,2.20412,2.22381,991523.08423056,0
6878.HK,D,20131230,000000,2.20412,2.22381,2.12505,2.17438,1353732.5733579,0
6878.HK,D,20131231,000000,2.14474,2.14474,2.07562,2.12505,859994.5190143,0
6878.HK,D,20140102,000000,2.12505,2.12505,2.02619,2.04598,1171616.0597725,0
6878.HK,D,20140103,000000,2.07562,2.09531,2.02619,2.04598,1242439.1874893,0
6878.HK,D,20140106,000000,2.04598,2.12505,2.04598,2.04598,1467049.4972699,0
6878.HK,D,20140107,000000,2.07562,2.07562,1.90753,2.02619,1003664.2119478,0
6878.HK,D,20140108,000000,2.04598,2.04598,2.0064,2.02619,669783.95379856,0
6878.HK,D,20140109,000000,2.0064,2.04598,1.97676,2.04598,600984.36412524,0
6878.HK,D,20140110,000000,2.04598,2.07562,2.0064,2.04598,615149.02988598,0
