<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
1679.HK,D,20170609,000000,13.8,20.8,13.8,20.6,11540750,0
1679.HK,D,20170612,000000,21.6,27.5,19.5,22.5,6091750,0
1679.HK,D,20170613,000000,22.3,26.1,21.2,24,2509500,0
1679.HK,D,20170614,000000,24,26.7,22.8,22.9,1871750,0
1679.HK,D,20170615,000000,22.2,23.4,21,22,350750,0
1679.HK,D,20170616,000000,22.5,23,20.3,22.7,804000,0
1679.HK,D,20170619,000000,22.7,24,21.7,22.7,268000,0
1679.HK,D,20170620,000000,22.8,23.4,21.7,22.2,343250,0
1679.HK,D,20170621,000000,21.8,22,21.5,21.6,105000,0
1679.HK,D,20170622,000000,21.5,22,20.8,21.6,215000,0
1679.HK,D,20170623,000000,21.6,22.1,21.1,21.9,185000,0
1679.HK,D,20170626,000000,21.5,22.3,21.5,21.8,168750,0
1679.HK,D,20170627,000000,21.6,21.7,19.6,20.4,299750,0
1679.HK,D,20170628,000000,20.5,20.5,17,18,609250,0
1679.HK,D,20170629,000000,18,19.6,18,19,327750,0
1679.HK,D,20170630,000000,18.4,19,18.3,18.8,51750,0
1679.HK,D,20170703,000000,18.5,18.9,18.1,18.9,52500,0
1679.HK,D,20170704,000000,18.3,18.8,17.2,17.2,73250,0
1679.HK,D,20170705,000000,17.3,18.2,16,16.9,259500,0
1679.HK,D,20170706,000000,16.9,22.3,16.9,22.1,948250,0
1679.HK,D,20170707,000000,22.1,24,20.6,23.1,955000,0
1679.HK,D,20170710,000000,22.9,23.4,21.5,22.4,207750,0
1679.HK,D,20170711,000000,21.5,22.9,20.5,22.8,220500,0
1679.HK,D,20170712,000000,22.7,24.8,21.7,23.4,431600,0
1679.HK,D,20170713,000000,23.4,24.2,22.7,23.1,78250,0
1679.HK,D,20170714,000000,23.2,33,23,31.8,1962150,0
1679.HK,D,20170717,000000,31.1,31.6,28.7,28.9,399250,0
1679.HK,D,20170718,000000,30,31.8,28,31.4,198750,0
1679.HK,D,20170719,000000,31.4,34.4,30.1,30.3,325000,0
1679.HK,D,20170720,000000,30.7,31,29.2,30.3,70500,0
1679.HK,D,20170721,000000,30.2,32,29.7,30,182250,0
1679.HK,D,20170724,000000,31,31,28.1,28.5,250500,0
1679.HK,D,20170725,000000,29.7,29.7,28.1,28.8,180500,0
1679.HK,D,20170726,000000,29.2,29.3,28,28.6,184500,0
1679.HK,D,20170727,000000,28.6,29.2,27.9,28.3,184250,0
1679.HK,D,20170728,000000,28,28.5,26.6,28,91750,0
1679.HK,D,20170731,000000,28,31,28,30.7,188500,0
1679.HK,D,20170801,000000,29.5,31,29.5,29.7,81500,0
1679.HK,D,20170802,000000,29.7,29.9,29,29.9,52250,0
1679.HK,D,20170803,000000,29,29.9,29,29.8,70750,0
1679.HK,D,20170804,000000,29.6,29.6,28.8,29.1,78750,0
1679.HK,D,20170807,000000,29.6,30,29.2,29.5,39750,0
1679.HK,D,20170808,000000,29.4,31.5,29.4,30.2,174500,0
1679.HK,D,20170809,000000,31,31.2,30.2,30.9,293000,0
1679.HK,D,20170810,000000,30.6,32.4,30.6,31.2,743500,0
1679.HK,D,20170811,000000,30.8,32,30.3,31.5,959250,0
1679.HK,D,20170814,000000,32.2,34.9,30.9,31.1,688250,0
1679.HK,D,20170815,000000,31,31.5,29.3,31,411500,0
1679.HK,D,20170816,000000,29.8,31.6,29.7,30.7,314000,0
1679.HK,D,20170817,000000,30.8,31.1,30,30.7,1037750,0
1679.HK,D,20170818,000000,30.5,31,30,30.6,212500,0
1679.HK,D,20170821,000000,30.3,31,29.6,30.3,143250,0
1679.HK,D,20170822,000000,30.3,30.4,29.9,30.3,38750,0
1679.HK,D,20170824,000000,30.2,31.3,30.2,30.2,153000,0
1679.HK,D,20170825,000000,30.2,31.1,30.2,30.7,46200,0
1679.HK,D,20170828,000000,30.2,30.4,28.5,30.2,92500,0
1679.HK,D,20170829,000000,29.2,30.2,29.2,29.8,347750,0
1679.HK,D,20170830,000000,29.8,29.9,28.7,28.7,308200,0
1679.HK,D,20170831,000000,28.6,28.6,26.6,26.7,85250,0
1679.HK,D,20170901,000000,26.7,27.5,22.3,23.3,335750,0
1679.HK,D,20170904,000000,23,23,20.6,22.1,157000,0
1679.HK,D,20170905,000000,23.1,24.6,22.7,24.6,93250,0
1679.HK,D,20170906,000000,24.7,25.8,24.3,24.9,116250,0
1679.HK,D,20170907,000000,24.9,25.4,23.5,24.2,40000,0
1679.HK,D,20170908,000000,24.6,25.3,24.2,24.6,23000,0
1679.HK,D,20170911,000000,24.7,25.2,24.1,24.4,31000,0
1679.HK,D,20170912,000000,25,25,23.9,24.1,18500,0
1679.HK,D,20170913,000000,24,24,23,23.3,4000,0
1679.HK,D,20170914,000000,22.7,23.3,22.5,22.9,39000,0
1679.HK,D,20170915,000000,23.1,23.1,21,22.7,77750,0
1679.HK,D,20170918,000000,23,23,21.1,21.7,4500,0
1679.HK,D,20170919,000000,21.4,22.4,20.7,22.4,16300,0
1679.HK,D,20170920,000000,22.6,23.9,22.5,23,34000,0
1679.HK,D,20170921,000000,21.4,22.4,21.1,21.3,14750,0
1679.HK,D,20170922,000000,21.6,22.5,21.5,22,13500,0
1679.HK,D,20170925,000000,22,22,21,21.4,25000,0
1679.HK,D,20170926,000000,21.3,21.3,21.2,21.2,2250,0
1679.HK,D,20170927,000000,20.9,21.5,20.6,21,28500,0
1679.HK,D,20170928,000000,21.4,21.5,20.7,20.7,28250,0
1679.HK,D,20170929,000000,21.4,21.5,20.7,20.9,48500,0
1679.HK,D,20171003,000000,20.9,21.3,20.9,21.1,20250,0
1679.HK,D,20171004,000000,21.2,21.8,21.2,21.2,8000,0
1679.HK,D,20171006,000000,21.4,21.9,21.3,21.5,11000,0
1679.HK,D,20171009,000000,21.4,22.1,21.4,22.1,11000,0
1679.HK,D,20171010,000000,22.7,23,21.9,22.7,15750,0
1679.HK,D,20171011,000000,21.6,23.5,21.6,22.5,10750,0
1679.HK,D,20171012,000000,22.1,22.6,21.8,22,9000,0
1679.HK,D,20171013,000000,22.5,25,22.2,24.8,104250,0
1679.HK,D,20171016,000000,25.5,27.7,24.1,24.6,275000,0
1679.HK,D,20171017,000000,24.2,26.7,23.1,26.5,197000,0
1679.HK,D,20171018,000000,26.4,26.4,23.8,23.8,123750,0
1679.HK,D,20171019,000000,23.5,26.5,23.5,25,48750,0
1679.HK,D,20171020,000000,26,26.2,24,25.1,18250,0
1679.HK,D,20171023,000000,24.9,25.9,24.7,25.3,23500,0
1679.HK,D,20171024,000000,24.3,25.3,24.3,25.3,16500,0
1679.HK,D,20171025,000000,25.3,25.9,25.1,25.3,9750,0
1679.HK,D,20171026,000000,25,25.1,24.6,24.6,14000,0
1679.HK,D,20171027,000000,25.1,25.9,25.1,25.4,21500,0
1679.HK,D,20171030,000000,25.2,27,25,26,209750,0
1679.HK,D,20171031,000000,26.8,27.7,25,25.1,310250,0
1679.HK,D,20171101,000000,25.1,27,25.1,26.3,3265000,0
1679.HK,D,20171102,000000,26.9,29.1,26.9,28,531750,0
1679.HK,D,20171103,000000,27.5,28.8,27.4,27.8,109750,0
1679.HK,D,20171106,000000,28.3,29.8,28,29,439250,0
1679.HK,D,20171107,000000,29,32.3,29,32.1,1061750,0
1679.HK,D,20171108,000000,31.9,32.8,30.5,31.8,803750,0
1679.HK,D,20171109,000000,31.8,31.9,30.6,31.6,384250,0
1679.HK,D,20171110,000000,31.8,31.9,29.8,31.1,488500,0
1679.HK,D,20171113,000000,30.5,32.7,30.3,32.3,817250,0
1679.HK,D,20171114,000000,32.4,37.9,32.4,36.5,1224000,0
1679.HK,D,20171115,000000,36.9,39.5,36.6,38,484000,0
1679.HK,D,20171116,000000,38.5,39.3,35,36.8,561000,0
1679.HK,D,20171117,000000,37,38,35.4,36.3,384750,0
1679.HK,D,20171120,000000,36.5,40.9,36.5,38.1,1003750,0
1679.HK,D,20171121,000000,38.5,38.8,37,37.9,380250,0
1679.HK,D,20171122,000000,38,39,37.5,38.2,306750,0
1679.HK,D,20171123,000000,38.3,40.3,38,39.3,413500,0
1679.HK,D,20171124,000000,39.8,40.3,38.4,39.5,311750,0
1679.HK,D,20171127,000000,39.7,40,38,38.5,279000,0
1679.HK,D,20171128,000000,38.8,39.5,37.8,38.4,309750,0
1679.HK,D,20171129,000000,38.6,39,37.9,38.7,232250,0
1679.HK,D,20171130,000000,38.4,38.4,36.3,37.6,452000,0
1679.HK,D,20171201,000000,37.8,38.6,37.7,38.4,230750,0
1679.HK,D,20171204,000000,38.7,39.4,38,38.9,319000,0
1679.HK,D,20171205,000000,38.4,39.2,37.6,37.9,215750,0
1679.HK,D,20171206,000000,38,38.5,36.5,37.3,230250,0
1679.HK,D,20171207,000000,37.5,37.8,34.4,35.2,304750,0
1679.HK,D,20171208,000000,35.3,38.3,35.3,37.9,371750,0
1679.HK,D,20171211,000000,37.9,39.2,37.9,38.8,371750,0
1679.HK,D,20171212,000000,39,39.8,39,39.4,154250,0
1679.HK,D,20171213,000000,39.3,40.2,39.1,40.1,566250,0
1679.HK,D,20171214,000000,40.2,41.4,39.3,39.7,642750,0
1679.HK,D,20171215,000000,39.9,40.2,38,38.5,294750,0
1679.HK,D,20171218,000000,38.8,39.5,37,37.5,183500,0
1679.HK,D,20171219,000000,38,38.7,36.1,37.2,323250,0
1679.HK,D,20171220,000000,37.2,37.6,33,36.6,483250,0
1679.HK,D,20171221,000000,37.3,38.1,36.7,37.5,167000,0
1679.HK,D,20171222,000000,37.7,37.8,36.5,37.3,97750,0
1679.HK,D,20171227,000000,37.1,37.8,35.6,36.9,156750,0
1679.HK,D,20171228,000000,36.7,37.6,36.2,37.2,98750,0
1679.HK,D,20171229,000000,37.2,38.8,36.5,37,183250,0
1679.HK,D,20180102,000000,36.9,37.9,36.9,37.6,96750,0
1679.HK,D,20180103,000000,37.5,38.3,37.5,37.8,177750,0
1679.HK,D,20180104,000000,37.9,38.4,37.3,37.7,150500,0
1679.HK,D,20180105,000000,37.8,38,36.8,37.5,151500,0
1679.HK,D,20180108,000000,37.9,38.2,36.8,37.1,153250,0
1679.HK,D,20180109,000000,37,37.4,35.6,36,149250,0
1679.HK,D,20180110,000000,36,37.1,35.1,35.9,315750,0
1679.HK,D,20180111,000000,36.1,37.2,35.7,37,314500,0
1679.HK,D,20180112,000000,37.3,37.4,36,36.8,320000,0
1679.HK,D,20180115,000000,36.8,38.1,36.8,37.9,531250,0
1679.HK,D,20180116,000000,38,38.2,36.9,37.5,319250,0
1679.HK,D,20180117,000000,37.2,38.5,36.9,38.3,334500,0
1679.HK,D,20180118,000000,38.2,39.1,37.9,38.4,258000,0
1679.HK,D,20180119,000000,38.1,38.9,37.8,38.2,314500,0
1679.HK,D,20180122,000000,38.1,38.4,35.9,36.8,356250,0
1679.HK,D,20180123,000000,36.8,36.9,35.3,35.9,522000,0
1679.HK,D,20180124,000000,36,36.4,35,35.6,319750,0
1679.HK,D,20180125,000000,36.4,36.9,35,35.9,291250,0
1679.HK,D,20180126,000000,36.3,36.6,35.3,36.6,471750,0
1679.HK,D,20180129,000000,36.5,37.5,36.3,36.7,161250,0
1679.HK,D,20180130,000000,36.6,37.3,35.7,36.4,158250,0
1679.HK,D,20180131,000000,36.3,37,36,36.4,106000,0
1679.HK,D,20180201,000000,36.3,36.9,35.6,36.4,83000,0
1679.HK,D,20180202,000000,36.4,36.4,34.6,35.9,121000,0
1679.HK,D,20180205,000000,35.3,35.6,34.5,35.6,114750,0
1679.HK,D,20180206,000000,35,36,32,34.9,211250,0
1679.HK,D,20180207,000000,35,36.6,34.1,35.4,103750,0
1679.HK,D,20180208,000000,35.8,35.8,34.8,35,52750,0
1679.HK,D,20180209,000000,35.1,35.2,32.5,34.9,318250,0
1679.HK,D,20180212,000000,35,36.5,34.2,36.2,485500,0
1679.HK,D,20180213,000000,36,38.5,34.2,36.2,331250,0
1679.HK,D,20180214,000000,35.8,37.3,35.6,36.8,136250,0
1679.HK,D,20180215,000000,37.2,37.2,36.8,37,20000,0
1679.HK,D,20180220,000000,37,37.8,37,37.7,70000,0
1679.HK,D,20180221,000000,37.4,37.9,36.5,37.2,78500,0
1679.HK,D,20180222,000000,37.1,37.2,35.9,36.7,92500,0
1679.HK,D,20180223,000000,36.4,36.9,34.5,34.9,75750,0
1679.HK,D,20180226,000000,34.5,36.1,34.4,36,132250,0
1679.HK,D,20180227,000000,35.7,36.7,35,36,121250,0
1679.HK,D,20180228,000000,36,36,34.5,36,34000,0
1679.HK,D,20180301,000000,35.3,35.9,34.9,35,54750,0
1679.HK,D,20180302,000000,34.9,35.3,33.9,35,124000,0
1679.HK,D,20180305,000000,35,35.7,33.9,35,38500,0
1679.HK,D,20180306,000000,35,35.4,33.5,35,63750,0
1679.HK,D,20180307,000000,35.1,35.4,34.3,34.5,36500,0
1679.HK,D,20180308,000000,35,35.2,33.7,34.7,26000,0
1679.HK,D,20180309,000000,34.4,35.6,34.1,34.7,270000,0
1679.HK,D,20180312,000000,34.8,35.5,34.3,34.9,182250,0
1679.HK,D,20180313,000000,34.5,35,34.1,34.5,7000,0
1679.HK,D,20180314,000000,34.5,34.7,33.9,34.2,42300,0
1679.HK,D,20180315,000000,34.5,34.6,33.6,34,124250,0
1679.HK,D,20180316,000000,34,35.9,33.8,35.7,328500,0
1679.HK,D,20180319,000000,35.5,37,35.5,36.9,154500,0
1679.HK,D,20180320,000000,36.3,37.8,36.3,36.7,106500,0
1679.HK,D,20180321,000000,36.2,37,36,36.4,35250,0
1679.HK,D,20180322,000000,36.9,36.9,36.4,36.6,27250,0
1679.HK,D,20180323,000000,36.5,36.5,35.1,35.9,41000,0
1679.HK,D,20180326,000000,36.4,36.4,34.8,35.8,20174.5,0
1679.HK,D,20180327,000000,36.2,36.2,34.5,35.6,25250,0
1679.HK,D,20180328,000000,35,35.6,33.6,34.9,144100,0
1679.HK,D,20180329,000000,34.5,37.4,33.4,37,107750,0
1679.HK,D,20180403,000000,36.6,36.7,31.6,32.1,72000,0
1679.HK,D,20180404,000000,31.8,34.9,31,34.3,117500,0
1679.HK,D,20180406,000000,34.9,34.9,33.7,34.5,5250,0
1679.HK,D,20180409,000000,34.5,35,34,35,798500,0
1679.HK,D,20180410,000000,34.6,35.5,34.6,35.5,5750,0
1679.HK,D,20180411,000000,35,35.5,34.8,35.1,148500,0
1679.HK,D,20180412,000000,35.5,35.5,34.3,34.9,21500,0
1679.HK,D,20180413,000000,34.8,35.4,34.7,34.9,19250,0
1679.HK,D,20180416,000000,34.9,35.1,34.3,34.8,17500,0
1679.HK,D,20180417,000000,35,35,33.9,34.4,54750,0
1679.HK,D,20180418,000000,35.3,35.3,33.2,33.6,149750,0
1679.HK,D,20180419,000000,33,33.6,32.3,33,49000,0
1679.HK,D,20180420,000000,32.9,33,32,32.4,122750,0
1679.HK,D,20180423,000000,32.8,34,29.4,30.5,253050,0
1679.HK,D,20180424,000000,30.9,31.6,30.2,30.9,646000,0
1679.HK,D,20180425,000000,31,31.5,30.1,30.3,157250,0
1679.HK,D,20180426,000000,30.5,30.7,29.1,29.3,84000,0
1679.HK,D,20180427,000000,29.6,31.4,28.5,30.5,25500,0
1679.HK,D,20180430,000000,30.9,30.9,28.5,28.8,94500,0
1679.HK,D,20180502,000000,28.8,31.7,27.9,29.7,77000,0
1679.HK,D,20180503,000000,30.9,30.9,29.4,30.3,14250,0
1679.HK,D,20180504,000000,30.2,30.2,28.4,28.7,47750,0
1679.HK,D,20180507,000000,29.5,29.6,28.3,28.9,9000,0
1679.HK,D,20180508,000000,29,29.2,28.4,28.9,4250,0
1679.HK,D,20180509,000000,28.6,29,27.5,28.5,40000,0
1679.HK,D,20180510,000000,28.4,29.4,27.5,28,34500,0
1679.HK,D,20180511,000000,28.2,28.2,25.8,26,106500,0
