<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
1165.HK,D,20190325,000000,0.48,0.49,0.25,0.265,120130000,0
1165.HK,D,20190326,000000,0.255,0.305,0.25,0.29,103520000,0
1165.HK,D,20190327,000000,0.3,0.36,0.3,0.345,56200000,0
1165.HK,D,20190328,000000,0.36,0.365,0.32,0.34,25231000,0
1165.HK,D,20190329,000000,0.34,0.34,0.305,0.31,26841000,0
1165.HK,D,20190401,000000,0.31,0.31,0.26,0.295,11352000,0
1165.HK,D,20190402,000000,0.305,0.305,0.29,0.305,4954013,0
1165.HK,D,20190403,000000,0.295,0.305,0.29,0.29,2392000,0
1165.HK,D,20190404,000000,0.295,0.325,0.295,0.31,11610000,0
1165.HK,D,20190408,000000,0.31,0.31,0.29,0.29,5720000,0
1165.HK,D,20190409,000000,0.29,0.29,0.285,0.285,3252000,0
1165.HK,D,20190410,000000,0.285,0.285,0.27,0.275,6004000,0
1165.HK,D,20190411,000000,0.275,0.285,0.27,0.28,2392000,0
1165.HK,D,20190412,000000,0.285,0.29,0.275,0.275,1372000,0
1165.HK,D,20190415,000000,0.275,0.275,0.255,0.27,5970000,0
1165.HK,D,20190416,000000,0.265,0.275,0.255,0.27,5534000,0
1165.HK,D,20190417,000000,0.27,0.28,0.27,0.27,1876000,0
1165.HK,D,20190418,000000,0.27,0.27,0.265,0.27,674000,0
1165.HK,D,20190423,000000,0.27,0.27,0.26,0.265,3012000,0
1165.HK,D,20190424,000000,0.265,0.275,0.265,0.265,2960000,0
1165.HK,D,20190425,000000,0.27,0.28,0.27,0.27,4733364,0
1165.HK,D,20190426,000000,0.27,0.285,0.27,0.275,8316000,0
1165.HK,D,20190429,000000,0.275,0.28,0.27,0.275,1522000,0
1165.HK,D,20190430,000000,0.28,0.28,0.27,0.27,1170000,0
1165.HK,D,20190502,000000,0.27,0.27,0.265,0.27,1842000,0
1165.HK,D,20190503,000000,0.275,0.3,0.275,0.28,2784000,0
1165.HK,D,20190506,000000,0.27,0.285,0.27,0.275,3134000,0
1165.HK,D,20190507,000000,0.275,0.29,0.27,0.28,5014000,0
1165.HK,D,20190508,000000,0.28,0.29,0.27,0.285,3880000,0
1165.HK,D,20190509,000000,0.285,0.315,0.275,0.295,16034000,0
1165.HK,D,20190510,000000,0.3,0.31,0.275,0.285,16262000,0
1165.HK,D,20190514,000000,0.275,0.29,0.27,0.275,8975000,0
1165.HK,D,20190515,000000,0.28,0.29,0.275,0.28,6398000,0
1165.HK,D,20190516,000000,0.285,0.29,0.28,0.285,2824000,0
1165.HK,D,20190517,000000,0.29,0.29,0.28,0.28,6878000,0
1165.HK,D,20190520,000000,0.28,0.29,0.28,0.28,1206000,0
1165.HK,D,20190521,000000,0.285,0.285,0.275,0.28,2521000,0
1165.HK,D,20190522,000000,0.285,0.285,0.275,0.28,4148200,0
1165.HK,D,20190523,000000,0.28,0.285,0.275,0.28,9884000,0
1165.HK,D,20190524,000000,0.285,0.285,0.28,0.28,3854000,0
1165.HK,D,20190527,000000,0.285,0.285,0.28,0.28,2826000,0
