<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2182.HK,D,20180308,000000,0.695598,0.734209,0.556462,0.5642,412874471.42367,0
2182.HK,D,20180309,000000,0.571939,0.726471,0.571939,0.718815,252655306.1996,0
2182.HK,D,20180312,000000,0.757427,0.780642,0.610551,0.62603,161830273.26826,0
2182.HK,D,20180313,000000,0.61829,0.633767,0.579677,0.587335,37889264.839558,0
2182.HK,D,20180314,000000,0.587335,0.61829,0.571939,0.579677,29981219.553039,0
2182.HK,D,20180315,000000,0.579677,0.610551,0.5642,0.587335,29370520.488597,0
2182.HK,D,20180316,000000,0.602895,0.641507,0.587335,0.595156,42340128.027559,0
2182.HK,D,20180319,000000,0.595156,0.602895,0.517767,0.517767,23113435.580477,0
2182.HK,D,20180320,000000,0.517767,0.533245,0.463677,0.486976,18970509.107626,0
2182.HK,D,20180321,000000,0.494633,0.502371,0.432886,0.448281,14656795.766203,0
2182.HK,D,20180322,000000,0.440542,0.448281,0.425065,0.432886,8870672.893018,0
2182.HK,D,20180323,000000,0.401922,0.409579,0.382582,0.409579,10469882.325004,0
2182.HK,D,20180326,000000,0.409579,0.425065,0.394158,0.425065,2623939.1458928,0
2182.HK,D,20180327,000000,0.432886,0.440542,0.401922,0.401922,5946559.7954016,0
2182.HK,D,20180328,000000,0.409579,0.417408,0.401922,0.401922,3343321.7568581,0
2182.HK,D,20180329,000000,0.401922,0.401922,0.370983,0.382582,7545765.5834683,0
2182.HK,D,20180403,000000,0.382582,0.386444,0.336207,0.343937,8684358.0683151,0
2182.HK,D,20180404,000000,0.343937,0.401922,0.343937,0.386444,18512484.201974,0
2182.HK,D,20180406,000000,0.386444,0.394158,0.35939,0.367122,4528494.4661804,0
2182.HK,D,20180409,000000,0.35939,0.36326,0.343937,0.35939,6484804.3768011,0
2182.HK,D,20180410,000000,0.351659,0.36326,0.351659,0.35939,916049.81130269,0
2182.HK,D,20180411,000000,0.35939,0.394158,0.355529,0.378713,5454894.2238378,0
2182.HK,D,20180412,000000,0.370983,0.382582,0.370983,0.374843,1179994.6995453,0
2182.HK,D,20180413,000000,0.382582,0.394158,0.370983,0.394158,4932177.59857,0
2182.HK,D,20180416,000000,0.374843,0.401922,0.374843,0.386444,1257628.4070046,0
2182.HK,D,20180417,000000,0.378713,0.401922,0.36326,0.370983,3457182.0985186,0
