<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2892.HK,D,20181220,000000,1.27,1.28,1.25,1.26,43016000,0
2892.HK,D,20181221,000000,1.26,1.35,1.26,1.26,7180000,0
2892.HK,D,20181224,000000,1.26,1.28,1.26,1.26,3436000,0
2892.HK,D,20181227,000000,1.26,1.31,1.26,1.26,2644000,0
2892.HK,D,20181228,000000,1.26,1.27,1.26,1.26,4930000,0
2892.HK,D,20181231,000000,1.26,1.27,1.26,1.26,5274000,0
2892.HK,D,20190102,000000,1.26,1.27,1.25,1.27,6422000,0
2892.HK,D,20190103,000000,1.26,1.26,1.26,1.26,5426000,0
2892.HK,D,20190104,000000,1.26,1.26,1.26,1.26,3042000,0
2892.HK,D,20190107,000000,1.26,1.27,1.26,1.26,1304000,0
2892.HK,D,20190108,000000,1.27,1.27,1.26,1.26,196000,0
2892.HK,D,20190109,000000,1.26,1.27,1.26,1.26,1788000,0
2892.HK,D,20190110,000000,1.26,1.27,1.26,1.27,1812000,0
2892.HK,D,20190111,000000,1.26,1.27,1.26,1.26,1576000,0
2892.HK,D,20190114,000000,1.26,1.26,1.26,1.26,220000,0
2892.HK,D,20190115,000000,1.26,1.26,1.26,1.26,2028000,0
2892.HK,D,20190116,000000,1.26,1.27,1.26,1.26,978000,0
2892.HK,D,20190117,000000,1.26,1.27,1.24,1.25,6094000,0
2892.HK,D,20190118,000000,1.25,1.28,1.25,1.25,1922000,0
2892.HK,D,20190121,000000,1.24,1.25,1.2,1.24,568000,0
2892.HK,D,20190122,000000,1.24,1.24,1.23,1.24,38000,0
2892.HK,D,20190123,000000,1.25,1.25,1.25,1.25,92000,0
2892.HK,D,20190124,000000,1.28,1.28,1.27,1.28,224000,0
2892.HK,D,20190125,000000,1.27,1.27,1.27,1.27,0,0
2892.HK,D,20190128,000000,1.27,1.29,1.27,1.29,220000,0
2892.HK,D,20190129,000000,1.29,1.29,1.29,1.29,40000,0
2892.HK,D,20190130,000000,1.28,1.28,1.28,1.28,22000,0
2892.HK,D,20190131,000000,1.28,1.28,1.26,1.28,148000,0
2892.HK,D,20190201,000000,1.28,1.35,1.28,1.3,914000,0
2892.HK,D,20190204,000000,1.33,1.33,1.28,1.28,50000,0
2892.HK,D,20190208,000000,1.33,1.34,1.3,1.3,138000,0
2892.HK,D,20190211,000000,1.35,1.35,1.33,1.34,56000,0
2892.HK,D,20190212,000000,1.33,1.35,1.29,1.3,1396000,0
2892.HK,D,20190213,000000,1.33,1.34,1.29,1.3,454000,0
2892.HK,D,20190214,000000,1.29,1.29,1.28,1.28,192000,0
2892.HK,D,20190215,000000,1.28,1.28,1.28,1.28,0,0
2892.HK,D,20190218,000000,1.28,1.34,1.25,1.33,4094000,0
2892.HK,D,20190219,000000,1.26,1.35,1.26,1.32,3242000,0
2892.HK,D,20190220,000000,1.29,1.33,1.29,1.33,148000,0
2892.HK,D,20190221,000000,1.31,1.33,1.31,1.31,12000,0
2892.HK,D,20190222,000000,1.31,1.35,1.3,1.33,186000,0
2892.HK,D,20190225,000000,1.31,1.33,1.31,1.33,30000,0
2892.HK,D,20190226,000000,1.35,1.42,1.34,1.41,228000,0
2892.HK,D,20190227,000000,1.38,1.75,1.38,1.74,2134000,0
2892.HK,D,20190228,000000,1.74,2.19,1.74,1.97,1874000,0
2892.HK,D,20190301,000000,1.95,1.97,1.58,1.66,1972000,0
2892.HK,D,20190304,000000,1.69,1.83,1.66,1.71,424000,0
2892.HK,D,20190305,000000,1.67,1.77,1.65,1.73,428000,0
2892.HK,D,20190306,000000,1.68,1.78,1.66,1.78,260000,0
2892.HK,D,20190307,000000,1.78,1.79,1.68,1.69,122000,0
2892.HK,D,20190308,000000,1.69,1.72,1.45,1.48,554000,0
2892.HK,D,20190311,000000,1.54,1.54,1.48,1.48,218000,0
2892.HK,D,20190312,000000,1.53,1.55,1.5,1.5,14000,0
2892.HK,D,20190313,000000,1.49,1.5,1.45,1.48,98000,0
2892.HK,D,20190314,000000,1.46,1.46,1.45,1.45,26000,0
2892.HK,D,20190315,000000,1.44,1.44,1.33,1.38,230000,0
2892.HK,D,20190318,000000,1.31,1.37,1.31,1.32,340000,0
2892.HK,D,20190319,000000,1.33,1.42,1.32,1.39,86000,0
2892.HK,D,20190320,000000,1.45,1.45,1.45,1.45,10000,0
