<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3315.HK,D,20131203,000000,4.4018,4.4018,4.4018,4.4018,0,0
3315.HK,D,20131204,000000,5.56961,5.71663,4.99796,5.5452,179631540.5803,0
3315.HK,D,20131205,000000,5.60238,5.88806,5.43902,5.71663,40311726.92025,0
3315.HK,D,20131206,000000,5.83098,5.83098,5.64312,5.71663,15402972.730012,0
3315.HK,D,20131209,000000,5.78198,5.86356,5.7003,5.74114,11430696.878198,0
3315.HK,D,20131210,000000,5.75757,6.23947,5.73306,6.01875,16562573.105662,0
3315.HK,D,20131211,000000,6.08419,6.10043,5.929,5.97791,8369449.3438354,0
3315.HK,D,20131212,000000,5.97791,6.01875,5.73306,5.86356,6860868.2486117,0
3315.HK,D,20131213,000000,5.91257,6.22294,5.80638,6.13319,10822121.185082,0
3315.HK,D,20131216,000000,6.16577,6.34537,6.08419,6.24745,4392278.5131856,0
3315.HK,D,20131217,000000,6.23102,6.24745,6.04325,6.19037,5823718.1533836,0
3315.HK,D,20131218,000000,6.20651,6.22294,5.83915,5.96167,3090635.3068488,0
3315.HK,D,20131219,000000,5.97791,5.98617,5.83098,5.88806,3004920.0052623,0
3315.HK,D,20131220,000000,5.96167,6.03508,5.73306,5.77381,2508999.3703464,0
3315.HK,D,20131223,000000,5.75757,5.83915,5.7003,5.74114,2309404.4761684,0
3315.HK,D,20131224,000000,5.74114,5.96167,5.72471,5.94524,322044.12169005,0
3315.HK,D,20131227,000000,6.00241,6.3618,6.00241,6.21487,4791465.1428114,0
3315.HK,D,20131230,000000,6.27195,6.27195,6.04325,6.10859,2404916.0528871,0
3315.HK,D,20131231,000000,6.10859,6.19844,6.07611,6.12502,1700828.7830525,0
3315.HK,D,20140102,000000,6.13319,6.14127,5.87989,6.12502,2118383.4285512,0
3315.HK,D,20140103,000000,6.20651,6.24745,6.04325,6.19844,3565740.9629289,0
3315.HK,D,20140106,000000,6.12502,6.23947,5.96984,6.17384,2008178.4920443,0
3315.HK,D,20140107,000000,6.08419,6.72925,5.99424,6.72925,4653093.8094794,0
3315.HK,D,20140108,000000,6.86801,7.04771,6.615,6.83553,7400871.0687124,0
3315.HK,D,20140109,000000,6.83553,7.56228,6.77836,7.33358,11583759.465498,0
3315.HK,D,20140110,000000,7.56228,7.85623,7.252,7.26824,12627032.232684,0
3315.HK,D,20140113,000000,7.28457,7.75831,7.10488,7.41526,8128224.4919859,0
3315.HK,D,20140114,000000,7.30908,7.51327,7.18656,7.29284,8163733.8835199,0
3315.HK,D,20140115,000000,7.26007,7.29284,6.8191,7.12131,16378898.211484,0
3315.HK,D,20140116,000000,7.12948,7.12948,6.85994,6.99879,4283297.0581602,0
3315.HK,D,20140117,000000,6.98246,7.0232,6.70485,6.90078,3004920.0052623,0
3315.HK,D,20140120,000000,6.94162,7.57045,6.94162,7.55411,8295979.3861642,0
3315.HK,D,20140121,000000,7.59495,7.84806,7.18656,7.22749,8591083.7512407,0
3315.HK,D,20140122,000000,7.18656,7.43159,6.87637,6.94162,3715128.8941444,0
3315.HK,D,20140123,000000,7.04771,7.15398,6.8191,6.98246,3253494.1692811,0
3315.HK,D,20140124,000000,6.98246,7.05587,6.59857,6.615,2624101.3915093,0
3315.HK,D,20140127,000000,6.43521,6.57397,6.12502,6.47624,5846982.2010024,0
3315.HK,D,20140128,000000,6.48422,6.77836,6.3863,6.65574,4006560.7089565,0
3315.HK,D,20140129,000000,6.78652,7.0232,6.67217,6.92528,4202480.9470498,0
3315.HK,D,20140130,000000,6.83553,6.95795,6.73733,6.90078,2454136.43913,0
3315.HK,D,20140204,000000,6.8191,6.8191,6.37813,6.68025,2591040.0158483,0
3315.HK,D,20140205,000000,6.72118,6.87637,6.53342,6.85994,2391936.830665,0
3315.HK,D,20140206,000000,6.85994,6.90078,6.67217,6.77019,1247764.7460198,0
3315.HK,D,20140207,000000,6.78652,6.87637,6.72925,6.85994,2316751.6825176,0
3315.HK,D,20140210,000000,6.98246,7.30908,6.95795,7.18656,4475543.693079,0
3315.HK,D,20140211,000000,7.26824,7.30908,7.03137,7.14581,2824918.7142587,0
3315.HK,D,20140212,000000,7.19463,7.21923,6.77836,6.8436,7533116.5713566,0
3315.HK,D,20140213,000000,6.77836,6.77836,6.45972,6.54149,12833974.333211,0
3315.HK,D,20140214,000000,6.52506,6.8436,6.52506,6.7945,5455141.7248156,0
3315.HK,D,20140217,000000,6.93355,7.13755,6.92528,7.12131,5409836.0581494,0
3315.HK,D,20140218,000000,7.12131,7.26824,6.88444,6.92528,5627797.9152902,0
3315.HK,D,20140219,000000,6.99879,7.08864,6.80277,6.99063,4579625.9576282,0
3315.HK,D,20140220,000000,7.05587,7.05587,6.82727,6.98246,1872259.3862255,0
3315.HK,D,20140221,000000,7.0232,7.0232,6.70485,6.77836,4717993.07932,0
3315.HK,D,20140224,000000,6.77836,6.7945,6.615,6.64767,6702906.4708355,0
3315.HK,D,20140225,000000,6.64767,6.71282,6.55783,6.615,3997987.9153057,0
3315.HK,D,20140226,000000,6.5659,6.77836,6.5659,6.72925,3944111.5608089,0
3315.HK,D,20140227,000000,6.69668,6.83553,6.69668,6.8191,1175519.3227401,0
3315.HK,D,20140228,000000,6.8191,6.87637,6.68025,6.77836,4699628.2221774,0
3315.HK,D,20140303,000000,6.77019,6.90078,6.57397,6.68025,3055124.8624047,0
3315.HK,D,20140304,000000,6.69668,6.89261,6.615,6.7945,4591870.2486334,0
3315.HK,D,20140305,000000,6.85994,7.48867,6.80277,7.15398,13091118.13215,0
3315.HK,D,20140306,000000,7.252,7.54604,7.20299,7.51327,14795618.412557,0
3315.HK,D,20140307,000000,7.60312,7.78272,7.51327,7.75831,7482912.7671243,0
3315.HK,D,20140310,000000,7.71747,7.98682,7.59495,7.75831,7748629.3597144,0
3315.HK,D,20140311,000000,7.71747,7.71747,7.22749,7.52154,5289834.8465103,0
3315.HK,D,20140312,000000,7.43976,7.51327,7.26824,7.34992,3205739.4338318,0
3315.HK,D,20140313,000000,7.38259,7.52961,7.22749,7.30091,6333108.6666062,0
3315.HK,D,20140314,000000,7.30091,7.30091,6.94162,7.05587,5102487.4020677,0
3315.HK,D,20140317,000000,7.03137,7.08038,6.8191,6.99879,2259199.619026,0
3315.HK,D,20140318,000000,6.94162,7.06423,6.80277,6.92528,1487766.1163879,0
3315.HK,D,20140319,000000,6.99063,7.252,6.86801,6.89261,2297159.1322532,0
