<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2257.HK,D,20211230,000000,65.9,79.2,64.8,77.9,1252800,0
2257.HK,D,20211231,000000,78.4,93,77,91.2,125450,0
2257.HK,D,20220103,000000,91.2,101,80,99,248650,0
2257.HK,D,20220104,000000,99.05,99.05,88.2,93.9,79600,0
2257.HK,D,20220105,000000,93,93,84.7,85,82000,0
2257.HK,D,20220106,000000,85.2,85.2,71.55,79.1,151550,0
2257.HK,D,20220107,000000,79,81,76.1,80.9,130850,0
2257.HK,D,20220110,000000,80.9,84.7,80.9,82,125400,0
2257.HK,D,20220111,000000,81.8,82,76,78,129500,0
2257.HK,D,20220112,000000,78,79,75,78,130000,0
2257.HK,D,20220113,000000,77.65,79.1,75.05,79,131250,0
2257.HK,D,20220114,000000,79,80,77.6,79.3,137850,0
2257.HK,D,20220117,000000,79.3,79.5,77.05,78.65,122550,0
2257.HK,D,20220118,000000,78.65,80.05,75.45,79,123250,0
2257.HK,D,20220119,000000,77.5,79.4,77.5,79.35,127950,0
2257.HK,D,20220120,000000,79.35,82.9,72,75,92600,0
2257.HK,D,20220121,000000,75,77.8,72.6,75,270650,0
2257.HK,D,20220124,000000,74,76.65,72,75.9,103650,0
2257.HK,D,20220125,000000,75.05,76.15,73.2,75.4,113500,0
2257.HK,D,20220126,000000,75.4,76.1,72,72,103150,0
2257.HK,D,20220127,000000,72.5,73.95,71.8,72.9,115100,0
2257.HK,D,20220128,000000,72.4,74.25,72.4,73.5,134300,0
2257.HK,D,20220131,000000,73.5,73.5,72.3,73.1,69900,0
2257.HK,D,20220204,000000,73.1,75.2,72.25,74.5,123150,0
2257.HK,D,20220207,000000,74.65,76.6,74.55,76,106450,0
2257.HK,D,20220208,000000,75.4,78.5,75,77.45,109550,0
2257.HK,D,20220209,000000,77.45,83,76.3,83,146250,0
2257.HK,D,20220210,000000,83,86,80.2,83.7,184250,0
2257.HK,D,20220211,000000,83.55,84.15,78.9,79.1,135500,0
2257.HK,D,20220214,000000,80.5,83.4,79,83.4,147550,0
2257.HK,D,20220215,000000,82.5,84.1,80,83,125000,0
