<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
1345.HK,D,20131104,000000,2.13199,2.13199,2.13199,2.13199,0,0
1345.HK,D,20131105,000000,2.02797,2.04358,1.98632,1.99681,219165780.70124,0
1345.HK,D,20131106,000000,1.99681,2.08515,1.99681,2.05402,63513575.972621,0
1345.HK,D,20131107,000000,2.06442,2.11648,2.05918,2.0956,27061587.629955,0
1345.HK,D,20131108,000000,2.0956,2.10065,2.01247,2.02797,29578900.341003,0
1345.HK,D,20131111,000000,2.04877,2.04877,1.98121,1.98121,16503876.127425,0
1345.HK,D,20131112,000000,1.98632,2.00718,1.9239,1.96034,15734644.912117,0
1345.HK,D,20131113,000000,1.94995,2.01759,1.93437,1.97586,6600009.5316756,0
1345.HK,D,20131114,000000,1.97586,1.99154,1.95517,1.97088,6825011.5198129,0
1345.HK,D,20131115,000000,1.97586,2.01247,1.96563,1.97586,12488484.12968,0
1345.HK,D,20131118,000000,1.99681,1.99681,1.93966,1.95517,13098101.725473,0
1345.HK,D,20131119,000000,1.96034,1.99154,1.93437,1.94483,8651939.096281,0
1345.HK,D,20131120,000000,1.93966,1.96563,1.89807,1.96034,16480798.61553,0
1345.HK,D,20131121,000000,1.94995,1.97088,1.93437,1.93966,5938472.537915,0
1345.HK,D,20131122,000000,1.94995,1.98632,1.94995,1.96563,8655785.7652465,0
1345.HK,D,20131125,000000,1.97586,1.99681,1.96034,1.98121,9046169.4999256,0
1345.HK,D,20131126,000000,1.98121,1.99681,1.96563,1.97088,6707705.0041727,0
1345.HK,D,20131127,000000,1.97586,2.03317,1.97586,2.00718,12201944.194735,0
1345.HK,D,20131128,000000,2.01247,2.01759,1.95517,1.96034,7257320.8188452,0
1345.HK,D,20131129,000000,1.97586,1.97586,1.92926,1.96563,3534622.1754401,0
1345.HK,D,20131202,000000,1.94995,1.98121,1.93966,1.96034,4503855.1579819,0
1345.HK,D,20131203,000000,1.95517,1.98121,1.93966,1.94995,5696162.4158557,0
1345.HK,D,20131204,000000,1.94483,1.95517,1.9239,1.92926,8921169.6463542,0
1345.HK,D,20131205,000000,1.92926,1.94483,1.91358,1.91358,7307705.3020754,0
1345.HK,D,20131206,000000,1.91358,1.9239,1.88762,1.89807,5382703.3038468,0
1345.HK,D,20131209,000000,1.94995,1.96034,1.90832,1.91358,6025011.9565754,0
1345.HK,D,20131210,000000,1.9239,1.9239,1.83046,1.84084,13773101.435139,0
1345.HK,D,20131211,000000,1.86153,1.86153,1.74724,1.77321,19388496.312206,0
1345.HK,D,20131212,000000,1.76802,1.76802,1.68471,1.69519,14317331.913258,0
1345.HK,D,20131213,000000,1.69519,1.74724,1.68471,1.73676,6298089.1756145,0
1345.HK,D,20131216,000000,1.7419,1.75242,1.69,1.70558,5428854.5747908,0
1345.HK,D,20131217,000000,1.71598,1.72638,1.58609,1.58609,20050038.309763,0
1345.HK,D,20131218,000000,1.61196,1.61196,1.49751,1.58609,21900040.89623,0
1345.HK,D,20131219,000000,1.54443,1.71598,1.54443,1.63797,16775033.139355,0
1345.HK,D,20131220,000000,1.64323,1.65874,1.59111,1.61718,4307698.8087651,0
1345.HK,D,20131223,000000,1.61718,1.6223,1.56513,1.58081,3607698.8781952,0
1345.HK,D,20131224,000000,1.59111,1.65874,1.59111,1.6537,2742315.9501343,0
1345.HK,D,20131227,000000,1.66401,1.72124,1.63269,1.72124,10657712.386145,0
1345.HK,D,20131230,000000,1.74724,1.74724,1.67968,1.73155,4938467.4545966,0
1345.HK,D,20131231,000000,1.72124,1.7419,1.70558,1.7419,3894236.311241,0
1345.HK,D,20140102,000000,1.7419,1.86153,1.72124,1.85645,11901944.045785,0
1345.HK,D,20140103,000000,1.82014,1.96563,1.81479,1.94483,24051965.089706,0
1345.HK,D,20140106,000000,1.96563,2.04877,1.94995,2.00191,24278888.535901,0
1345.HK,D,20140107,000000,2.03317,2.05918,1.9239,1.94995,10600018.606406,0
1345.HK,D,20140108,000000,1.94995,2.03838,1.94483,1.97088,9401940.7196086,0
1345.HK,D,20140109,000000,1.97088,1.97586,1.9239,1.93437,7536553.9591785,0
1345.HK,D,20140110,000000,1.9239,1.97088,1.9239,1.9239,3563467.8143608,0
1345.HK,D,20140113,000000,1.92926,1.97586,1.92926,1.96563,3555774.4764294,0
1345.HK,D,20140114,000000,1.94995,1.97586,1.93437,1.96563,6323089.3965186,0
1345.HK,D,20140115,000000,1.93437,1.96563,1.91358,1.9239,6467320.0930202,0
1345.HK,D,20140116,000000,1.9239,2.03317,1.87722,2.01759,12938488.105956,0
1345.HK,D,20140117,000000,2.00191,2.03317,1.97088,2.00718,3973086.1448177,0
1345.HK,D,20140120,000000,2.00191,2.01247,1.98632,2.00191,3836546.2843491,0
1345.HK,D,20140121,000000,2.00191,2.00191,1.90832,1.93437,5821163.5203765,0
1345.HK,D,20140122,000000,1.93437,1.95517,1.90832,1.92926,2644234.0226781,0
1345.HK,D,20140123,000000,1.92926,1.94483,1.91358,1.94483,4132701.0152838,0
1345.HK,D,20140124,000000,1.92926,1.98121,1.91878,1.9239,6373089.8383269,0
1345.HK,D,20140127,000000,1.89807,1.89807,1.76802,1.81479,10884635.832342,0
1345.HK,D,20140128,000000,1.79409,1.82014,1.76802,1.79409,4700009.0053001,0
1345.HK,D,20140129,000000,1.79409,1.83046,1.75242,1.76802,4263467.7449309,0
1345.HK,D,20140130,000000,1.76282,1.82014,1.74724,1.79911,1086540.749131,0
1345.HK,D,20140204,000000,1.75761,1.75761,1.69,1.73155,1380770.269159,0
1345.HK,D,20140205,000000,1.73155,1.73676,1.67431,1.72124,1157884.8871648,0
1345.HK,D,20140206,000000,1.73676,1.76802,1.73155,1.73676,298076.18899382,0
1345.HK,D,20140207,000000,1.7419,1.80439,1.70558,1.79911,1953848.8880985,0
1345.HK,D,20140210,000000,1.80952,1.92926,1.80952,1.88762,7238474.017337,0
1345.HK,D,20140211,000000,1.9239,1.93437,1.85108,1.90329,5667318.0278844,0
1345.HK,D,20140212,000000,1.90329,1.94483,1.87194,1.93966,6786551.0849017,0
1345.HK,D,20140213,000000,1.94995,2.00191,1.9239,1.99681,17280800.680665,0
1345.HK,D,20140214,000000,1.99681,2.04877,1.95517,1.97586,6348088.3664734,0
1345.HK,D,20140217,000000,1.97088,2.00718,1.94483,1.98632,6926935.1124376,0
1345.HK,D,20140218,000000,1.99154,2.00191,1.94995,1.97088,2367312.6365719,0
1345.HK,D,20140219,000000,1.97088,2.03317,1.95517,2.02797,8990404.6839404,0
1345.HK,D,20140220,000000,2.02797,2.11119,1.98632,2.08515,31426977.716561,0
1345.HK,D,20140221,000000,2.1216,2.17353,2.08002,2.11648,18707723.471718,0
1345.HK,D,20140224,000000,2.106,2.16317,2.03838,2.12671,15230795.076017,0
1345.HK,D,20140225,000000,2.14238,2.15277,2.08002,2.106,5223087.1824315,0
1345.HK,D,20140226,000000,2.09042,2.09042,1.99681,2.04358,5955778.1699385,0
1345.HK,D,20140227,000000,2.02797,2.13199,2.02279,2.11119,5700011.5867201,0
1345.HK,D,20140228,000000,2.13199,2.13199,2.05402,2.06442,5015393.3282158,0
1345.HK,D,20140303,000000,2.02797,2.14238,2.02279,2.13199,6459629.2569872,0
1345.HK,D,20140304,000000,2.13199,2.31912,2.13199,2.30361,30790438.441806,0
1345.HK,D,20140305,000000,2.2985,2.37635,2.24638,2.30361,13688487.227384,0
1345.HK,D,20140306,000000,2.314,2.314,2.20489,2.26196,8261552.8597034,0
1345.HK,D,20140307,000000,2.28803,2.28803,2.16827,2.19961,8017325.0324329,0
1345.HK,D,20140310,000000,2.18922,2.24125,2.14238,2.18922,5082703.1548953,0
1345.HK,D,20140311,000000,2.19433,2.3296,2.18403,2.27747,8848091.69265,0
1345.HK,D,20140312,000000,2.27236,2.34511,2.23086,2.34511,9067325.5537625,0
1345.HK,D,20140313,000000,2.30881,2.36597,2.28803,2.35038,7998091.6876042,0
1345.HK,D,20140314,000000,2.2985,2.3296,2.21511,2.24638,4805776.7649923,0
1345.HK,D,20140317,000000,2.23588,2.35565,2.23588,2.314,3500004.656647,0
1345.HK,D,20140318,000000,2.3296,2.33992,2.29322,2.29322,1988463.9049932,0
1345.HK,D,20140319,000000,2.314,2.34511,2.28803,2.30881,4148082.6873498,0
1345.HK,D,20140320,000000,2.28281,2.30881,2.19961,2.25685,5594240.0741802,0
1345.HK,D,20140321,000000,2.25685,2.35038,2.24125,2.2985,4288470.4677334,0
1345.HK,D,20140324,000000,2.2985,2.34511,2.28803,2.33992,8238476.5987567,0
1345.HK,D,20140325,000000,2.33992,2.33992,2.17883,2.18922,4986547.6892953,0
1345.HK,D,20140326,000000,2.20991,2.27747,2.15277,2.20991,9701940.8685598,0
1345.HK,D,20140327,000000,2.20991,2.23086,1.98121,2.00191,12921177.470135,0
1345.HK,D,20140328,000000,2.02797,2.1216,1.99154,2.106,7430781.1956895,0
1345.HK,D,20140331,000000,2.106,2.16827,2.02797,2.12671,2992309.402531,0
1345.HK,D,20140401,000000,2.08002,2.26196,2.08002,2.25165,4694237.1254276,0
1345.HK,D,20140402,000000,2.28803,2.33992,2.21511,2.22552,6217319.1349279,0
1345.HK,D,20140403,000000,2.24638,2.28281,2.20991,2.24638,1692359.2120287,0
1345.HK,D,20140404,000000,2.23588,2.25685,2.20489,2.24125,2211543.1841224,0
1345.HK,D,20140407,000000,2.20489,2.24638,2.14765,2.18922,1725003.9838432,0
1345.HK,D,20140408,000000,2.16317,2.30881,2.16317,2.24638,4426930.5353119,0
1345.HK,D,20140409,000000,2.25165,2.30361,2.23588,2.26196,3586545.3262567,0
1345.HK,D,20140410,000000,2.29322,2.2985,2.24638,2.2985,6742321.2720168,0
1345.HK,D,20140411,000000,2.30361,2.314,2.25165,2.28803,1225002.0676588,0
1345.HK,D,20140414,000000,2.30881,2.32446,2.26196,2.30881,5400010.1868194,0
1345.HK,D,20140415,000000,2.31912,2.31912,2.21511,2.28803,1922889.1449333,0
1345.HK,D,20140416,000000,2.26196,2.27747,2.22552,2.25165,2830773.0740058,0
1345.HK,D,20140417,000000,2.26196,2.29322,2.22552,2.26196,4401931.565357,0
1345.HK,D,20140422,000000,2.23588,2.23588,2.19433,2.20489,3773083.1266353,0
1345.HK,D,20140423,000000,2.23086,2.23086,2.17353,2.18403,1859618.6334052,0
1345.HK,D,20140424,000000,2.17883,2.28803,2.15277,2.25685,4361545.9195393,0
1345.HK,D,20140425,000000,2.22552,2.25685,2.19961,2.23086,1892312.1922408,0
1345.HK,D,20140428,000000,2.23588,2.35565,2.19961,2.22552,4976931.6423555,0
1345.HK,D,20140429,000000,2.20489,2.20991,2.09042,2.14238,6526935.3308189,0
1345.HK,D,20140430,000000,2.16827,2.18403,2.14238,2.15802,1632695.187209,0
1345.HK,D,20140502,000000,2.13727,2.28281,2.13727,2.25685,3180773.6647655,0
1345.HK,D,20140505,000000,2.20489,2.23588,2.17883,2.18922,1294235.8542957,0
1345.HK,D,20140507,000000,2.18922,2.19433,2.14765,2.15277,2498083.1190667,0
1345.HK,D,20140508,000000,2.14238,2.14238,2.04358,2.05918,5988471.7287742,0
1345.HK,D,20140509,000000,2.00718,2.11119,2.00718,2.0956,992307.99253912,0
1345.HK,D,20140512,000000,2.08002,2.14238,2.05918,2.11119,1638463.3142335,0
1345.HK,D,20140513,000000,2.14766,2.19606,2.08312,2.14226,4174623.6950345,0
1345.HK,D,20140514,000000,2.14226,2.17992,2.12614,2.16917,458893.59168315,0
1345.HK,D,20140515,000000,2.20136,2.26069,2.15302,2.20681,2229051.5749256,0
1345.HK,D,20140516,000000,2.21758,2.21758,2.14226,2.1853,4297244.5178479,0
1345.HK,D,20140519,000000,2.20681,2.20681,2.13144,2.14226,2132829.8261937,0
1345.HK,D,20140520,000000,2.20681,2.20681,2.13688,2.14226,2064088.7836301,0
1345.HK,D,20140521,000000,2.15834,2.16917,2.09917,2.15302,1131439.1294226,0
1345.HK,D,20140522,000000,2.15302,2.17992,2.13144,2.16381,2138404.7634186,0
1345.HK,D,20140523,000000,2.19077,2.19077,2.12068,2.14226,4553628.7867595,0
1345.HK,D,20140526,000000,2.17439,2.23377,2.15302,2.21758,2179275.953968,0
1345.HK,D,20140527,000000,2.21758,2.21758,2.16917,2.1853,2836960.2293938,0
1345.HK,D,20140528,000000,2.19606,2.20136,2.15302,2.15302,5259617.9052103,0
1345.HK,D,20140529,000000,2.16917,2.20136,2.16917,2.20136,999531.9815203,0
1345.HK,D,20140530,000000,2.20681,2.26069,2.14766,2.16381,9824391.7323094,0
1345.HK,D,20140603,000000,2.20136,2.27136,2.20136,2.24438,4310248.2734383,0
