<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
1156.HK,D,20221012,000000,0.36,0.36,0.165,0.187,65629142,0
1156.HK,D,20221013,000000,0.194,0.194,0.142,0.149,17547356,0
1156.HK,D,20221014,000000,0.143,0.168,0.142,0.157,8585126,0
1156.HK,D,20221017,000000,0.148,0.152,0.135,0.15,7766357,0
1156.HK,D,20221018,000000,0.143,0.152,0.143,0.151,3196000,0
1156.HK,D,20221019,000000,0.145,0.194,0.145,0.157,13636000,0
1156.HK,D,20221020,000000,0.152,0.158,0.142,0.149,1364000,0
1156.HK,D,20221021,000000,0.146,0.153,0.146,0.152,1184000,0
1156.HK,D,20221024,000000,0.138,0.143,0.125,0.136,1332000,0
1156.HK,D,20221025,000000,0.138,0.138,0.11,0.135,572000,0
1156.HK,D,20221026,000000,0.15,0.15,0.121,0.131,764000,0
1156.HK,D,20221027,000000,0.131,0.132,0.121,0.131,108000,0
1156.HK,D,20221028,000000,0.124,0.125,0.117,0.124,508000,0
1156.HK,D,20221031,000000,0.11,0.136,0.11,0.129,184000,0
1156.HK,D,20221101,000000,0.115,0.13,0.115,0.12,208000,0
1156.HK,D,20221102,000000,0.117,0.122,0.11,0.116,546304,0
1156.HK,D,20221103,000000,0.115,0.121,0.115,0.115,500000,0
1156.HK,D,20221104,000000,0.115,0.13,0.114,0.117,420000,0
1156.HK,D,20221107,000000,0.11,0.122,0.11,0.117,332000,0
1156.HK,D,20221108,000000,0.122,0.122,0.11,0.118,1132000,0
1156.HK,D,20221109,000000,0.118,0.125,0.11,0.111,1487777,0
1156.HK,D,20221110,000000,0.11,0.111,0.106,0.11,856000,0
1156.HK,D,20221111,000000,0.111,0.116,0.104,0.116,893720,0
1156.HK,D,20221114,000000,0.112,0.113,0.11,0.112,120000,0
1156.HK,D,20221115,000000,0.101,0.117,0.101,0.115,382000,0
1156.HK,D,20221116,000000,0.103,0.112,0.103,0.109,1108044,0
1156.HK,D,20221117,000000,0.105,0.109,0.1,0.107,1032000,0
1156.HK,D,20221118,000000,0.107,0.107,0.107,0.107,4000,0
1156.HK,D,20221121,000000,0.11,0.119,0.105,0.117,916000,0
