<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
49528.HK,D,20250313,000000,0.044,0.048,0.043,0.046,420000,0
49528.HK,D,20250314,000000,0.046,0.046,0.046,0.046,0,0
49528.HK,D,20250317,000000,0.044,0.044,0.044,0.044,0,0
49528.HK,D,20250318,000000,0.04,0.04,0.04,0.04,0,0
49528.HK,D,20250319,000000,0.043,0.043,0.043,0.043,0,0
49528.HK,D,20250320,000000,0.038,0.038,0.038,0.038,0,0
49528.HK,D,20250321,000000,0.041,0.041,0.041,0.041,10000,0
49528.HK,D,20250324,000000,0.036,0.036,0.036,0.036,0,0
49528.HK,D,20250325,000000,0.032,0.032,0.032,0.032,300000,0
49528.HK,D,20250326,000000,0.029,0.029,0.028,0.028,280000,0
49528.HK,D,20250327,000000,0.036,0.038,0.036,0.038,3280000,0
49528.HK,D,20250328,000000,0.042,0.042,0.04,0.042,240000,0
49528.HK,D,20250331,000000,0.053,0.056,0.053,0.055,2360000,0
49528.HK,D,20250401,000000,0.051,0.051,0.05,0.05,1110000,0
49528.HK,D,20250402,000000,0.049,0.05,0.049,0.049,460000,0
49528.HK,D,20250403,000000,0.059,0.059,0.059,0.059,190000,0
49528.HK,D,20250407,000000,0.114,0.123,0.111,0.12,970000,0
49528.HK,D,20250408,000000,0.09,0.093,0.089,0.089,780000,0
49528.HK,D,20250409,000000,0.106,0.109,0.102,0.102,190000,0
49528.HK,D,20250410,000000,0.06,0.063,0.059,0.063,320000,0
49528.HK,D,20250411,000000,0.079,0.081,0.073,0.073,4070000,0
49528.HK,D,20250414,000000,0.06,0.06,0.06,0.06,0,0
49528.HK,D,20250415,000000,0.06,0.06,0.06,0.06,0,0
49528.HK,D,20250416,000000,0.07,0.073,0.07,0.073,260000,0
49528.HK,D,20250417,000000,0.071,0.071,0.071,0.071,100000,0
