<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
852.HK,D,20090109,000000,0.330948,0.330948,0.330948,0.330948,0,0
852.HK,D,20090113,000000,0.307989,0.307989,0.307989,0.307989,4490747.7544867,0
852.HK,D,20090115,000000,0.330948,0.330948,0.330948,0.330948,2742138.0093768,0
852.HK,D,20090119,000000,0.338792,0.338792,0.338792,0.338792,1265092.6564999,0
852.HK,D,20090120,000000,0.330948,0.330948,0.330948,0.330948,1490292.3964005,0
852.HK,D,20090122,000000,0.335737,0.335737,0.335737,0.335737,649105.13265441,0
852.HK,D,20090129,000000,0.332136,0.332136,0.332136,0.332136,390787.783945,0
852.HK,D,20090202,000000,0.332136,0.332136,0.332136,0.332136,92729.304664916,0
852.HK,D,20090203,000000,0.330948,0.330948,0.330948,0.330948,655728.65441619,0
852.HK,D,20090205,000000,0.333412,0.333412,0.333412,0.333412,390787.783945,0
852.HK,D,20090209,000000,0.329127,0.329127,0.329127,0.329127,774952.04612823,0
852.HK,D,20090211,000000,0.330948,0.330948,0.330948,0.330948,79482.261141357,0
852.HK,D,20090212,000000,0.327918,0.327918,0.327918,0.327918,238446.78342407,0
852.HK,D,20090216,000000,0.324298,0.324298,0.324298,0.324298,26494.087047119,0
852.HK,D,20090218,000000,0.317654,0.317654,0.317654,0.317654,0,0
852.HK,D,20090220,000000,0.330948,0.330948,0.330948,0.330948,470270.04508636,0
852.HK,D,20090223,000000,0.293501,0.293501,0.293501,0.293501,79482.261141357,0
852.HK,D,20090225,000000,0.330948,0.330948,0.330948,0.330948,1722115.6580627,0
852.HK,D,20090227,000000,0.329127,0.329127,0.329127,0.329127,125846.91347382,0
852.HK,D,20090303,000000,0.327918,0.327918,0.327918,0.327918,19870.565285339,0
852.HK,D,20090304,000000,0.327918,0.327918,0.327918,0.327918,6623.5217617797,0
852.HK,D,20090306,000000,0.326716,0.326716,0.326716,0.326716,6623.5217617797,0
852.HK,D,20090310,000000,0.293501,0.293501,0.293501,0.293501,59611.695856018,0
852.HK,D,20090312,000000,0.286857,0.286857,0.286857,0.286857,152341.00052094,0
852.HK,D,20090313,000000,0.297725,0.297725,0.297725,0.297725,0,0
852.HK,D,20090317,000000,0.292292,0.292292,0.292292,0.292292,46364.652332458,0
852.HK,D,20090319,000000,0.324298,0.324298,0.324298,0.324298,569622.87151305,0
852.HK,D,20090323,000000,0.29471,0.29471,0.29471,0.29471,39741.130570678,0
852.HK,D,20090324,000000,0.29471,0.29471,0.29471,0.29471,0,0
852.HK,D,20090326,000000,0.317654,0.317654,0.317654,0.317654,317929.04456543,0
852.HK,D,20090330,000000,0.304369,0.304369,0.304369,0.304369,145717.47875916,0
852.HK,D,20090401,000000,0.304369,0.304369,0.304369,0.304369,0,0
852.HK,D,20090402,000000,0.317654,0.317654,0.317654,0.317654,79482.261141357,0
852.HK,D,20090406,000000,0.300143,0.300143,0.300143,0.300143,1940691.8762015,0
852.HK,D,20090408,000000,0.330948,0.330948,0.330948,0.330948,278187.91399475,0
852.HK,D,20090414,000000,0.330948,0.330948,0.330948,0.330948,1013398.8295523,0
852.HK,D,20090415,000000,0.317654,0.317654,0.317654,0.317654,1125998.6995026,0
852.HK,D,20090417,000000,0.318864,0.318864,0.318864,0.318864,245070.30518585,0
852.HK,D,20090421,000000,0.347828,0.347828,0.347828,0.347828,2199009.2249109,0
852.HK,D,20090423,000000,0.336932,0.336932,0.336932,0.336932,198705.65285339,0
852.HK,D,20090424,000000,0.336932,0.336932,0.336932,0.336932,0,0
852.HK,D,20090428,000000,0.324298,0.324298,0.324298,0.324298,2516938.2694763,0
852.HK,D,20090430,000000,0.334608,0.334608,0.334608,0.334608,9676965.2939602,0
852.HK,D,20090505,000000,0.343642,0.343642,0.343642,0.343642,2271867.9642904,0
852.HK,D,20090506,000000,0.346632,0.346632,0.346632,0.346632,5126605.8436176,0
852.HK,D,20090508,000000,0.352079,0.352079,0.352079,0.352079,867681.35079315,0
852.HK,D,20090512,000000,0.342447,0.342447,0.342447,0.342447,0,0
852.HK,D,20090514,000000,0.345435,0.345435,0.345435,0.345435,2589797.0088559,0
852.HK,D,20090515,000000,0.343642,0.343642,0.343642,0.343642,364293.69689788,0
852.HK,D,20090519,000000,0.346632,0.346632,0.346632,0.346632,1443927.744068,0
852.HK,D,20090521,000000,0.343642,0.343642,0.343642,0.343642,728587.39379577,0
852.HK,D,20090525,000000,0.343642,0.343642,0.343642,0.343642,423905.39275391,0
852.HK,D,20090526,000000,0.341251,0.341251,0.341251,0.341251,211952.69637695,0
852.HK,D,20090529,000000,0.346632,0.346632,0.346632,0.346632,510011.17565704,0
852.HK,D,20090602,000000,0.388947,0.388947,0.388947,0.388947,3570078.2295993,0
852.HK,D,20090604,000000,0.384695,0.384695,0.384695,0.384695,702093.30674865,0
852.HK,D,20090605,000000,0.37141,0.37141,0.37141,0.37141,596116.95856018,0
852.HK,D,20090609,000000,0.367757,0.367757,0.367757,0.367757,6067145.9337902,0
852.HK,D,20090611,000000,0.394328,0.394328,0.394328,0.394328,12829761.652567,0
852.HK,D,20090615,000000,0.542334,0.542334,0.542334,0.542334,19208213.109161,0
852.HK,D,20090616,000000,0.552564,0.552564,0.552564,0.552564,3795277.9694998,0
852.HK,D,20090618,000000,0.558011,0.558011,0.558011,0.558011,8478107.855078,0
852.HK,D,20090622,000000,0.564654,0.564654,0.564654,0.564654,8398625.5939367,0
852.HK,D,20090624,000000,0.550172,0.550172,0.550172,0.550172,1967185.9632486,0
852.HK,D,20090625,000000,0.55562,0.55562,0.55562,0.55562,1477045.3528769,0
852.HK,D,20090629,000000,0.542334,0.542334,0.542334,0.542334,596116.95856018,0
