<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
28336.HK,D,20241023,000000,0.056,0.06,0.056,0.06,400000,0
28336.HK,D,20241024,000000,0.055,0.055,0.055,0.055,0,0
28336.HK,D,20241025,000000,0.055,0.06,0.055,0.058,110000,0
28336.HK,D,20241028,000000,0.058,0.058,0.054,0.056,140000,0
28336.HK,D,20241029,000000,0.057,0.057,0.057,0.057,0,0
28336.HK,D,20241030,000000,0.057,0.057,0.051,0.051,20000,0
28336.HK,D,20241031,000000,0.053,0.054,0.05,0.05,520000,0
28336.HK,D,20241101,000000,0.051,0.052,0.049,0.052,280000,0
28336.HK,D,20241104,000000,0.053,0.053,0.053,0.053,0,0
28336.HK,D,20241105,000000,0.051,0.064,0.051,0.064,290000,0
28336.HK,D,20241106,000000,0.059,0.059,0.05,0.052,3470000,0
28336.HK,D,20241107,000000,0.048,0.062,0.048,0.062,11950000,0
28336.HK,D,20241108,000000,0.072,0.072,0.055,0.056,31930000,0
28336.HK,D,20241111,000000,0.043,0.043,0.034,0.039,22410000,0
28336.HK,D,20241112,000000,0.036,0.039,0.029,0.03,55730000,0
28336.HK,D,20241113,000000,0.028,0.029,0.027,0.029,47220000,0
28336.HK,D,20241114,000000,0.027,0.028,0.024,0.025,30530000,0
28336.HK,D,20241115,000000,0.025,0.027,0.024,0.025,15860000,0
28336.HK,D,20241118,000000,0.027,0.028,0.023,0.025,5280000,0
28336.HK,D,20241119,000000,0.026,0.027,0.024,0.024,10140000,0
28336.HK,D,20241120,000000,0.024,0.024,0.022,0.023,6100000,0
28336.HK,D,20241121,000000,0.023,0.023,0.02,0.021,5620000,0
28336.HK,D,20241122,000000,0.021,0.021,0.017,0.017,10650000,0
28336.HK,D,20241125,000000,0.017,0.017,0.015,0.015,4880000,0
28336.HK,D,20241126,000000,0.015,0.016,0.015,0.015,3920000,0
28336.HK,D,20241127,000000,0.015,0.02,0.015,0.02,4250000,0
28336.HK,D,20241128,000000,0.017,0.019,0.017,0.018,5080000,0
28336.HK,D,20241129,000000,0.019,0.021,0.018,0.018,6010000,0
28336.HK,D,20241202,000000,0.02,0.02,0.018,0.019,3750000,0
28336.HK,D,20241203,000000,0.018,0.021,0.017,0.021,4110000,0
28336.HK,D,20241204,000000,0.021,0.022,0.019,0.021,17710000,0
28336.HK,D,20241205,000000,0.019,0.019,0.018,0.018,2850000,0
28336.HK,D,20241206,000000,0.019,0.022,0.018,0.021,17950000,0
28336.HK,D,20241209,000000,0.02,0.031,0.02,0.031,49290000,0
28336.HK,D,20241210,000000,0.045,0.045,0.032,0.033,62340000,0
28336.HK,D,20241211,000000,0.033,0.033,0.027,0.027,56410000,0
28336.HK,D,20241212,000000,0.028,0.035,0.027,0.032,39150000,0
28336.HK,D,20241213,000000,0.028,0.028,0.021,0.023,16300000,0
28336.HK,D,20241216,000000,0.023,0.023,0.019,0.019,15640000,0
28336.HK,D,20241217,000000,0.018,0.021,0.018,0.019,6750000,0
28336.HK,D,20241218,000000,0.021,0.021,0.021,0.021,3230000,0
28336.HK,D,20241219,000000,0.018,0.021,0.018,0.021,6140000,0
28336.HK,D,20241220,000000,0.02,0.02,0.02,0.02,210000,0
28336.HK,D,20241223,000000,0.02,0.021,0.02,0.021,4980000,0
28336.HK,D,20241224,000000,0.022,0.025,0.022,0.025,250000,0
28336.HK,D,20241227,000000,0.024,0.024,0.024,0.024,0,0
28336.HK,D,20241230,000000,0.023,0.023,0.023,0.023,800000,0
28336.HK,D,20241231,000000,0.023,0.023,0.022,0.023,480000,0
28336.HK,D,20250102,000000,0.019,0.019,0.016,0.017,4320000,0
28336.HK,D,20250103,000000,0.017,0.018,0.017,0.017,240000,0
28336.HK,D,20250106,000000,0.017,0.017,0.016,0.016,840000,0
28336.HK,D,20250107,000000,0.015,0.015,0.013,0.015,1870000,0
28336.HK,D,20250108,000000,0.013,0.013,0.013,0.013,120000,0
28336.HK,D,20250109,000000,0.014,0.014,0.013,0.013,650000,0
28336.HK,D,20250110,000000,0.012,0.012,0.012,0.012,0,0
28336.HK,D,20250113,000000,0.01,0.01,0.01,0.01,50000,0
28336.HK,D,20250114,000000,0.01,0.012,0.01,0.012,100000,0
28336.HK,D,20250115,000000,0.013,0.013,0.013,0.013,160000,0
28336.HK,D,20250116,000000,0.016,0.016,0.015,0.015,380000,0
28336.HK,D,20250117,000000,0.015,0.015,0.015,0.015,0,0
28336.HK,D,20250120,000000,0.019,0.019,0.019,0.019,50000,0
28336.HK,D,20250121,000000,0.019,0.02,0.019,0.02,500000,0
28336.HK,D,20250122,000000,0.016,0.016,0.015,0.015,30000,0
28336.HK,D,20250123,000000,0.015,0.015,0.014,0.014,410000,0
28336.HK,D,20250124,000000,0.016,0.018,0.016,0.017,170000,0
28336.HK,D,20250127,000000,0.018,0.018,0.016,0.016,270000,0
28336.HK,D,20250128,000000,0.016,0.016,0.016,0.016,130000,0
28336.HK,D,20250203,000000,0.013,0.015,0.013,0.015,390000,0
28336.HK,D,20250204,000000,0.018,0.022,0.016,0.022,1380000,0
28336.HK,D,20250205,000000,0.018,0.018,0.017,0.017,260000,0
28336.HK,D,20250206,000000,0.017,0.02,0.017,0.02,290000,0
28336.HK,D,20250207,000000,0.019,0.024,0.019,0.023,1220000,0
28336.HK,D,20250210,000000,0.026,0.029,0.026,0.029,1910000,0
28336.HK,D,20250211,000000,0.026,0.026,0.024,0.025,320000,0
28336.HK,D,20250212,000000,0.027,0.035,0.027,0.034,2330000,0
28336.HK,D,20250213,000000,0.038,0.052,0.031,0.032,41620000,0
28336.HK,D,20250214,000000,0.039,0.053,0.038,0.053,58840000,0
28336.HK,D,20250217,000000,0.063,0.066,0.05,0.053,20460000,0
28336.HK,D,20250218,000000,0.057,0.069,0.056,0.06,5480000,0
28336.HK,D,20250219,000000,0.056,0.057,0.055,0.055,7660000,0
28336.HK,D,20250220,000000,0.05,0.052,0.04,0.043,69370000,0
28336.HK,D,20250221,000000,0.054,0.076,0.052,0.075,33360000,0
28336.HK,D,20250224,000000,0.079,0.08,0.065,0.07,25300000,0
28336.HK,D,20250225,000000,0.051,0.055,0.051,0.052,30620000,0
28336.HK,D,20250226,000000,0.063,0.088,0.063,0.081,57970000,0
28336.HK,D,20250227,000000,0.087,0.087,0.069,0.077,17780000,0
28336.HK,D,20250228,000000,0.068,0.068,0.049,0.049,239940000,0
28336.HK,D,20250303,000000,0.055,0.055,0.051,0.051,7600000,0
28336.HK,D,20250304,000000,0.036,0.047,0.036,0.047,2330000,0
28336.HK,D,20250305,000000,0.061,0.068,0.055,0.067,780000,0
28336.HK,D,20250306,000000,0.092,0.105,0.092,0.105,2090000,0
28336.HK,D,20250307,000000,0.096,0.117,0.09,0.097,1220000,0
28336.HK,D,20250310,000000,0.098,0.098,0.068,0.073,640000,0
28336.HK,D,20250311,000000,0.056,0.074,0.056,0.074,680000,0
28336.HK,D,20250312,000000,0.068,0.068,0.062,0.062,6000000,0
28336.HK,D,20250313,000000,0.059,0.059,0.049,0.052,7540000,0
28336.HK,D,20250314,000000,0.056,0.079,0.056,0.075,2220000,0
28336.HK,D,20250317,000000,0.09,0.09,0.08,0.08,60000,0
28336.HK,D,20250318,000000,0.104,0.107,0.1,0.107,4520000,0
28336.HK,D,20250319,000000,0.106,0.111,0.106,0.108,3610000,0
28336.HK,D,20250320,000000,0.095,0.095,0.072,0.074,7230000,0
28336.HK,D,20250321,000000,0.054,0.054,0.046,0.049,2200000,0
28336.HK,D,20250324,000000,0.048,0.054,0.041,0.054,12940000,0
28336.HK,D,20250325,000000,0.043,0.043,0.033,0.035,13510000,0
28336.HK,D,20250326,000000,0.037,0.038,0.037,0.038,5920000,0
28336.HK,D,20250327,000000,0.04,0.052,0.035,0.041,4250000,0
28336.HK,D,20250328,000000,0.042,0.042,0.031,0.032,320000,0
28336.HK,D,20250331,000000,0.023,0.024,0.023,0.024,10000,0
28336.HK,D,20250401,000000,0.025,0.027,0.021,0.021,4340000,0
28336.HK,D,20250402,000000,0.024,0.024,0.019,0.02,1710000,0
28336.HK,D,20250403,000000,0.013,0.016,0.012,0.013,1230000,0
28336.HK,D,20250407,000000,0.01,0.01,0.01,0.01,1030000,0
28336.HK,D,20250408,000000,0.01,0.01,0.01,0.01,560000,0
28336.HK,D,20250409,000000,0.01,0.01,0.01,0.01,0,0
28336.HK,D,20250410,000000,0.01,0.01,0.01,0.01,0,0
28336.HK,D,20250411,000000,0.01,0.01,0.01,0.01,0,0
28336.HK,D,20250414,000000,0.01,0.01,0.01,0.01,0,0
28336.HK,D,20250415,000000,0.01,0.01,0.01,0.01,0,0
28336.HK,D,20250416,000000,0.01,0.01,0.01,0.01,0,0
28336.HK,D,20250417,000000,0.01,0.01,0.01,0.01,0,0
