<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
27993.HK,D,20241010,000000,0.132,0.134,0.132,0.132,20000,0
27993.HK,D,20241014,000000,0.14,0.167,0.136,0.143,13620000,0
27993.HK,D,20241015,000000,0.146,0.175,0.142,0.175,9040000,0
27993.HK,D,20241016,000000,0.171,0.18,0.155,0.173,6720000,0
27993.HK,D,20241017,000000,0.162,0.179,0.152,0.179,6500000,0
27993.HK,D,20241018,000000,0.169,0.17,0.131,0.131,5500000,0
27993.HK,D,20241021,000000,0.128,0.138,0.123,0.138,17780000,0
27993.HK,D,20241022,000000,0.135,0.135,0.12,0.131,11400000,0
27993.HK,D,20241023,000000,0.118,0.118,0.106,0.11,7740000,0
27993.HK,D,20241024,000000,0.119,0.128,0.112,0.128,5100000,0
27993.HK,D,20241025,000000,0.123,0.14,0.123,0.135,8630000,0
27993.HK,D,20241028,000000,0.13,0.134,0.128,0.131,330000,0
27993.HK,D,20241029,000000,0.121,0.124,0.116,0.121,800000,0
27993.HK,D,20241030,000000,0.118,0.135,0.118,0.131,1490000,0
27993.HK,D,20241031,000000,0.128,0.131,0.127,0.131,200000,0
27993.HK,D,20241101,000000,0.118,0.124,0.118,0.119,800000,0
27993.HK,D,20241104,000000,0.117,0.125,0.116,0.119,1700000,0
27993.HK,D,20241105,000000,0.123,0.125,0.106,0.106,1350000,0
27993.HK,D,20241106,000000,0.108,0.123,0.107,0.113,1800000,0
27993.HK,D,20241107,000000,0.117,0.118,0.089,0.089,2140000,0
27993.HK,D,20241108,000000,0.088,0.107,0.087,0.103,6390000,0
27993.HK,D,20241111,000000,0.12,0.128,0.119,0.119,370000,0
27993.HK,D,20241112,000000,0.124,0.137,0.12,0.137,330000,0
27993.HK,D,20241113,000000,0.145,0.147,0.134,0.135,550000,0
27993.HK,D,20241114,000000,0.134,0.153,0.134,0.153,240000,0
27993.HK,D,20241115,000000,0.155,0.156,0.146,0.151,1260000,0
27993.HK,D,20241118,000000,0.147,0.152,0.143,0.152,840000,0
27993.HK,D,20241119,000000,0.155,0.155,0.143,0.143,100000,0
27993.HK,D,20241120,000000,0.135,0.14,0.128,0.128,20000,0
27993.HK,D,20241121,000000,0.128,0.129,0.128,0.128,140000,0
27993.HK,D,20241122,000000,0.126,0.144,0.124,0.144,400000,0
27993.HK,D,20241125,000000,0.158,0.159,0.158,0.159,80000,0
27993.HK,D,20241126,000000,0.153,0.153,0.153,0.153,0,0
27993.HK,D,20241127,000000,0.11,0.11,0.11,0.11,0,0
27993.HK,D,20241128,000000,0.114,0.121,0.111,0.12,400000,0
27993.HK,D,20241129,000000,0.133,0.133,0.117,0.133,260000,0
27993.HK,D,20241202,000000,0.148,0.148,0.13,0.133,4700000,0
27993.HK,D,20241203,000000,0.137,0.155,0.137,0.142,7000000,0
27993.HK,D,20241204,000000,0.136,0.141,0.132,0.14,380000,0
27993.HK,D,20241205,000000,0.166,0.166,0.166,0.166,0,0
27993.HK,D,20241206,000000,0.155,0.155,0.155,0.155,0,0
27993.HK,D,20241209,000000,0.154,0.154,0.117,0.117,400000,0
27993.HK,D,20241210,000000,0.118,0.118,0.118,0.118,0,0
27993.HK,D,20241211,000000,0.13,0.13,0.13,0.13,0,0
27993.HK,D,20241212,000000,0.128,0.128,0.128,0.128,0,0
27993.HK,D,20241213,000000,0.143,0.143,0.143,0.143,0,0
27993.HK,D,20241216,000000,0.153,0.153,0.153,0.153,0,0
27993.HK,D,20241217,000000,0.153,0.153,0.153,0.153,0,0
27993.HK,D,20241218,000000,0.147,0.149,0.147,0.149,100000,0
27993.HK,D,20241219,000000,0.156,0.156,0.156,0.156,0,0
27993.HK,D,20241220,000000,0.154,0.154,0.154,0.154,0,0
27993.HK,D,20241223,000000,0.167,0.167,0.167,0.167,0,0
27993.HK,D,20241224,000000,0.167,0.167,0.167,0.167,0,0
27993.HK,D,20241227,000000,0.167,0.167,0.167,0.167,0,0
27993.HK,D,20241230,000000,0.174,0.174,0.174,0.174,0,0
27993.HK,D,20241231,000000,0.174,0.174,0.174,0.174,0,0
27993.HK,D,20250102,000000,0.185,0.185,0.185,0.185,0,0
27993.HK,D,20250103,000000,0.168,0.168,0.168,0.168,0,0
27993.HK,D,20250106,000000,0.182,0.182,0.182,0.182,0,0
27993.HK,D,20250107,000000,0.194,0.194,0.194,0.194,0,0
27993.HK,D,20250108,000000,0.206,0.206,0.206,0.206,0,0
27993.HK,D,20250109,000000,0.215,0.215,0.215,0.215,0,0
27993.HK,D,20250110,000000,0.243,0.243,0.243,0.243,0,0
27993.HK,D,20250113,000000,0.26,0.26,0.26,0.26,0,0
27993.HK,D,20250114,000000,0.218,0.218,0.218,0.218,0,0
27993.HK,D,20250115,000000,0.218,0.218,0.218,0.218,0,0
27993.HK,D,20250116,000000,0.199,0.199,0.199,0.199,0,0
27993.HK,D,20250117,000000,0.193,0.193,0.193,0.193,0,0
27993.HK,D,20250120,000000,0.154,0.154,0.154,0.154,0,0
27993.HK,D,20250121,000000,0.137,0.137,0.137,0.137,0,0
27993.HK,D,20250122,000000,0.162,0.162,0.162,0.162,0,0
27993.HK,D,20250123,000000,0.158,0.164,0.158,0.164,20000,0
27993.HK,D,20250124,000000,0.164,0.172,0.16,0.172,140000,0
27993.HK,D,20250127,000000,0.162,0.171,0.162,0.171,20000,0
27993.HK,D,20250128,000000,0.174,0.174,0.174,0.174,0,0
27993.HK,D,20250203,000000,0.217,0.225,0.217,0.218,2800000,0
27993.HK,D,20250204,000000,0.168,0.168,0.168,0.168,0,0
27993.HK,D,20250205,000000,0.161,0.161,0.161,0.161,0,0
27993.HK,D,20250206,000000,0.171,0.174,0.162,0.162,20000,0
27993.HK,D,20250207,000000,0.178,0.178,0.141,0.147,2300000,0
27993.HK,D,20250210,000000,0.129,0.129,0.11,0.11,160000,0
27993.HK,D,20250211,000000,0.106,0.107,0.106,0.107,80000,0
27993.HK,D,20250212,000000,0.152,0.161,0.14,0.14,9500000,0
27993.HK,D,20250213,000000,0.119,0.119,0.105,0.119,80000,0
27993.HK,D,20250214,000000,0.086,0.086,0.086,0.086,0,0
27993.HK,D,20250217,000000,0.072,0.093,0.07,0.084,1350000,0
27993.HK,D,20250218,000000,0.083,0.084,0.061,0.07,3110000,0
27993.HK,D,20250219,000000,0.081,0.084,0.072,0.08,220000,0
27993.HK,D,20250220,000000,0.12,0.12,0.12,0.12,50000,0
27993.HK,D,20250221,000000,0.118,0.118,0.093,0.096,9550000,0
27993.HK,D,20250224,000000,0.097,0.097,0.075,0.081,10860000,0
27993.HK,D,20250225,000000,0.1,0.112,0.092,0.112,4780000,0
27993.HK,D,20250226,000000,0.094,0.096,0.059,0.064,26040000,0
27993.HK,D,20250227,000000,0.072,0.073,0.067,0.067,700000,0
27993.HK,D,20250228,000000,0.076,0.099,0.073,0.099,870000,0
27993.HK,D,20250303,000000,0.088,0.092,0.081,0.088,1240000,0
27993.HK,D,20250304,000000,0.105,0.105,0.089,0.09,700000,0
27993.HK,D,20250305,000000,0.055,0.055,0.055,0.055,0,0
27993.HK,D,20250306,000000,0.038,0.038,0.038,0.038,0,0
27993.HK,D,20250307,000000,0.029,0.03,0.024,0.03,2480000,0
27993.HK,D,20250310,000000,0.031,0.042,0.031,0.042,450000,0
27993.HK,D,20250311,000000,0.045,0.045,0.045,0.045,0,0
27993.HK,D,20250312,000000,0.042,0.062,0.042,0.056,1040000,0
27993.HK,D,20250313,000000,0.063,0.068,0.063,0.063,480000,0
27993.HK,D,20250314,000000,0.035,0.035,0.035,0.035,120000,0
27993.HK,D,20250317,000000,0.024,0.029,0.024,0.029,2010000,0
27993.HK,D,20250318,000000,0.021,0.026,0.021,0.024,1470000,0
27993.HK,D,20250319,000000,0.02,0.024,0.02,0.02,1180000,0
27993.HK,D,20250320,000000,0.031,0.031,0.027,0.031,190000,0
27993.HK,D,20250321,000000,0.025,0.03,0.021,0.027,6050000,0
27993.HK,D,20250324,000000,0.041,0.052,0.029,0.029,7670000,0
27993.HK,D,20250325,000000,0.041,0.047,0.041,0.045,2120000,0
27993.HK,D,20250326,000000,0.035,0.047,0.03,0.034,3550000,0
27993.HK,D,20250327,000000,0.023,0.023,0.012,0.016,2630000,0
27993.HK,D,20250328,000000,0.013,0.024,0.013,0.022,700000,0
27993.HK,D,20250331,000000,0.021,0.035,0.016,0.029,4260000,0
