<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
28575.HK,D,20241129,000000,0.105,0.127,0.091,0.097,52690000,0
28575.HK,D,20241202,000000,0.086,0.106,0.084,0.097,9880000,0
28575.HK,D,20241203,000000,0.097,0.097,0.078,0.088,31130000,0
28575.HK,D,20241204,000000,0.09,0.099,0.086,0.086,22420000,0
28575.HK,D,20241205,000000,0.077,0.078,0.066,0.068,40450000,0
28575.HK,D,20241206,000000,0.069,0.079,0.064,0.073,14800000,0
28575.HK,D,20241209,000000,0.072,0.111,0.069,0.111,26300000,0
28575.HK,D,20241210,000000,0.143,0.145,0.114,0.114,16090000,0
28575.HK,D,20241211,000000,0.122,0.122,0.095,0.101,36290000,0
28575.HK,D,20241212,000000,0.096,0.114,0.087,0.105,29030000,0
28575.HK,D,20241213,000000,0.093,0.095,0.081,0.081,11130000,0
28575.HK,D,20241216,000000,0.081,0.081,0.071,0.074,13260000,0
28575.HK,D,20241217,000000,0.068,0.084,0.066,0.077,25840000,0
28575.HK,D,20241218,000000,0.079,0.084,0.078,0.079,22560000,0
28575.HK,D,20241219,000000,0.076,0.081,0.072,0.08,14470000,0
28575.HK,D,20241220,000000,0.08,0.087,0.078,0.081,14520000,0
28575.HK,D,20241223,000000,0.076,0.076,0.069,0.073,22720000,0
28575.HK,D,20241224,000000,0.072,0.072,0.066,0.07,28600000,0
28575.HK,D,20241227,000000,0.072,0.074,0.062,0.071,20470000,0
28575.HK,D,20241230,000000,0.066,0.068,0.062,0.066,36280000,0
28575.HK,D,20241231,000000,0.068,0.068,0.061,0.062,26250000,0
28575.HK,D,20250102,000000,0.056,0.063,0.051,0.055,28360000,0
28575.HK,D,20250103,000000,0.053,0.066,0.053,0.061,19020000,0
28575.HK,D,20250106,000000,0.054,0.054,0.05,0.053,29430000,0
28575.HK,D,20250107,000000,0.053,0.058,0.046,0.048,19430000,0
28575.HK,D,20250108,000000,0.045,0.046,0.041,0.045,8290000,0
28575.HK,D,20250109,000000,0.04,0.041,0.038,0.04,4660000,0
28575.HK,D,20250110,000000,0.033,0.033,0.033,0.033,0,0
28575.HK,D,20250113,000000,0.031,0.031,0.031,0.031,10000,0
28575.HK,D,20250114,000000,0.039,0.039,0.039,0.039,0,0
28575.HK,D,20250115,000000,0.038,0.038,0.038,0.038,0,0
28575.HK,D,20250116,000000,0.043,0.047,0.038,0.04,7070000,0
28575.HK,D,20250117,000000,0.039,0.041,0.036,0.041,1380000,0
28575.HK,D,20250120,000000,0.049,0.061,0.049,0.055,1200000,0
28575.HK,D,20250121,000000,0.054,0.064,0.054,0.059,900000,0
28575.HK,D,20250122,000000,0.047,0.047,0.043,0.043,420000,0
28575.HK,D,20250123,000000,0.041,0.041,0.039,0.039,20000,0
28575.HK,D,20250124,000000,0.037,0.04,0.037,0.037,700000,0
28575.HK,D,20250127,000000,0.043,0.043,0.035,0.035,3030000,0
28575.HK,D,20250128,000000,0.033,0.033,0.033,0.033,0,0
28575.HK,D,20250203,000000,0.025,0.025,0.025,0.025,210000,0
28575.HK,D,20250204,000000,0.027,0.031,0.027,0.031,20190000,0
28575.HK,D,20250205,000000,0.034,0.034,0.03,0.03,2610000,0
28575.HK,D,20250206,000000,0.029,0.03,0.024,0.03,3440000,0
28575.HK,D,20250207,000000,0.029,0.039,0.029,0.038,5400000,0
28575.HK,D,20250210,000000,0.051,0.056,0.051,0.056,420000,0
28575.HK,D,20250211,000000,0.057,0.059,0.051,0.053,4850000,0
28575.HK,D,20250212,000000,0.039,0.041,0.033,0.041,15830000,0
28575.HK,D,20250213,000000,0.043,0.065,0.043,0.048,16060000,0
28575.HK,D,20250214,000000,0.057,0.064,0.052,0.064,38590000,0
28575.HK,D,20250217,000000,0.079,0.089,0.057,0.058,20600000,0
28575.HK,D,20250218,000000,0.057,0.074,0.053,0.062,37630000,0
28575.HK,D,20250219,000000,0.056,0.059,0.052,0.055,11560000,0
28575.HK,D,20250220,000000,0.041,0.042,0.038,0.038,8340000,0
28575.HK,D,20250221,000000,0.043,0.053,0.036,0.051,16730000,0
28575.HK,D,20250224,000000,0.047,0.061,0.047,0.058,41770000,0
28575.HK,D,20250225,000000,0.047,0.05,0.043,0.045,22610000,0
28575.HK,D,20250226,000000,0.051,0.081,0.05,0.077,55000000,0
28575.HK,D,20250227,000000,0.075,0.08,0.063,0.07,40140000,0
28575.HK,D,20250228,000000,0.061,0.061,0.045,0.047,29730000,0
28575.HK,D,20250303,000000,0.047,0.05,0.038,0.039,19280000,0
28575.HK,D,20250304,000000,0.033,0.037,0.033,0.037,830000,0
28575.HK,D,20250305,000000,0.045,0.052,0.04,0.051,16250000,0
28575.HK,D,20250306,000000,0.066,0.074,0.065,0.071,12050000,0
28575.HK,D,20250307,000000,0.074,0.101,0.064,0.084,49130000,0
28575.HK,D,20250310,000000,0.08,0.08,0.058,0.059,24140000,0
28575.HK,D,20250311,000000,0.049,0.055,0.044,0.055,13770000,0
28575.HK,D,20250312,000000,0.055,0.057,0.043,0.045,19530000,0
28575.HK,D,20250313,000000,0.042,0.042,0.032,0.035,19890000,0
28575.HK,D,20250314,000000,0.039,0.054,0.038,0.053,21080000,0
28575.HK,D,20250317,000000,0.057,0.063,0.054,0.054,23120000,0
28575.HK,D,20250318,000000,0.056,0.056,0.053,0.055,12320000,0
28575.HK,D,20250319,000000,0.046,0.049,0.045,0.049,4620000,0
28575.HK,D,20250320,000000,0.04,0.04,0.033,0.033,2780000,0
28575.HK,D,20250321,000000,0.035,0.036,0.027,0.028,4490000,0
28575.HK,D,20250324,000000,0.022,0.022,0.017,0.022,300000,0
28575.HK,D,20250325,000000,0.02,0.02,0.013,0.014,6100000,0
28575.HK,D,20250326,000000,0.014,0.014,0.011,0.014,4250000,0
28575.HK,D,20250327,000000,0.014,0.019,0.014,0.017,13460000,0
28575.HK,D,20250328,000000,0.018,0.018,0.013,0.013,12430000,0
28575.HK,D,20250331,000000,0.011,0.011,0.01,0.01,570000,0
28575.HK,D,20250401,000000,0.011,0.011,0.011,0.011,500000,0
28575.HK,D,20250402,000000,0.01,0.01,0.01,0.01,50000,0
28575.HK,D,20250403,000000,0.01,0.01,0.01,0.01,250000,0
28575.HK,D,20250407,000000,0.01,0.01,0.01,0.01,0,0
28575.HK,D,20250408,000000,0.01,0.01,0.01,0.01,0,0
28575.HK,D,20250409,000000,0.01,0.01,0.01,0.01,0,0
28575.HK,D,20250410,000000,0.01,0.01,0.01,0.01,0,0
28575.HK,D,20250411,000000,0.01,0.01,0.01,0.01,0,0
28575.HK,D,20250414,000000,0.01,0.01,0.01,0.01,0,0
28575.HK,D,20250415,000000,0.01,0.01,0.01,0.01,0,0
28575.HK,D,20250416,000000,0.01,0.01,0.01,0.01,0,0
28575.HK,D,20250417,000000,0.01,0.01,0.01,0.01,0,0
