<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
28933.HK,D,20241112,000000,0.24,0.24,0.212,0.214,5040000,0
28933.HK,D,20241113,000000,0.196,0.198,0.189,0.191,4200000,0
28933.HK,D,20241114,000000,0.189,0.19,0.174,0.174,4660000,0
28933.HK,D,20241115,000000,0.172,0.177,0.17,0.171,2200000,0
28933.HK,D,20241118,000000,0.164,0.168,0.161,0.164,4880000,0
28933.HK,D,20241119,000000,0.167,0.167,0.157,0.158,2740000,0
28933.HK,D,20241120,000000,0.148,0.148,0.132,0.133,2590000,0
28933.HK,D,20241121,000000,0.133,0.134,0.129,0.13,1360000,0
28933.HK,D,20241122,000000,0.117,0.117,0.103,0.104,1110000,0
28933.HK,D,20241125,000000,0.099,0.103,0.096,0.098,2770000,0
28933.HK,D,20241126,000000,0.104,0.104,0.098,0.099,2600000,0
28933.HK,D,20241127,000000,0.099,0.106,0.098,0.106,1040000,0
28933.HK,D,20241128,000000,0.101,0.101,0.097,0.097,110000,0
28933.HK,D,20241129,000000,0.097,0.097,0.091,0.092,280000,0
28933.HK,D,20241202,000000,0.099,0.099,0.093,0.093,600000,0
28933.HK,D,20241203,000000,0.09,0.094,0.087,0.094,1280000,0
28933.HK,D,20241204,000000,0.088,0.091,0.088,0.09,1760000,0
28933.HK,D,20241205,000000,0.085,0.085,0.082,0.084,1970000,0
28933.HK,D,20241206,000000,0.085,0.093,0.083,0.09,3250000,0
28933.HK,D,20241209,000000,0.088,0.103,0.085,0.103,1740000,0
28933.HK,D,20241210,000000,0.111,0.111,0.102,0.102,4640000,0
28933.HK,D,20241211,000000,0.105,0.105,0.1,0.1,3570000,0
28933.HK,D,20241212,000000,0.103,0.111,0.101,0.106,3660000,0
28933.HK,D,20241213,000000,0.101,0.103,0.1,0.101,210000,0
28933.HK,D,20241216,000000,0.097,0.097,0.091,0.092,2480000,0
28933.HK,D,20241217,000000,0.09,0.09,0.086,0.089,2880000,0
28933.HK,D,20241218,000000,0.092,0.094,0.089,0.09,2440000,0
28933.HK,D,20241219,000000,0.086,0.087,0.083,0.087,2820000,0
28933.HK,D,20241220,000000,0.081,0.081,0.074,0.076,8020000,0
28933.HK,D,20241223,000000,0.076,0.08,0.075,0.08,6800000,0
28933.HK,D,20241224,000000,0.086,0.09,0.086,0.089,3660000,0
28933.HK,D,20241227,000000,0.084,0.084,0.084,0.084,0,0
28933.HK,D,20241230,000000,0.082,0.083,0.079,0.081,4120000,0
28933.HK,D,20241231,000000,0.086,0.087,0.084,0.087,1230000,0
28933.HK,D,20250102,000000,0.081,0.083,0.077,0.078,5160000,0
28933.HK,D,20250103,000000,0.083,0.086,0.081,0.081,3830000,0
28933.HK,D,20250106,000000,0.082,0.083,0.078,0.08,3360000,0
28933.HK,D,20250107,000000,0.08,0.081,0.075,0.079,4820000,0
28933.HK,D,20250108,000000,0.081,0.081,0.074,0.075,2580000,0
28933.HK,D,20250109,000000,0.076,0.077,0.074,0.074,2810000,0
28933.HK,D,20250110,000000,0.076,0.076,0.07,0.072,2580000,0
28933.HK,D,20250113,000000,0.065,0.066,0.063,0.065,3930000,0
28933.HK,D,20250114,000000,0.068,0.073,0.067,0.073,1810000,0
28933.HK,D,20250115,000000,0.07,0.071,0.069,0.07,360000,0
28933.HK,D,20250116,000000,0.073,0.073,0.073,0.073,50000,0
28933.HK,D,20250117,000000,0.072,0.073,0.071,0.072,770000,0
28933.HK,D,20250120,000000,0.08,0.092,0.079,0.083,3470000,0
28933.HK,D,20250121,000000,0.082,0.084,0.081,0.084,660000,0
28933.HK,D,20250122,000000,0.073,0.075,0.072,0.073,1060000,0
28933.HK,D,20250123,000000,0.08,0.08,0.075,0.075,850000,0
28933.HK,D,20250124,000000,0.083,0.084,0.083,0.084,50000,0
28933.HK,D,20250127,000000,0.092,0.095,0.092,0.093,4200000,0
28933.HK,D,20250128,000000,0.096,0.096,0.096,0.096,100000,0
28933.HK,D,20250203,000000,0.11,0.119,0.106,0.119,1400000,0
28933.HK,D,20250204,000000,0.128,0.135,0.123,0.135,2400000,0
28933.HK,D,20250205,000000,0.135,0.135,0.124,0.133,1620000,0
28933.HK,D,20250206,000000,0.135,0.137,0.13,0.136,1060000,0
28933.HK,D,20250207,000000,0.14,0.147,0.139,0.146,660000,0
28933.HK,D,20250210,000000,0.165,0.178,0.161,0.178,1940000,0
28933.HK,D,20250211,000000,0.185,0.185,0.174,0.182,1920000,0
28933.HK,D,20250212,000000,0.203,0.233,0.203,0.233,13480000,0
