<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
381.HK,D,20170531,000000,75,80,73,75,57278,0
381.HK,D,20170601,000000,74,78,71,74,32690.26,0
381.HK,D,20170602,000000,71,78,71,73,14010,0
381.HK,D,20170605,000000,74,79,74,78,34918,0
381.HK,D,20170606,000000,78,84,76,84,55574,0
381.HK,D,20170607,000000,84,99,84,96,299446,0
381.HK,D,20170608,000000,97,109,95,102,192640,0
381.HK,D,20170609,000000,103,103,92,99,68250,0
381.HK,D,20170612,000000,99,100,97,100,43134,0
381.HK,D,20170613,000000,100,109,98,106,281162,0
381.HK,D,20170614,000000,107,109,102,105,103390,0
381.HK,D,20170615,000000,112,118,105,106,120164,0
381.HK,D,20170616,000000,109,111,99,100,98940,0
381.HK,D,20170619,000000,105,106,100,103,57350,0
381.HK,D,20170620,000000,103,103,99,101,55930,0
381.HK,D,20170621,000000,101,101,94,96,62300,0
381.HK,D,20170622,000000,97,101,94,97,26402,0
381.HK,D,20170623,000000,97,98,92,97,40010,0
381.HK,D,20170626,000000,98,98,90,90,61846,0
381.HK,D,20170627,000000,91,94,76,88,73290,0
381.HK,D,20170628,000000,88,92,80,83,34200,0
381.HK,D,20170629,000000,84,85,79,84,35870,0
381.HK,D,20170630,000000,84,87,83,86,28080,0
381.HK,D,20170703,000000,87,88,84,87,16052,0
381.HK,D,20170704,000000,86,89,83,86,31584,0
381.HK,D,20170705,000000,84,89,84,85,8290,0
381.HK,D,20170706,000000,85,85,81,84,24960,0
381.HK,D,20170707,000000,84,85,80,81,18960,0
381.HK,D,20170710,000000,82,82,78,78,23720,0
381.HK,D,20170711,000000,78,80,66,72,113790,0
381.HK,D,20170712,000000,75,75,71,71,17660,0
381.HK,D,20170713,000000,71,72,67,68,38570,0
381.HK,D,20170714,000000,68,71,67,67,25470,0
381.HK,D,20170717,000000,67,67,60,60,41180,0
381.HK,D,20170718,000000,60,66,57,61,40360,0
381.HK,D,20170719,000000,60,63,58,59,46300,0
381.HK,D,20170720,000000,60,60,56,57,19780,0
381.HK,D,20170721,000000,57,59,55,55,28010,0
381.HK,D,20170724,000000,55,63,55,57,36880,0
381.HK,D,20170725,000000,59,59,50,52,112956,0
381.HK,D,20170726,000000,52,54,52,53,14210,0
381.HK,D,20170727,000000,54,54,51,52,25190,0
381.HK,D,20170728,000000,52,55,50,50,22450,0
381.HK,D,20170731,000000,50,57,50,56,20530,0
381.HK,D,20170801,000000,57,62,57,62,50840,0
381.HK,D,20170802,000000,62,67,61,66,52110,0
381.HK,D,20170803,000000,68,68,63,64,13610,0
381.HK,D,20170804,000000,67,68,64,66,33560,0
381.HK,D,20170807,000000,67,71,65,68,26840,0
