<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3798.HK,D,20190704,000000,1.94751,2.33688,1.45165,1.51369,160195341.08217,0
3798.HK,D,20190705,000000,1.57564,1.59332,1.34553,1.39859,32828905.737503,0
3798.HK,D,20190708,000000,1.43406,1.44285,1.29248,1.37202,10933177.87522,0
3798.HK,D,20190709,000000,1.37202,1.6199,1.35433,1.52258,15700485.335842,0
3798.HK,D,20190710,000000,1.57564,1.6199,1.51369,1.53147,7485350.7435717,0
3798.HK,D,20190711,000000,1.57564,1.57564,1.45165,1.5048,6516075.2369732,0
3798.HK,D,20190712,000000,1.5048,1.54027,1.47832,1.49601,2575702.7171571,0
3798.HK,D,20190715,000000,1.49601,1.52258,1.46943,1.49601,2397210.5724167,0
3798.HK,D,20190716,000000,1.49601,1.49601,1.46054,1.47832,1744246.7368772,0
3798.HK,D,20190717,000000,1.47832,1.61101,1.47832,1.55795,7137406.4409331,0
3798.HK,D,20190718,000000,1.54027,1.56684,1.5048,1.52258,3956187.7895533,0
3798.HK,D,20190719,000000,1.52258,1.54027,1.5048,1.52258,1934036.2500389,0
3798.HK,D,20190722,000000,1.54027,1.59332,1.5048,1.52258,1712615.1513503,0
3798.HK,D,20190723,000000,1.52258,1.54027,1.48711,1.52258,2541810.6118933,0
3798.HK,D,20190724,000000,1.52258,1.53147,1.48711,1.5048,1705837.7763501,0
3798.HK,D,20190725,000000,1.5048,1.5048,1.46054,1.48711,2146418.4079379,0
3798.HK,D,20190726,000000,1.46054,1.49601,1.46054,1.49601,1154547.1184443,0
3798.HK,D,20190729,000000,1.53147,1.59332,1.49601,1.52258,2433361.1053121,0
3798.HK,D,20190730,000000,1.55795,1.55795,1.49601,1.5048,1976964.1579345,0
3798.HK,D,20190731,000000,1.49601,1.54027,1.48711,1.52258,1172622.9079183,0
3798.HK,D,20190801,000000,1.51369,1.51369,1.48711,1.5048,1014466.0263362,0
3798.HK,D,20190802,000000,1.49601,1.49601,1.46943,1.47832,2736118.0263709,0
3798.HK,D,20190805,000000,1.46054,1.5048,1.40739,1.43406,964758.65133521,0
3798.HK,D,20190806,000000,1.39859,1.39859,1.35433,1.3898,2049265.2237255,0
3798.HK,D,20190807,000000,1.41628,1.41628,1.37202,1.40739,1000908.138178,0
3798.HK,D,20190808,000000,1.3898,1.39859,1.36322,1.3898,350204.82237547,0
3798.HK,D,20190809,000000,1.3898,1.41628,1.38091,1.3898,840491.78291165,0
3798.HK,D,20190812,000000,1.38091,1.3898,1.37202,1.3898,1046096.5658105,0
3798.HK,D,20190813,000000,1.36322,1.38091,1.34553,1.35433,1165843.4408129,0
3798.HK,D,20190814,000000,1.34553,1.3898,1.34553,1.36322,994130.7631779,0
3798.HK,D,20190815,000000,1.33674,1.36322,1.32785,1.36322,935386.53949251,0
3798.HK,D,20190816,000000,1.36322,1.41628,1.32785,1.41628,6258503.6053891,0
3798.HK,D,20190819,000000,1.41628,1.60221,1.38091,1.57564,5770476.1185372,0
3798.HK,D,20190820,000000,1.59332,1.69963,1.56684,1.57564,2211940.0066235,0
3798.HK,D,20190821,000000,1.58443,1.59332,1.5048,1.52258,1159066.0658128,0
3798.HK,D,20190822,000000,1.52258,1.58443,1.49601,1.58443,1403079.8092388,0
3798.HK,D,20190823,000000,1.58443,1.60221,1.54916,1.55795,869863.89475435,0
3798.HK,D,20190826,000000,1.53147,1.54916,1.48711,1.54916,1269776.0921308,0
3798.HK,D,20190828,000000,1.6199,1.76157,1.61101,1.70842,5616838.1843236,0
3798.HK,D,20190829,000000,1.70842,1.735,1.64648,1.69074,2166752.6250436,0
3798.HK,D,20190830,000000,1.69074,1.735,1.64648,1.69963,1635797.2302961,0
3798.HK,D,20190902,000000,1.69963,1.81463,1.69963,1.75278,3732508.263233,0
3798.HK,D,20190903,000000,1.75278,1.76157,1.60221,1.6199,2650261.164527,0
3798.HK,D,20190904,000000,1.6199,1.66416,1.55795,1.6199,2354282.6645211,0
3798.HK,D,20190905,000000,1.64648,1.65527,1.61101,1.63758,1669687.2434547,0
3798.HK,D,20190906,000000,1.64648,1.68185,1.5048,1.54916,4218276.2764007,0
3798.HK,D,20190909,000000,1.55795,1.60221,1.55795,1.58443,1021243.4013363,0
3798.HK,D,20190910,000000,1.57564,1.60221,1.56684,1.58443,1369188.7500276,0
3798.HK,D,20190911,000000,1.57564,1.60221,1.54916,1.59332,1192957.125024,0
3798.HK,D,20190912,000000,1.58443,1.58443,1.54916,1.55795,619072.77632825,0
3798.HK,D,20190913,000000,1.56684,1.59332,1.54916,1.57564,845010.73028016,0
3798.HK,D,20190916,000000,1.56684,1.56684,1.54027,1.54916,709447.53948796,0
3798.HK,D,20190917,000000,1.54916,1.54916,1.52258,1.53147,1018983.9276521,0
3798.HK,D,20190918,000000,1.54916,1.63758,1.53147,1.62869,1161324.4934444,0
3798.HK,D,20190919,000000,1.62869,1.67401,1.61063,1.61971,1049878.0460738,0
3798.HK,D,20190920,000000,1.61971,1.63778,1.56541,1.62869,632137.97369693,0
3798.HK,D,20190923,000000,1.62869,1.82782,1.60164,1.79159,3490017.5724387,0
3798.HK,D,20190924,000000,1.80976,1.90927,1.77352,1.81874,2508657.0197873,0
3798.HK,D,20190925,000000,1.81874,1.84599,1.67401,1.70116,2705371.4013702,0
3798.HK,D,20190926,000000,1.69208,1.73739,1.64686,1.70116,948205.91449277,0
3798.HK,D,20190927,000000,1.66493,1.74637,1.61971,1.71923,3432550.5790165,0
3798.HK,D,20190930,000000,1.73739,1.73739,1.68309,1.70116,4254770.9606119,0
3798.HK,D,20191002,000000,1.71014,1.80067,1.70116,1.78251,1885360.2829327,0
3798.HK,D,20191003,000000,1.80976,1.90019,1.75546,1.79159,2742946.6579499,0
3798.HK,D,20191004,000000,1.83691,1.83691,1.74637,1.76454,616665.80922294,0
3798.HK,D,20191008,000000,1.79159,1.80067,1.71014,1.74637,2446769.407944,0
