<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
1109.HK,D,20060208,000000,2.71889,2.71889,2.71889,2.71889,14283425.113191,0
1109.HK,D,20060213,000000,2.61799,2.61799,2.61799,2.61799,13760334.219494,0
1109.HK,D,20060215,000000,2.71889,2.71889,2.71889,2.71889,19345945.759177,0
1109.HK,D,20060220,000000,2.65197,2.65197,2.65197,2.65197,4624020.0063714,0
1109.HK,D,20060222,000000,2.66859,2.66859,2.66859,2.66859,3831765.9497854,0
1109.HK,D,20060227,000000,2.75268,2.75268,2.75268,2.75268,27576530.285318,0
1109.HK,D,20060301,000000,2.92051,2.92051,2.92051,2.92051,19600666.760649,0
1109.HK,D,20060306,000000,3.12213,3.12213,3.12213,3.12213,5708292.4809316,0
1109.HK,D,20060308,000000,2.80328,2.80328,2.80328,2.80328,39508585.264395,0
1109.HK,D,20060313,000000,3.13865,3.13865,3.13865,3.13865,14137415.904203,0
1109.HK,D,20060315,000000,3.12213,3.12213,3.12213,3.12213,15230574.485085,0
1109.HK,D,20060320,000000,3.45759,3.45759,3.45759,3.45759,7178530.6395617,0
1109.HK,D,20060322,000000,3.22303,3.22303,3.22303,3.22303,12290093.953904,0
1109.HK,D,20060327,000000,3.62551,3.62551,3.62551,3.62551,17317858.177869,0
1109.HK,D,20060329,000000,3.72622,3.72622,3.72622,3.72622,17207400.768529,0
1109.HK,D,20060403,000000,3.89386,3.89386,3.89386,3.89386,6485308.9984742,0
1109.HK,D,20060406,000000,4.09576,4.09576,4.09576,4.09576,14005374.7905,0
1109.HK,D,20060410,000000,3.79324,3.79324,3.79324,3.79324,19125822.104202,0
1109.HK,D,20060413,000000,3.5584,3.5584,3.5584,3.5584,11408965.138861,0
1109.HK,D,20060419,000000,3.59152,3.59152,3.59152,3.59152,21167398.447258,0
1109.HK,D,20060424,000000,3.15525,3.15525,3.15525,3.15525,37136901.923158,0
