<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
1645.HK,D,20200603,000000,1.1565,1.3189,1.1469,1.1469,107622037,0
1645.HK,D,20200604,000000,1.1756,1.2234,0.9558,1.0131,30518370,0
1645.HK,D,20200605,000000,1.0131,1.08,0.9653,1.0035,8445704,0
1645.HK,D,20200608,000000,1.0035,1.0322,0.9653,0.9653,6620963,0
1645.HK,D,20200609,000000,0.9653,0.9749,0.8506,0.8697,14526778,0
1645.HK,D,20200610,000000,0.8602,0.8793,0.7837,0.7837,8546148,0
1645.HK,D,20200611,000000,0.7742,0.8506,0.7742,0.8124,5001296,0
1645.HK,D,20200612,000000,0.7933,0.8602,0.7933,0.8315,3297926,0
1645.HK,D,20200615,000000,0.8315,0.9175,0.8315,0.8984,6340556,0
1645.HK,D,20200616,000000,0.908,0.9844,0.908,0.9653,7091796,0
1645.HK,D,20200617,000000,0.9653,1.0131,0.9175,0.9271,4695778,0
1645.HK,D,20200618,000000,0.8984,0.908,0.8697,0.8888,5470037,0
1645.HK,D,20200619,000000,0.8793,0.9271,0.8697,0.9175,1531778,0
1645.HK,D,20200622,000000,0.8984,0.908,0.8793,0.8984,1464815,0
1645.HK,D,20200623,000000,0.8793,0.9558,0.8697,0.8984,1573630,0
1645.HK,D,20200624,000000,0.908,0.9175,0.8793,0.8984,1238815,0
1645.HK,D,20200626,000000,0.8984,0.8984,0.8697,0.8697,1782889,0
1645.HK,D,20200629,000000,0.8697,0.8697,0.8124,0.8506,2008889,0
1645.HK,D,20200630,000000,0.8506,0.8506,0.8124,0.8315,1217889,0
1645.HK,D,20200702,000000,0.8124,0.8315,0.7933,0.8028,1489926,0
1645.HK,D,20200703,000000,0.8028,0.8315,0.8028,0.8219,1029556,0
1645.HK,D,20200706,000000,0.8028,0.8315,0.7742,0.8124,2594815,0
1645.HK,D,20200707,000000,0.8124,0.8124,0.7837,0.8028,1209519,0
1645.HK,D,20200708,000000,0.7933,0.8124,0.7933,0.7933,975148,0
1645.HK,D,20200709,000000,0.7933,0.8697,0.7933,0.8411,2611556,0
1645.HK,D,20200710,000000,0.8411,0.8506,0.8028,0.8506,1979593,0
1645.HK,D,20200713,000000,0.8602,0.908,0.8506,0.8697,2881500,0
1645.HK,D,20200714,000000,0.8697,0.8697,0.8315,0.8602,811926,0
1645.HK,D,20200715,000000,0.8315,0.8602,0.8219,0.8411,1284852,0
1645.HK,D,20200716,000000,0.8315,0.8793,0.7933,0.8124,6545630,0
1645.HK,D,20200717,000000,0.8124,0.8124,0.7837,0.8124,908185,0
