<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
312.HK,D,20181227,000000,1.8229,1.91888,1.15133,1.19926,72111333.26167,0
312.HK,D,20181228,000000,1.20888,1.20888,0.748395,0.757923,74342031.833932,0
312.HK,D,20181231,000000,0.777176,0.930607,0.757923,0.911453,15867749.211855,0
312.HK,D,20190102,000000,0.911453,1.11292,0.863517,1.06498,34145262.121189,0
312.HK,D,20190103,000000,1.10339,1.26644,1.06498,1.17048,24306090.033267,0
312.HK,D,20190104,000000,1.16095,1.22804,1.15133,1.19926,7858830.3646633,0
312.HK,D,20190107,000000,1.20888,1.21852,1.11292,1.1801,6545551.0523099,0
312.HK,D,20190108,000000,1.19926,1.19926,1.06498,1.08414,4396359.2771838,0
312.HK,D,20190109,000000,1.11292,1.12254,0.988167,0.9978,9536909.1466552,0
312.HK,D,20190110,000000,1.0362,1.10339,0.9978,1.06498,3264436.7115445,0
312.HK,D,20190111,000000,1.05535,1.17048,1.05535,1.13217,3383257.9479331,0
312.HK,D,20190114,000000,1.12254,1.1801,1.0746,1.12254,1571766.2765419,0
312.HK,D,20190115,000000,1.11292,1.12254,1.06498,1.09377,3233310.9737957,0
312.HK,D,20190116,000000,1.12254,1.15133,1.08414,1.12254,5113451.5216139,0
312.HK,D,20190117,000000,1.15133,1.15133,1.0746,1.10339,1801068.9166627,0
312.HK,D,20190118,000000,1.13217,1.13217,1.05535,1.09377,1690586.4948845,0
312.HK,D,20190121,000000,1.12254,1.12254,1.01695,1.0362,5737790.6149825,0
312.HK,D,20190122,000000,1.08414,1.08414,0.9978,1.04583,2837100.7135346,0
312.HK,D,20190123,000000,1.00742,1.04583,0.969013,0.9978,2400718.3589591,0
312.HK,D,20190124,000000,0.978639,0.988167,0.844264,0.949859,3733465.7645607,0
312.HK,D,20190125,000000,0.959386,0.959386,0.892298,0.949859,800475.30030474,0
312.HK,D,20190128,000000,0.940232,0.9978,0.921079,0.988167,560749.90545534,0
312.HK,D,20190129,000000,0.969013,0.9978,0.911453,0.969013,1067300.0610577,0
312.HK,D,20190130,000000,0.940232,1.00742,0.940232,0.978639,439844.72894858,0
312.HK,D,20190131,000000,0.969013,1.00742,0.969013,0.988167,735853.81376913,0
312.HK,D,20190201,000000,0.988167,1.01695,0.988167,1.00742,537819.43783406,0
312.HK,D,20190204,000000,1.01695,1.04583,1.01695,1.01695,1046454.5516005,0
312.HK,D,20190208,000000,1.0362,1.0362,0.988167,1.01695,379392.1406952,0
312.HK,D,20190211,000000,1.0362,1.13217,1.01695,1.04583,2384748.2716933,0
312.HK,D,20190212,000000,1.09377,1.09377,1.0362,1.05535,906787.8057547,0
312.HK,D,20190213,000000,1.08414,1.08414,1.04583,1.06498,481535.74786292,0
312.HK,D,20190214,000000,1.08414,1.08414,1.02658,1.0362,781713.7309657,0
312.HK,D,20190215,000000,1.08414,1.08414,1.01695,1.05535,452351.4237953,0
312.HK,D,20190218,000000,1.05535,1.06498,1.0362,1.04583,767122.07795488,0
312.HK,D,20190219,000000,1.06498,1.08414,1.01695,1.0746,1436269.4470243,0
312.HK,D,20190220,000000,1.0746,1.09377,1.06498,1.08414,890111.19457977,0
312.HK,D,20190221,000000,1.05535,1.08414,1.0362,1.0362,1136090.4458755,0
312.HK,D,20190222,000000,1.0362,1.12254,0.9978,1.10339,2022032.7421731,0
312.HK,D,20190225,000000,1.13217,1.19926,1.13217,1.16095,3854370.9410675,0
312.HK,D,20190226,000000,1.16095,1.16095,1.11292,1.15133,1561343.5218133,0
312.HK,D,20190227,000000,1.15133,1.16095,1.08414,1.08414,1123583.7510288,0
312.HK,D,20190228,000000,1.13217,1.13217,1.08414,1.08414,158427.29713886,0
312.HK,D,20190301,000000,1.08414,1.10339,1.06498,1.08414,444013.62723082,0
312.HK,D,20190304,000000,1.11292,1.15133,1.08414,1.14169,2297196.3175364,0
312.HK,D,20190305,000000,1.13217,1.13217,1.05535,1.0746,1486298.2625031,0
312.HK,D,20190306,000000,1.06498,1.12254,1.06498,1.09377,631625.2484373,0
312.HK,D,20190307,000000,1.10339,1.12254,1.08414,1.08414,573256.60030205,0
312.HK,D,20190308,000000,1.12254,1.12254,1.0746,1.08414,491958.5025915,0
312.HK,D,20190311,000000,1.05535,1.10339,1.05535,1.06498,414829.30316319,0
312.HK,D,20190312,000000,1.06498,1.10339,1.05535,1.10339,660808.55445895,0
312.HK,D,20190313,000000,1.08414,1.11292,1.0746,1.11292,293924.12665644,0
312.HK,D,20190314,000000,1.0746,1.11292,1.0746,1.11292,629540.29027319,0
312.HK,D,20190315,000000,1.08414,1.10339,1.0746,1.09377,333531.20545265,0
312.HK,D,20190318,000000,1.09377,1.09377,1.06498,1.08414,973494.25045442,0
312.HK,D,20190319,000000,1.06498,1.08414,1.05535,1.0746,1081891.7140685,0
312.HK,D,20190320,000000,1.0746,1.0746,1.00742,1.0746,1152767.0570505,0
312.HK,D,20190321,000000,1.0746,1.08414,1.06498,1.06498,581595.41491251,0
312.HK,D,20190322,000000,1.0362,1.09377,1.0362,1.05535,956817.63927949,0
312.HK,D,20190325,000000,1.05535,1.08414,1.04583,1.05535,977663.14873666,0
312.HK,D,20190326,000000,1.0362,1.1801,1.01695,1.12254,3481704.0121067,0
312.HK,D,20190327,000000,1.10339,1.18973,1.10339,1.13217,2288421.7792471,0
312.HK,D,20190328,000000,1.13217,1.13217,1.11292,1.11292,882638.73709707,0
312.HK,D,20190329,000000,1.13217,1.15133,1.10339,1.11292,952648.74099725,0
312.HK,D,20190401,000000,1.10339,1.15133,1.0746,1.12254,1995711.1633972,0
