<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2148.HK,D,20201218,000000,10.1655,10.2436,7.81982,8.60185,280355528.13457,0
2148.HK,D,20201221,000000,8.7973,11.1626,8.67999,11.1042,71772950.019034,0
2148.HK,D,20201222,000000,11.4168,12.6483,11.2605,11.6512,43971171.232637,0
2148.HK,D,20201223,000000,11.2605,12.1013,10.5572,11.7689,26357147.669381,0
2148.HK,D,20201224,000000,12.1013,12.5118,11.6512,11.8668,9928884.4991901,0
2148.HK,D,20201228,000000,11.8668,12.3941,10.7521,11.2219,13460144.349319,0
2148.HK,D,20201229,000000,11.2407,11.4563,10.3999,10.4593,12469928.597937,0
2148.HK,D,20201230,000000,10.4593,11.3386,10.3811,11.124,9418054.0348337,0
2148.HK,D,20201231,000000,11.0261,11.0261,10.4395,10.6937,5734469.4753801,0
2148.HK,D,20210104,000000,10.6937,11.5147,10.3811,11.5147,11131261.177448,0
2148.HK,D,20210105,000000,11.2605,13.3525,11.0646,13.3525,24319944.195868,0
2148.HK,D,20210106,000000,13.489,14.1735,12.7264,13.763,18153203.618106,0
2148.HK,D,20210107,000000,13.8214,13.8412,12.8243,13.0785,6020947.7386372,0
2148.HK,D,20210108,000000,13.0785,13.9589,12.8639,13.4693,7557290.9232968,0
2148.HK,D,20210111,000000,13.5474,13.8214,12.9806,13.0588,5950106.1134079,0
2148.HK,D,20210112,000000,13.0983,13.3525,12.121,12.6295,7406286.539383,0
2148.HK,D,20210113,000000,12.8243,13.8995,12.3357,13.0983,11317577.694817,0
2148.HK,D,20210114,000000,13.0983,13.587,12.9618,12.9806,3952951.1627471,0
2148.HK,D,20210115,000000,13.04,13.1963,12.3555,12.9806,7777130.1591309,0
2148.HK,D,20210118,000000,12.8837,13.7828,12.5315,13.1567,8555662.1609672,0
2148.HK,D,20210119,000000,13.216,15.3467,13.1567,15.3467,23572234.614507,0
2148.HK,D,20210120,000000,15.229,15.2685,14.2121,14.7403,10002236.360251,0
2148.HK,D,20210121,000000,14.858,14.9559,13.8798,14.5257,6087072.1828792,0
2148.HK,D,20210122,000000,14.7017,15.2487,14.2715,14.3694,3550156.8812073,0
2148.HK,D,20210125,000000,14.3694,14.7017,14.0172,14.0756,5023113.325464,0
2148.HK,D,20210126,000000,14.0756,14.2715,13.1963,13.6265,5361739.3876248,0
2148.HK,D,20210127,000000,13.6265,13.6265,12.4138,13.1369,7609450.8538275,0
2148.HK,D,20210128,000000,12.7462,13.04,12.121,12.1398,6465596.133523,0
2148.HK,D,20210129,000000,12.6878,12.7858,12.219,12.7076,3672704.5119215,0
2148.HK,D,20210201,000000,12.9025,13.8412,12.5118,13.5672,4947818.382136,0
2148.HK,D,20210202,000000,13.763,14.5257,13.763,13.9777,5932594.1097514,0
2148.HK,D,20210203,000000,13.9777,14.3496,13.8016,14.037,3334078.4497607,0
2148.HK,D,20210204,000000,14.0756,14.3298,13.5672,13.9193,3770097.2139335,0
2148.HK,D,20210205,000000,13.9391,14.584,13.6453,14.2517,4237891.7422748,0
2148.HK,D,20210208,000000,14.6424,15.5415,14.584,14.6622,5488309.6636773,0
2148.HK,D,20210209,000000,14.7601,15.4248,14.2517,14.408,2232267.9049594,0
2148.HK,D,20210210,000000,15.6988,17.7711,14.9559,17.6336,20332255.130012,0
2148.HK,D,20210211,000000,17.2626,17.595,16.9105,17.2033,2958623.8007623,0
2148.HK,D,20210216,000000,17.4773,20.5268,16.774,19.2756,13115339.24511,0
2148.HK,D,20210217,000000,19.511,20.0382,19.0995,19.3537,4470673.4022407,0
2148.HK,D,20210218,000000,19.3537,19.5496,18.5723,18.6504,2910541.1078916,0
2148.HK,D,20210219,000000,18.6702,21.0155,18.5723,20.2341,6158787.2852566,0
2148.HK,D,20210222,000000,21.0155,23.3617,20.1361,22.0422,8362308.288936,0
2148.HK,D,20210223,000000,21.5041,22.971,20.2341,20.2825,4425966.3345985,0
2148.HK,D,20210224,000000,20.4289,21.3577,16.6167,16.9105,14926448.618072,0
2148.HK,D,20210225,000000,17.6138,19.4516,17.2626,19.0807,10645727.177443,0
2148.HK,D,20210226,000000,17.595,18.9828,17.2033,18.0639,5352531.4826887,0
2148.HK,D,20210301,000000,18.689,19.9403,18.6504,19.4516,9141862.3803518,0
2148.HK,D,20210302,000000,20.0382,20.4784,18.1222,18.4358,6861511.7825217,0
2148.HK,D,20210303,000000,18.4941,19.5496,17.6731,19.1193,4673235.1792081,0
2148.HK,D,20210304,000000,18.5327,18.5327,17.321,17.5169,4811344.6545294,0
2148.HK,D,20210305,000000,16.1281,16.9105,14.7205,15.4446,13878321.533966,0
2148.HK,D,20210308,000000,16.1281,16.4417,13.2942,13.6849,9404783.0458025,0
2148.HK,D,20210309,000000,13.6849,14.2319,12.1398,12.6295,7583060.5211033,0
2148.HK,D,20210310,000000,13.8798,14.408,13.1963,13.3911,4423613.8099184,0
2148.HK,D,20210311,000000,13.6849,15.7374,13.6849,15.6395,6463549.9324261,0
2148.HK,D,20210312,000000,16.4219,16.8126,15.1508,15.405,6156050.5923863,0
2148.HK,D,20210315,000000,15.4634,15.8353,13.7433,13.861,4471696.5027891,0
2148.HK,D,20210316,000000,14.3694,14.4475,13.489,13.8016,5299334.2980446,0
2148.HK,D,20210317,000000,13.7828,14.4475,13.5088,13.9975,3911071.7751781,0
2148.HK,D,20210318,000000,14.3882,14.8382,13.8214,13.9777,6210860.27246,0
2148.HK,D,20210319,000000,13.8798,13.9975,13.3328,13.5088,6320324.9543624,0
2148.HK,D,20210322,000000,13.5474,13.8214,13.1963,13.2942,2742763.7386028,0
2148.HK,D,20210323,000000,13.1567,13.2942,12.492,12.6295,5007767.8282061,0
2148.HK,D,20210324,000000,12.6097,12.766,12.1398,12.3941,4531032.2907239,0
2148.HK,D,20210325,000000,12.0429,12.4722,11.4563,12.3555,5291149.493657,0
2148.HK,D,20210326,000000,12.3555,13.0785,12.219,12.9025,4636405.5814015,0
2148.HK,D,20210329,000000,13.1181,13.2942,12.5315,13.1369,3710709.8665837,0
2148.HK,D,20210330,000000,13.489,13.6651,12.4534,12.4722,4334609.1170473,0
2148.HK,D,20210331,000000,12.3159,12.9618,12.3159,12.8441,2898776.4625533,0
2148.HK,D,20210401,000000,12.9025,14.4277,12.8639,14.2517,8013452.2322595,0
2148.HK,D,20210407,000000,14.4475,15.0341,13.7047,14.7403,4083965.6581781,0
2148.HK,D,20210408,000000,14.6622,15.0143,14.1933,14.7205,1949909.340057,0
2148.HK,D,20210409,000000,14.858,14.8966,13.9777,14.0756,1610261.1883167,0
2148.HK,D,20210412,000000,14.2517,14.3496,13.489,13.7828,1470616.0512037,0
2148.HK,D,20210413,000000,13.861,14.2121,13.7047,13.8412,1071120.5612544,0
2148.HK,D,20210414,000000,13.8412,14.3298,13.6651,14.2715,2476773.7715068,0
2148.HK,D,20210415,000000,14.1735,14.858,13.8016,14.5059,1809753.6636387,0
2148.HK,D,20210416,000000,14.5642,14.7601,14.2912,14.3694,1593892.5905103,0
2148.HK,D,20210419,000000,14.5445,14.7205,14.2715,14.6236,1204115.5448024,0
2148.HK,D,20210420,000000,14.6424,14.6424,14.0954,14.2517,3342774.8044226,0
2148.HK,D,20210421,000000,14.2715,14.2715,13.763,13.763,1658343.8811874,0
2148.HK,D,20210422,000000,14.037,14.037,13.2348,13.2942,3728970.998211,0
2148.HK,D,20210423,000000,13.4693,13.6265,13.2348,13.4109,2802099.5265376,0
2148.HK,D,20210426,000000,13.6067,13.6067,13.1963,13.216,2274723.5448136,0
2148.HK,D,20210427,000000,13.2744,13.763,13.04,13.4693,1954001.7422508,0
2148.HK,D,20210428,000000,13.2942,13.4693,13.0785,13.1181,1448621.4113497,0
2148.HK,D,20210429,000000,13.1181,13.216,12.7076,12.9025,2819491.2248925,0
2148.HK,D,20210430,000000,12.8243,12.942,12.5315,12.6483,1681873.1718641,0
2148.HK,D,20210503,000000,12.6097,12.6295,12.0231,12.0815,2659897.6490224,0
2148.HK,D,20210504,000000,12.0815,12.9618,12.0815,12.8837,1864997.0493797,0
2148.HK,D,20210505,000000,12.6878,12.942,12.2773,12.3941,1699264.8702189,0
