<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3192.HK,D,20221115,000000,1115,1115,1115,1115,0,0
3192.HK,D,20221116,000000,1113,1113,1113,1113,20,0
3192.HK,D,20221117,000000,1113,1113,1113,1113,0,0
3192.HK,D,20221118,000000,1099.5,1099.5,1099.5,1099.5,0,0
3192.HK,D,20221121,000000,1097.5,1097.5,1097.5,1097.5,0,0
3192.HK,D,20221122,000000,1093.5,1093.5,1093.5,1093.5,0,0
3192.HK,D,20221123,000000,1095.5,1095.5,1095.5,1095.5,0,0
3192.HK,D,20221124,000000,1095.5,1095.5,1095.5,1095.5,0,0
3192.HK,D,20221125,000000,1093,1093,1093,1093,0,0
3192.HK,D,20221128,000000,1083.5,1083.5,1083.5,1083.5,200,0
3192.HK,D,20221129,000000,1084,1086,1084,1086,400,0
3192.HK,D,20221130,000000,1093.5,1093.5,1093.5,1093.5,200,0
3192.HK,D,20221201,000000,1104,1104,1104,1104,0,0
3192.HK,D,20221202,000000,1105.5,1105.5,1105.5,1105.5,200,0
3192.HK,D,20221205,000000,1119,1119,1119,1119,200,0
3192.HK,D,20221206,000000,1115.5,1115.5,1115.5,1115.5,200,0
3192.HK,D,20221207,000000,1115.5,1115.5,1115.5,1115.5,0,0
3192.HK,D,20221208,000000,1117.5,1117.5,1117.5,1117.5,0,0
3192.HK,D,20221209,000000,1119,1119,1119,1119,0,0
3192.HK,D,20221212,000000,1119,1119,1119,1119,0,0
3192.HK,D,20221213,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221214,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221215,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221216,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221219,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221220,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221221,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221222,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221223,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221228,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20221229,000000,1118.5,1118.5,1118.5,1118.5,200,0
3192.HK,D,20221230,000000,1118.5,1118.5,1118.5,1118.5,0,0
3192.HK,D,20230103,000000,1130,1135,1130,1135,400,0
3192.HK,D,20230104,000000,1136,1136,1136,1136,0,0
3192.HK,D,20230105,000000,1139,1139,1139,1139,0,0
3192.HK,D,20230106,000000,1139,1139,1139,1139,0,0
3192.HK,D,20230109,000000,1154,1154,1154,1154,200,0
3192.HK,D,20230110,000000,1155,1155,1155,1155,0,0
3192.HK,D,20230111,000000,1155,1155,1155,1155,0,0
3192.HK,D,20230112,000000,1157,1157,1157,1157,0,0
3192.HK,D,20230113,000000,1160,1160,1160,1160,0,0
3192.HK,D,20230116,000000,1167,1167,1167,1167,0,0
3192.HK,D,20230117,000000,1162,1162,1162,1162,200,0
3192.HK,D,20230118,000000,1162,1162,1162,1162,0,0
3192.HK,D,20230119,000000,1162,1162,1162,1162,0,0
3192.HK,D,20230120,000000,1162,1162,1162,1162,0,0
3192.HK,D,20230126,000000,1162,1162,1162,1162,0,0
3192.HK,D,20230127,000000,1165,1165,1165,1165,0,0
3192.HK,D,20230130,000000,1165,1165,1165,1165,0,0
3192.HK,D,20230131,000000,1165,1165,1165,1165,0,0
3192.HK,D,20230201,000000,1165,1165,1165,1165,0,0
3192.HK,D,20230202,000000,1165,1165,1165,1165,0,0
3192.HK,D,20230203,000000,1170,1170,1170,1170,200,0
3192.HK,D,20230206,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230207,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230208,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230209,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230210,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230213,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230214,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230215,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230216,000000,1163,1163,1163,1163,0,0
3192.HK,D,20230217,000000,1153,1153,1153,1153,0,0
3192.HK,D,20230220,000000,1153,1153,1153,1153,0,0
