<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3153.HK,D,20240131,000000,77.5,78.64,77.5,78.48,589500,0
3153.HK,D,20240201,000000,78.48,78.5,78.08,78.08,79190,0
3153.HK,D,20240202,000000,79.44,79.46,78.7,78.78,96090,0
3153.HK,D,20240205,000000,78.78,78.78,78.12,78.26,67410,0
3153.HK,D,20240206,000000,78,78,77.66,77.8,46340,0
3153.HK,D,20240207,000000,77.98,78.12,77.54,78.02,18180,0
3153.HK,D,20240208,000000,78.68,79.5,78.66,79.36,11360,0
3153.HK,D,20240209,000000,79.46,79.46,79.02,79.32,3480,0
3153.HK,D,20240214,000000,79.86,80.28,79.72,80.28,45870,0
3153.HK,D,20240215,000000,80.6,81.26,80.6,81.26,12410,0
3153.HK,D,20240216,000000,82,82.52,81.8,82.1,13620,0
3153.HK,D,20240219,000000,82.2,82.2,81.64,81.88,21020,0
3153.HK,D,20240220,000000,82.18,82.18,81.42,81.76,5630,0
3153.HK,D,20240221,000000,81.58,81.58,81.24,81.54,14590,0
3153.HK,D,20240222,000000,82.2,83.22,82.2,83.22,18740,0
3153.HK,D,20240223,000000,83.66,83.8,83.6,83.76,22210,0
3153.HK,D,20240226,000000,83.76,83.76,83.24,83.34,105870,0
3153.HK,D,20240227,000000,83.4,83.58,83.04,83.36,20410,0
3153.HK,D,20240228,000000,83.34,83.34,82.98,83,104850,0
3153.HK,D,20240229,000000,83.3,83.78,82.88,83.66,5330,0
3153.HK,D,20240301,000000,84.5,85.34,84.5,85.34,10140,0
3153.HK,D,20240304,000000,85.8,85.92,85.14,85.2,37390,0
3153.HK,D,20240305,000000,85.2,85.36,84.68,85.1,6930,0
3153.HK,D,20240306,000000,84.98,85.6,84.98,85.6,3930,0
3153.HK,D,20240307,000000,85.6,86.44,84.7,84.7,13990,0
3153.HK,D,20240308,000000,85.74,86.18,85.56,85.62,5630,0
3153.HK,D,20240311,000000,85.5,85.5,83.72,84.1,19820,0
3153.HK,D,20240312,000000,83.32,83.9,83.04,83.82,71950,0
3153.HK,D,20240313,000000,83.82,84.02,83.38,83.54,6520,0
3153.HK,D,20240314,000000,83.52,83.8,83.3,83.8,8130,0
3153.HK,D,20240315,000000,83.8,83.8,83.02,83.26,5230,0
3153.HK,D,20240318,000000,84.24,85.02,84.24,84.76,4910,0
3153.HK,D,20240319,000000,84.26,84.78,84.12,84.48,12360,0
3153.HK,D,20240320,000000,84.48,85.06,84.48,84.8,19990,0
3153.HK,D,20240321,000000,85.84,86.4,85.84,86.36,32930,0
3153.HK,D,20240322,000000,86.4,86.42,85.84,86.18,15430,0
3153.HK,D,20240325,000000,86.18,86.18,85.12,85.16,30170,0
3153.HK,D,20240326,000000,85.16,85.3,84.98,85.26,43500,0
3153.HK,D,20240327,000000,85.26,86,85.26,85.36,29930,0
3153.HK,D,20240328,000000,86.2,86.2,85.18,85.24,54740,0
3153.HK,D,20240402,000000,85.5,85.84,84.1,84.5,10230,0
3153.HK,D,20240403,000000,84.1,84.1,83.42,83.68,43140,0
3153.HK,D,20240405,000000,82.82,82.84,82.38,82.74,154930,0
3153.HK,D,20240408,000000,83.38,83.86,82.98,83.3,48560,0
3153.HK,D,20240409,000000,83.68,84.04,83.52,83.8,1783,0
3153.HK,D,20240410,000000,83.74,83.92,83.6,83.66,3336,0
3153.HK,D,20240411,000000,83.66,83.66,82.5,82.6,5649,0
3153.HK,D,20240412,000000,83.2,83.2,82.84,82.84,6916,0
3153.HK,D,20240415,000000,82.84,82.84,81.54,81.86,6280,0
3153.HK,D,20240416,000000,81.1,81.1,79.6,79.84,36761,0
3153.HK,D,20240417,000000,79.3,79.8,78.6,78.82,8870,0
3153.HK,D,20240418,000000,78.82,79.4,78.82,79.3,4200,0
