<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2845.HK,D,20200117,000000,57.3,58.75,57.1,58.2,1257750,0
2845.HK,D,20200120,000000,60,61.15,58.3,60.65,763850,0
2845.HK,D,20200121,000000,60.85,61,59.2,59.2,485100,0
2845.HK,D,20200122,000000,59.9,63.75,58.95,63.7,443400,0
2845.HK,D,20200123,000000,63,63.9,61.6,63.9,549950,0
2845.HK,D,20200124,000000,63.9,64.15,63.9,64.15,850,0
2845.HK,D,20200129,000000,61.4,62.25,61.2,61.85,216900,0
2845.HK,D,20200130,000000,61.85,62.45,59.15,59.25,151100,0
2845.HK,D,20200131,000000,58.8,60.65,55.95,55.95,85450,0
2845.HK,D,20200203,000000,55.95,58.85,55.95,57.45,210500,0
2845.HK,D,20200204,000000,58.85,63.3,58.85,62.95,249700,0
2845.HK,D,20200205,000000,64.15,65.8,62.75,63.45,457000,0
2845.HK,D,20200206,000000,63.15,66.5,62.2,66.4,291150,0
2845.HK,D,20200207,000000,66.4,66.4,64.05,65.6,226180,0
2845.HK,D,20200210,000000,64.95,67,64.4,66.5,207200,0
2845.HK,D,20200211,000000,67,67.25,65.8,66.1,229700,0
2845.HK,D,20200212,000000,66.1,68.5,66,67.5,348900,0
2845.HK,D,20200213,000000,67.5,68.05,66,66,185300,0
2845.HK,D,20200214,000000,67.3,67.7,66.6,67.1,147750,0
2845.HK,D,20200217,000000,66.75,69.3,66.75,69.3,192450,0
2845.HK,D,20200218,000000,69.1,69.65,68,69,187250,0
2845.HK,D,20200219,000000,69,71.4,68.45,69,281750,0
2845.HK,D,20200220,000000,69.75,70.9,68.25,70.7,372200,0
2845.HK,D,20200221,000000,69.7,71,69.3,70.6,205478,0
2845.HK,D,20200224,000000,68.8,69.6,68.7,68.9,145000,0
2845.HK,D,20200225,000000,68,73,67.8,72,207350,0
2845.HK,D,20200226,000000,71.45,71.55,69.3,69.6,191100,0
2845.HK,D,20200227,000000,69.3,70.75,69,70.2,155950,0
2845.HK,D,20200228,000000,69.5,69.5,63.1,63.4,233550,0
2845.HK,D,20200302,000000,65.9,67.15,64.6,66.25,137000,0
2845.HK,D,20200303,000000,68.55,69.7,66.25,67.65,132800,0
2845.HK,D,20200304,000000,67.65,68.85,66.8,68.8,131463,0
2845.HK,D,20200305,000000,69.25,69.3,67.15,68.6,186400,0
2845.HK,D,20200306,000000,68.5,68.85,67.05,67.9,47864,0
2845.HK,D,20200309,000000,65,65.35,61.8,61.85,77455,0
2845.HK,D,20200310,000000,63.1,65,61.45,64.4,127100,0
2845.HK,D,20200311,000000,63.6,65.8,63.15,63.5,57682,0
2845.HK,D,20200312,000000,63.5,63.5,59.35,59.4,61451,0
2845.HK,D,20200313,000000,56.4,61,55,61,101087,0
2845.HK,D,20200316,000000,61.15,61.15,54.5,54.5,23614,0
2845.HK,D,20200317,000000,55.85,55.85,51.8,53.65,28450,0
2845.HK,D,20200318,000000,54.2,56.3,51.85,52,22183,0
2845.HK,D,20200319,000000,52.4,52.4,48.85,50.3,90950,0
2845.HK,D,20200320,000000,52.4,52.8,52.1,52.8,32432,0
2845.HK,D,20200323,000000,49.95,50.4,47.45,47.6,27800,0
2845.HK,D,20200324,000000,49.25,50.75,48.8,50.55,108050,0
2845.HK,D,20200325,000000,53.5,54.9,53,54.5,89050,0
2845.HK,D,20200326,000000,54.5,54.5,53,53.8,115400,0
2845.HK,D,20200327,000000,54,54.6,53.6,53.6,59850,0
2845.HK,D,20200330,000000,50.55,51.5,50,50.55,67950,0
2845.HK,D,20200331,000000,51.5,51.75,51,51.75,17050,0
2845.HK,D,20200401,000000,52.05,54.1,52.05,52.6,79800,0
2845.HK,D,20200402,000000,52.05,53.05,51.45,52.9,54924,0
2845.HK,D,20200403,000000,53.95,54.2,52.9,52.9,67800,0
2845.HK,D,20200406,000000,53.45,56.65,53.3,56.3,42900,0
2845.HK,D,20200407,000000,56.3,56.75,54.95,56.7,88465,0
2845.HK,D,20200408,000000,54.8,55.5,54.65,55.45,116850,0
2845.HK,D,20200409,000000,54.95,56,54.5,56,27800,0
2845.HK,D,20200414,000000,52.2,55.7,51.6,55.5,347150,0
2845.HK,D,20200415,000000,56.5,56.5,54.3,54.3,15250,0
2845.HK,D,20200416,000000,54,56.3,53.3,55.8,188850,0
2845.HK,D,20200417,000000,56.45,57.8,56.45,57.35,205850,0
2845.HK,D,20200420,000000,56.5,56.6,54.45,56.4,72800,0
2845.HK,D,20200421,000000,55.5,55.5,54,54.65,93050,0
2845.HK,D,20200422,000000,53.25,55.65,53.25,55.6,68200,0
2845.HK,D,20200423,000000,55.35,55.35,54.65,54.7,49050,0
2845.HK,D,20200424,000000,54.05,54.7,52.6,52.6,46550,0
2845.HK,D,20200427,000000,52.45,53.9,52.1,53.65,35450,0
2845.HK,D,20200428,000000,53.9,54.7,52.4,54.65,98450,0
2845.HK,D,20200429,000000,52.6,53.6,52.6,53,53300,0
2845.HK,D,20200504,000000,51.6,52.15,51.6,51.75,12088,0
2845.HK,D,20200505,000000,52.35,52.35,52.35,52.35,450,0
2845.HK,D,20200506,000000,54.1,55.3,54.1,55.3,69816,0
2845.HK,D,20200507,000000,55.45,56.8,55.4,56.8,109700,0
2845.HK,D,20200508,000000,56.65,57.7,56.65,57.4,126600,0
