<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3015.HK,D,20090713,000000,643.5,643.5,643.5,643.5,5,0
3015.HK,D,20090715,000000,643.5,643.5,643.5,643.5,0,0
3015.HK,D,20090717,000000,700.5,700.5,700.5,700.5,180,0
3015.HK,D,20090720,000000,723,723,723,723,60,0
3015.HK,D,20090722,000000,719,719,719,719,60,0
3015.HK,D,20090724,000000,738,738,738,738,50,0
3015.HK,D,20090727,000000,746,746,746,746,2200,0
3015.HK,D,20090729,000000,728,728,728,728,550,0
3015.HK,D,20090731,000000,756.5,756.5,756.5,756.5,625,0
3015.HK,D,20090803,000000,761.5,761.5,761.5,761.5,550,0
3015.HK,D,20090805,000000,765,765,765,765,4415,0
3015.HK,D,20090806,000000,775,775,775,775,0,0
3015.HK,D,20090810,000000,734.5,734.5,734.5,734.5,1085,0
3015.HK,D,20090812,000000,709.5,709.5,709.5,709.5,30,0
3015.HK,D,20090813,000000,744,744,744,744,20,0
3015.HK,D,20090817,000000,716.5,716.5,716.5,716.5,30,0
3015.HK,D,20090819,000000,697.5,697.5,697.5,697.5,1100,0
3015.HK,D,20090820,000000,721,721,721,721,1550,0
3015.HK,D,20090824,000000,752,752,752,752,550,0
3015.HK,D,20090825,000000,752,752,752,752,0,0
3015.HK,D,20090827,000000,754,754,754,754,55,0
3015.HK,D,20090831,000000,751,751,751,751,550,0
3015.HK,D,20090901,000000,758,758,758,758,0,0
3015.HK,D,20090903,000000,741,741,741,741,5,0
3015.HK,D,20090907,000000,767.5,767.5,767.5,767.5,550,0
3015.HK,D,20090908,000000,781,781,781,781,0,0
3015.HK,D,20090910,000000,785,785,785,785,120,0
3015.HK,D,20090911,000000,783.5,783.5,783.5,783.5,0,0
3015.HK,D,20090915,000000,785.5,785.5,785.5,785.5,0,0
3015.HK,D,20090917,000000,809,809,809,809,0,0
3015.HK,D,20090918,000000,808,808,808,808,35,0
3015.HK,D,20090922,000000,818.5,818.5,818.5,818.5,100,0
3015.HK,D,20090924,000000,805,805,805,805,550,0
3015.HK,D,20090925,000000,809,809,809,809,0,0
3015.HK,D,20090929,000000,816.5,816.5,816.5,816.5,0,0
3015.HK,D,20090930,000000,827,827,827,827,550,0
3015.HK,D,20091005,000000,828,828,828,828,0,0
3015.HK,D,20091007,000000,838,838,838,838,1135,0
3015.HK,D,20091008,000000,849.5,849.5,849.5,849.5,0,0
3015.HK,D,20091012,000000,840.5,840.5,840.5,840.5,25,0
3015.HK,D,20091014,000000,870.5,870.5,870.5,870.5,540,0
3015.HK,D,20091015,000000,872,872,872,872,730,0
3015.HK,D,20091019,000000,873.5,873.5,873.5,873.5,1000,0
3015.HK,D,20091020,000000,871.5,871.5,871.5,871.5,500,0
3015.HK,D,20091022,000000,850,850,850,850,1500,0
3015.HK,D,20091027,000000,818,818,818,818,80,0
3015.HK,D,20091028,000000,809,809,809,809,0,0
3015.HK,D,20091030,000000,800,800,800,800,1075,0
3015.HK,D,20091103,000000,778.5,778.5,778.5,778.5,2000,0
3015.HK,D,20091104,000000,776,776,776,776,100,0
3015.HK,D,20091106,000000,796.5,796.5,796.5,796.5,2610,0
3015.HK,D,20091109,000000,821.5,821.5,821.5,821.5,0,0
3015.HK,D,20091111,000000,838,838,838,838,1740,0
3015.HK,D,20091113,000000,846,846,846,846,500,0
3015.HK,D,20091116,000000,862,862,862,862,500,0
3015.HK,D,20091118,000000,861,861,861,861,620,0
3015.HK,D,20091120,000000,835,835,835,835,225,0
3015.HK,D,20091123,000000,859.5,859.5,859.5,859.5,0,0
3015.HK,D,20091125,000000,868.5,868.5,868.5,868.5,1050,0
3015.HK,D,20091126,000000,863,863,863,863,1500,0
3015.HK,D,20091130,000000,852.5,852.5,852.5,852.5,0,0
3015.HK,D,20091202,000000,868,868,868,868,0,0
3015.HK,D,20091203,000000,878.5,878.5,878.5,878.5,0,0
3015.HK,D,20091207,000000,864,864,864,864,70,0
3015.HK,D,20091209,000000,854.5,854.5,854.5,854.5,0,0
3015.HK,D,20091210,000000,862.5,862.5,862.5,862.5,500,0
3015.HK,D,20091214,000000,865,865,865,865,0,0
3015.HK,D,20091215,000000,859.5,859.5,859.5,859.5,500,0
3015.HK,D,20091217,000000,845,845,845,845,500,0
3015.HK,D,20091221,000000,833.5,833.5,833.5,833.5,1500,0
3015.HK,D,20091222,000000,835.5,835.5,835.5,835.5,0,0
3015.HK,D,20091224,000000,866,866,866,866,0,0
3015.HK,D,20091229,000000,874,874,874,874,0,0
3015.HK,D,20091230,000000,872.5,872.5,872.5,872.5,0,0
3015.HK,D,20100104,000000,881,881,881,881,0,0
3015.HK,D,20100105,000000,896,896,896,896,0,0
3015.HK,D,20100107,000000,902.5,902.5,902.5,902.5,0,0
3015.HK,D,20100111,000000,913,913,913,913,200,0
3015.HK,D,20100112,000000,907,907,907,907,0,0
3015.HK,D,20100114,000000,906,906,906,906,0,0
3015.HK,D,20100118,000000,908.5,908.5,908.5,908.5,1000,0
3015.HK,D,20100119,000000,908,908,908,908,1000,0
3015.HK,D,20100121,000000,879.5,879.5,879.5,879.5,10,0
3015.HK,D,20100125,000000,860.5,860.5,860.5,860.5,100,0
3015.HK,D,20100126,000000,844.5,844.5,844.5,844.5,1505,0
3015.HK,D,20100128,000000,829,829,829,829,20,0
3015.HK,D,20100129,000000,818.5,818.5,818.5,818.5,185,0
3015.HK,D,20100202,000000,831.5,831.5,831.5,831.5,100,0
3015.HK,D,20100204,000000,834.5,834.5,834.5,834.5,10,0
3015.HK,D,20100205,000000,798,798,798,798,1000,0
3015.HK,D,20100208,000000,805.5,805.5,795,799.5,990,0
3015.HK,D,20100209,000000,807.5,807.5,807.5,807.5,0,0
3015.HK,D,20100210,000000,814.5,814.5,812,812,1000,0
3015.HK,D,20100211,000000,820.5,820.5,820.5,820.5,0,0
3015.HK,D,20100212,000000,823.5,823.5,823.5,823.5,0,0
3015.HK,D,20100217,000000,841.5,841.5,841.5,841.5,70,0
3015.HK,D,20100218,000000,831.5,831.5,831.5,831.5,0,0
3015.HK,D,20100219,000000,816.5,816.5,816.5,816.5,0,0
3015.HK,D,20100222,000000,832.5,832.5,832.5,832.5,0,0
3015.HK,D,20100223,000000,822,828.5,822,828.5,50,0
3015.HK,D,20100224,000000,820.5,824,820.5,824,20,0
3015.HK,D,20100225,000000,823.5,823.5,823.5,823.5,0,0
3015.HK,D,20100226,000000,838,845,838,845,1000,0
3015.HK,D,20100301,000000,852.5,852.5,852.5,852.5,0,0
3015.HK,D,20100302,000000,851.5,852.5,851.5,852.5,65,0
3015.HK,D,20100303,000000,867,867,867,867,5,0
3015.HK,D,20100304,000000,876,876,867,867,560,0
3015.HK,D,20100305,000000,870.5,870.5,870.5,870.5,0,0
3015.HK,D,20100308,000000,888,888,888,888,0,0
3015.HK,D,20100309,000000,884,884,884,884,0,0
3015.HK,D,20100310,000000,888,888,884,884,10,0
3015.HK,D,20100311,000000,884,884,884,884,0,0
3015.HK,D,20100312,000000,884.5,884.5,884.5,884.5,0,0
3015.HK,D,20100315,000000,886.5,886.5,886.5,886.5,530,0
3015.HK,D,20100316,000000,886.5,886.5,886.5,886.5,0,0
3015.HK,D,20100317,000000,908,908,908,908,0,0
3015.HK,D,20100318,000000,908.5,908.5,903,903,500,0
3015.HK,D,20100319,000000,909.5,909.5,909,909,95,0
3015.HK,D,20100322,000000,909,909,904,904,5,0
3015.HK,D,20100323,000000,904.5,904.5,900,900,20,0
3015.HK,D,20100324,000000,900,900,900,900,0,0
3015.HK,D,20100325,000000,900,900,900,900,0,0
3015.HK,D,20100326,000000,913,913,913,913,20,0
3015.HK,D,20100329,000000,918,932,918,932,500,0
3015.HK,D,20100330,000000,934,934,928,928,25,0
