<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3076.HK,D,20220113,000000,7.98,7.98,7.775,7.8,213200,0
3076.HK,D,20220114,000000,7.95,7.95,7.765,7.88,523000,0
3076.HK,D,20220117,000000,7.885,7.885,7.82,7.86,109400,0
3076.HK,D,20220118,000000,7.83,7.875,7.82,7.835,105800,0
3076.HK,D,20220119,000000,7.835,7.835,7.76,7.77,306400,0
3076.HK,D,20220120,000000,7.77,7.77,7.705,7.765,115800,0
3076.HK,D,20220121,000000,7.765,7.765,7.62,7.67,539000,0
3076.HK,D,20220124,000000,7.65,7.65,7.56,7.63,68200,0
3076.HK,D,20220125,000000,7.55,7.55,7.45,7.45,86000,0
3076.HK,D,20220126,000000,7.44,7.5,7.405,7.43,75000,0
3076.HK,D,20220127,000000,7.4,7.4,7.145,7.16,102600,0
3076.HK,D,20220128,000000,7.175,7.175,7.14,7.145,19400,0
3076.HK,D,20220131,000000,7.145,7.3,7.145,7.3,6000,0
3076.HK,D,20220204,000000,7.4,7.51,7.4,7.495,46600,0
3076.HK,D,20220207,000000,7.39,7.39,7.27,7.285,13600,0
3076.HK,D,20220208,000000,7.31,7.31,7.295,7.3,5600,0
3076.HK,D,20220209,000000,7.34,7.42,7.34,7.42,19400,0
3076.HK,D,20220210,000000,7.5,7.555,7.475,7.555,9400,0
3076.HK,D,20220211,000000,7.5,7.5,7.49,7.5,11200,0
3076.HK,D,20220214,000000,7.335,7.335,7.23,7.245,17600,0
3076.HK,D,20220215,000000,7.28,7.34,7.275,7.3,38800,0
3076.HK,D,20220216,000000,7.4,7.41,7.4,7.41,4400,0
3076.HK,D,20220217,000000,7.41,7.415,7.36,7.36,49000,0
3076.HK,D,20220218,000000,7.33,7.33,7.32,7.32,7200,0
3076.HK,D,20220221,000000,7.3,7.305,7.285,7.305,7400,0
3076.HK,D,20220222,000000,7.28,7.28,7.13,7.14,41200,0
3076.HK,D,20220223,000000,7.18,7.19,7.18,7.19,7000,0
3076.HK,D,20220224,000000,7.19,7.19,6.815,6.835,101600,0
3076.HK,D,20220225,000000,6.96,7.045,6.96,7.04,8200,0
3076.HK,D,20220228,000000,6.975,7.03,6.95,7.03,23000,0
3076.HK,D,20220301,000000,7.075,7.19,7.075,7.19,18400,0
3076.HK,D,20220302,000000,7.19,7.19,7.08,7.135,6200,0
3076.HK,D,20220303,000000,7.135,7.185,7.125,7.125,8200,0
3076.HK,D,20220304,000000,7.065,7.065,6.965,6.985,4000,0
3076.HK,D,20220307,000000,6.75,6.75,6.63,6.63,29000,0
3076.HK,D,20220308,000000,6.63,6.685,6.5,6.5,60400,0
3076.HK,D,20220309,000000,6.65,6.65,6.605,6.61,53000,0
3076.HK,D,20220310,000000,6.825,6.905,6.825,6.88,3800,0
3076.HK,D,20220311,000000,6.81,6.81,6.745,6.785,9400,0
3076.HK,D,20220314,000000,6.775,6.775,6.635,6.7,17400,0
3076.HK,D,20220315,000000,6.5,6.5,6.315,6.33,25200,0
3076.HK,D,20220316,000000,6.415,6.5,6.39,6.5,45200,0
3076.HK,D,20220317,000000,6.68,6.77,6.675,6.77,25400,0
3076.HK,D,20220318,000000,6.78,6.78,6.73,6.765,11600,0
3076.HK,D,20220321,000000,6.76,6.76,6.75,6.76,3400,0
3076.HK,D,20220322,000000,6.73,6.765,6.73,6.765,10400,0
3076.HK,D,20220323,000000,6.8,6.85,6.79,6.8,26400,0
3076.HK,D,20220324,000000,6.74,6.75,6.7,6.75,14000,0
3076.HK,D,20220325,000000,6.75,6.75,6.74,6.74,17800,0
3076.HK,D,20220328,000000,6.55,6.565,6.55,6.565,22000,0
3076.HK,D,20220329,000000,6.63,6.655,6.63,6.655,2600,0
3076.HK,D,20220330,000000,6.715,6.75,6.715,6.75,2800,0
3076.HK,D,20220331,000000,6.71,6.72,6.705,6.705,600,0
3076.HK,D,20220401,000000,6.59,6.59,6.57,6.58,2400,0
3076.HK,D,20220404,000000,6.605,6.605,6.57,6.57,2000,0
3076.HK,D,20220406,000000,6.545,6.545,6.4,6.45,12800,0
3076.HK,D,20220407,000000,6.385,6.385,6.28,6.28,33200,0
3076.HK,D,20220408,000000,6.24,6.28,6.23,6.25,69000,0
3076.HK,D,20220411,000000,6.23,6.23,6.045,6.05,68200,0
3076.HK,D,20220412,000000,6.03,6.04,5.995,6,48400,0
3076.HK,D,20220413,000000,6.085,6.2,6.085,6.2,34400,0
3076.HK,D,20220414,000000,6.185,6.195,6.18,6.19,29000,0
3076.HK,D,20220419,000000,6.04,6.04,5.98,5.98,74600,0
3076.HK,D,20220420,000000,5.95,5.95,5.935,5.95,2600,0
