<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
3152.HK,D,20230214,000000,1002,1002,1002,1002,51,0
3152.HK,D,20230215,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230216,000000,1002,1002,1002,1002,1,0
3152.HK,D,20230217,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230220,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230221,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230222,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230223,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230224,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230227,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230228,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230301,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230302,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230303,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230306,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230307,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230308,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230309,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230310,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230313,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230314,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230315,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230316,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230317,000000,1002,1002,1002,1002,50,0
3152.HK,D,20230320,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230321,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230322,000000,1002,1002,1002,1002,0,0
3152.HK,D,20230323,000000,1002.5,1002.5,1002.5,1002.5,0,0
3152.HK,D,20230324,000000,1002.5,1002.5,1002.5,1002.5,0,0
3152.HK,D,20230327,000000,1002.5,1002.5,1002.5,1002.5,0,0
3152.HK,D,20230328,000000,1002.5,1002.5,1002.5,1002.5,0,0
3152.HK,D,20230329,000000,1003,1003,1003,1003,0,0
3152.HK,D,20230330,000000,1003,1003,1003,1003,0,0
3152.HK,D,20230331,000000,1003,1003,1003,1003,0,0
3152.HK,D,20230403,000000,1003,1003,1003,1003,0,0
3152.HK,D,20230404,000000,1003,1003,1003,1003,0,0
3152.HK,D,20230406,000000,1003,1003,1003,1003,0,0
3152.HK,D,20230411,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230412,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230413,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230414,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230417,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230418,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230419,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230420,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230421,000000,1003.5,1003.5,1003.5,1003.5,0,0
3152.HK,D,20230424,000000,1005,1005,1005,1005,0,0
3152.HK,D,20230425,000000,1007,1007,1007,1007,9,0
