<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
82846.HK,D,20170303,000000,20.626,20.813,20.626,20.766,33172,0
82846.HK,D,20170306,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170307,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170308,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170309,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170310,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170313,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170314,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170315,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170316,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170317,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170320,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170321,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170322,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170323,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170324,000000,20.907,20.907,20.907,20.907,0,0
82846.HK,D,20170327,000000,20.907,20.907,20.907,20.907,0,0
82846.HK,D,20170328,000000,20.907,20.907,20.907,20.907,0,0
82846.HK,D,20170329,000000,20.907,20.907,20.907,20.907,0,0
82846.HK,D,20170330,000000,20.719,20.719,20.719,20.719,0,0
82846.HK,D,20170331,000000,20.719,20.719,20.719,20.719,0,0
82846.HK,D,20170403,000000,20.719,20.719,20.719,20.719,0,0
82846.HK,D,20170405,000000,21.048,21.048,21.048,21.048,0,0
82846.HK,D,20170406,000000,21.094,21.094,21.094,21.094,0,0
82846.HK,D,20170407,000000,21.14,21.14,21.14,21.14,0,0
82846.HK,D,20170410,000000,21.14,21.14,21.14,21.14,0,0
82846.HK,D,20170411,000000,21.14,21.14,21.14,21.14,0,0
82846.HK,D,20170412,000000,21.14,21.14,21.14,21.14,0,0
82846.HK,D,20170413,000000,21.14,21.14,21.14,21.14,0,0
82846.HK,D,20170418,000000,21,21,21,21,0,0
82846.HK,D,20170419,000000,20.859,20.859,20.859,20.859,0,0
82846.HK,D,20170420,000000,20.859,20.859,20.859,20.859,0,0
82846.HK,D,20170421,000000,20.859,20.859,20.859,20.859,0,0
82846.HK,D,20170424,000000,20.813,20.813,20.813,20.813,0,0
82846.HK,D,20170425,000000,20.813,20.813,20.813,20.813,0,0
82846.HK,D,20170426,000000,20.813,20.813,20.813,20.813,0,0
82846.HK,D,20170427,000000,20.813,20.813,20.813,20.813,0,0
82846.HK,D,20170428,000000,20.813,20.813,20.813,20.813,0,0
82846.HK,D,20170502,000000,20.766,20.766,20.766,20.766,0,0
82846.HK,D,20170504,000000,20.578,20.626,20.578,20.626,5332,0
82846.HK,D,20170505,000000,20.578,20.578,20.578,20.578,0,0
82846.HK,D,20170508,000000,20.392,20.392,20.392,20.392,0,0
82846.HK,D,20170509,000000,20.392,20.392,20.392,20.392,0,0
82846.HK,D,20170510,000000,20.296,20.296,20.296,20.296,0,0
82846.HK,D,20170511,000000,20.296,20.296,20.296,20.296,0,0
82846.HK,D,20170512,000000,20.438,20.438,20.438,20.438,0,0
82846.HK,D,20170515,000000,20.531,20.531,20.531,20.531,0,0
82846.HK,D,20170516,000000,20.626,20.626,20.626,20.626,0,0
82846.HK,D,20170517,000000,20.626,20.626,20.626,20.626,0,0
82846.HK,D,20170518,000000,20.626,20.626,20.626,20.626,0,0
82846.HK,D,20170519,000000,20.626,20.626,20.626,20.626,0,0
82846.HK,D,20170522,000000,20.626,20.626,20.626,20.626,0,0
82846.HK,D,20170523,000000,20.626,20.626,20.626,20.626,0,0
82846.HK,D,20170524,000000,20.626,20.626,20.626,20.626,0,0
82846.HK,D,20170525,000000,20.954,20.954,20.954,20.954,0,0
82846.HK,D,20170526,000000,20.954,20.954,20.954,20.954,0,0
82846.HK,D,20170529,000000,20.954,20.954,20.954,20.954,0,0
82846.HK,D,20170531,000000,21,21,21,21,1067,0
82846.HK,D,20170601,000000,21,21,21,21,0,0
82846.HK,D,20170602,000000,21,21,21,21,0,0
82846.HK,D,20170605,000000,21,21,21,21,0,0
82846.HK,D,20170606,000000,20.766,20.813,20.766,20.813,4267,0
82846.HK,D,20170607,000000,21.329,21.329,21.329,21.329,0,0
82846.HK,D,20170608,000000,21.516,21.516,21.516,21.516,0,0
82846.HK,D,20170609,000000,21.61,21.61,21.61,21.61,0,0
82846.HK,D,20170612,000000,21.61,21.61,21.61,21.61,0,0
82846.HK,D,20170613,000000,21.656,21.656,21.656,21.656,0,0
82846.HK,D,20170614,000000,21.565,21.565,21.565,21.565,0,0
82846.HK,D,20170615,000000,21.516,21.516,21.516,21.516,0,0
82846.HK,D,20170616,000000,21.516,21.516,21.516,21.516,0,0
82846.HK,D,20170619,000000,21.61,21.61,21.61,21.61,0,0
